node.number,load.type,status,region,zone,active.power.MW,reactive.power.MVAR,active.power.const.current.MW,reactive.power.const.current.MVAR,active.power.const.admittance.MW,reactive.power.const.admittance.MVAR,owner.number
352045,1,1,3,35,82.462,11.75,0,0,0,0,2
352046,1,1,3,35,207.34,29.544,0,0,0,0,2
352047,1,1,3,35,391.124,55.732,0,0,0,0,2
352048,1,1,3,35,0,0,0,0,0,0,2
352049,1,1,3,35,612.603,87.291,0,0,0,0,2
352050,1,1,3,35,336.928,48.01,0,0,0,0,2
352051,1,1,3,35,108.384,15.444,0,0,0,0,2
352052,1,1,3,35,141.368,20.144,0,0,0,0,2
352053,1,1,3,35,47.123,6.715,0,0,0,0,2
352054,1,1,3,35,171.999,24.509,0,0,0,0,2
352055,1,1,3,35,143.727,20.48,0,0,0,0,2
352056,1,1,3,35,0,0,0,0,0,0,2
352057,1,1,3,35,186.135,26.523,0,0,0,0,2
352058,1,1,3,35,207.34,29.544,0,0,0,0,2
352059,1,1,3,35,186.135,26.523,0,0,0,0,2
352060,1,1,3,35,300,134.343,0,0,0,0,2
352061,1,1,3,35,134.303,19.137,0,0,0,0,2
352062,1,1,3,35,254.465,36.259,0,0,0,0,2
352063,1,1,3,35,120.167,17.123,0,0,0,0,2
352064,1,1,3,35,183.785,26.188,0,0,0,0,2
352065,1,1,3,35,155.509,22.159,0,0,0,0,2
352066,1,1,3,35,471.233,67.147,0,0,0,0,2
352067,1,1,3,35,471.233,67.147,0,0,0,0,2
352068,1,1,3,35,471.233,67.147,0,0,0,0,2
352069,1,1,3,35,101.316,14.437,0,0,0,0,2
352070,1,1,3,35,214.409,30.552,0,0,0,0,2
352071,1,1,3,35,228.545,32.566,0,0,0,0,2
352075,1,1,3,35,36.305,5.173,0,0,0,0,2
352076,1,1,3,35,452.386,64.461,0,0,0,0,2
352080,1,1,3,35,0,0,0,0,0,0,2
352081,1,1,3,35,247.397,35.252,0,0,0,0,2
352086,1,1,3,35,275.057,39.194,0,0,0,0,2
352086,V,0,3,35,-20,1.1,0,0,0,0,2
352087,1,1,3,35,160.219,22.83,0,0,0,0,2
352089,1,1,3,35,42.412,6.043,0,0,0,0,2
352091,1,1,3,35,91.891,13.094,0,0,0,0,2
352092,1,1,3,35,115.454,16.451,0,0,0,0,2
352094,1,1,3,35,188.494,26.859,0,0,0,0,2
352095,1,1,3,35,158.567,22.595,0,0,0,0,2
352096,1,1,3,35,77.753,11.079,0,0,0,0,2
352098,1,1,3,35,190.851,27.195,0,0,0,0,2
352099,1,1,3,35,35.343,5.036,0,0,0,0,2
352104,1,1,3,35,58.904,8.393,0,0,0,0,2
352105,1,1,3,35,96.602,13.765,0,0,0,0,2
352107,1,1,3,35,84.822,12.086,0,0,0,0,2
352108,1,1,3,35,188.494,26.859,0,0,0,0,2
352109,1,1,3,35,181.427,25.852,0,0,0,0,2
352112,1,1,3,35,115.454,16.451,0,0,0,0,2
352113,1,1,3,35,117.807,16.787,0,0,0,0,2
352115,1,1,3,35,139.011,19.808,0,0,0,0,2
352117,1,1,3,35,-69.329,-9.879,0,0,0,0,2
352120,1,1,3,35,73.041,10.408,0,0,0,0,2
352121,1,1,3,35,113.098,16.116,0,0,0,0,2
352122,1,1,3,35,124.876,17.794,0,0,0,0,2
352128,W1,0,3,35,-186,90,0,0,0,0,2
352129,1,1,3,35,153.152,21.823,0,0,0,0,2
352131,1,1,3,35,155.509,22.159,0,0,0,0,2
352133,1,1,3,35,34.382,4.899,0,0,0,0,2
352134,1,1,3,35,77.36,11.023,0,0,0,0,2
352201,1,1,3,35,77.419,11.032,0,0,0,0,1
354013,1,1,3,35,0,0,0,0,0,0,1
354014,1,1,3,35,0,0,0,0,0,0,1
354026,1,0,3,35,200,60.619,0,0,0,0,2
361001,1,1,3,36,31.015,4.419,0,0,0,0,2
361002,1,1,3,36,0,0,0,0,0,0,2
361003,1,1,3,36,134.935,19.227,0,0,0,0,2
361005,1,1,3,36,28.6,4.075,0,0,0,0,2
361006,1,1,3,36,19.723,2.81,0,0,0,0,2
361009,1,1,3,36,96.907,13.809,0,0,0,0,2
361010,1,1,3,36,197.031,28.075,0,0,0,0,2
361012,1,1,3,36,79.832,11.375,0,0,0,0,2
361013,1,1,3,36,148.766,21.198,0,0,0,0,2
361014,1,1,3,36,57.291,8.164,0,0,0,0,2
361015,1,1,3,36,80.224,11.431,0,0,0,0,2
361016,1,1,3,36,43.138,6.147,0,0,0,0,2
361017,1,1,3,36,40.713,5.801,0,0,0,0,2
361018,1,1,3,36,186.864,26.627,0,0,0,0,2
361019,1,1,3,36,44.105,6.285,0,0,0,0,2
361020,1,1,3,36,55.746,7.943,0,0,0,0,2
361021,1,1,3,36,73.552,10.481,0,0,0,0,2
361022,1,1,3,36,22.908,3.264,0,0,0,0,2
361023,1,1,3,36,32.651,4.653,0,0,0,0,2
361024,1,1,3,36,98.259,14.001,0,0,0,0,2
361025,1,1,3,36,114.885,16.37,0,0,0,0,2
361026,1,1,3,36,186.224,26.536,0,0,0,0,2
361027,1,1,3,36,65.309,9.306,0,0,0,0,2
361029,1,1,3,36,35.081,4.999,0,0,0,0,2
361030,1,1,3,36,224.764,32.027,0,0,0,0,2
361031,1,1,3,36,60.088,8.562,0,0,0,0,2
361032,1,1,3,36,41.856,5.964,0,0,0,0,2
361034,1,1,3,36,44.325,6.316,0,0,0,0,2
361035,1,1,3,36,83.714,11.929,0,0,0,0,2
361036,1,1,3,36,156.128,22.247,0,0,0,0,2
361037,1,1,3,36,103.159,14.699,0,0,0,0,2
361038,1,1,3,36,105.192,14.989,0,0,0,0,2
361039,1,1,3,36,106.947,15.239,0,0,0,0,2
361040,1,1,3,36,79.646,11.349,0,0,0,0,2
361041,1,1,3,36,8.591,1.224,0,0,0,0,2
361042,1,1,3,36,16.789,2.392,0,0,0,0,2
361043,1,1,3,36,119.044,16.963,0,0,0,0,2
361044,1,1,3,36,165.783,23.623,0,0,0,0,2
361045,1,1,3,36,44.686,6.367,0,0,0,0,2
361046,1,1,3,36,107.43,15.308,0,0,0,0,2
361047,1,1,3,36,98.699,14.064,0,0,0,0,2
361048,1,1,3,36,150.937,21.507,0,0,0,0,2
361049,1,1,3,36,123.408,17.585,0,0,0,0,2
361051,1,1,3,36,77.94,11.106,0,0,0,0,2
361052,1,1,3,36,48.38,6.894,0,0,0,0,2
361053,1,1,3,36,37.668,5.367,0,0,0,0,2
361054,1,1,3,36,67.835,9.666,0,0,0,0,2
361055,1,1,3,36,73.483,10.471,0,0,0,0,2
361056,1,1,3,36,77.524,11.047,0,0,0,0,2
361057,1,1,3,36,42.63,6.074,0,0,0,0,2
361058,1,1,3,36,43.835,6.246,0,0,0,0,2
361059,1,1,3,36,83.641,11.918,0,0,0,0,2
361060,1,1,3,36,168.396,23.995,0,0,0,0,2
361061,1,1,3,36,56.162,8.003,0,0,0,0,2
361062,1,1,3,36,164.538,23.445,0,0,0,0,2
361063,1,1,3,36,28.254,4.026,0,0,0,0,2
361064,1,1,3,36,29.071,4.142,0,0,0,0,2
361065,1,1,3,36,104.312,14.864,0,0,0,0,2
361066,1,1,3,36,63.138,8.997,0,0,0,0,2
361067,1,1,3,36,22.908,3.264,0,0,0,0,2
361068,1,1,3,36,42.816,6.101,0,0,0,0,2
361069,1,1,3,36,41.079,5.853,0,0,0,0,2
361070,1,1,3,36,45.355,6.463,0,0,0,0,2
361071,1,1,3,36,47.94,6.831,0,0,0,0,2
361072,1,1,3,36,69.762,9.941,0,0,0,0,2
361073,1,1,3,36,49.442,7.045,0,0,0,0,2
361074,1,1,3,36,8.591,1.224,0,0,0,0,2
361075,1,1,3,36,36.092,5.143,0,0,0,0,2
361076,1,1,3,36,27.527,3.922,0,0,0,0,2
361077,1,1,3,36,34.388,4.9,0,0,0,0,2
361078,1,1,3,36,51.565,7.348,0,0,0,0,2
361079,1,1,3,36,71.218,10.148,0,0,0,0,2
361080,1,1,3,36,72.674,10.355,0,0,0,0,2
361081,1,1,3,36,21.663,3.087,0,0,0,0,2
361082,1,1,3,36,20.807,2.965,0,0,0,0,2
361083,1,1,3,36,19.381,2.762,0,0,0,0,2
361084,1,1,3,36,47.986,6.838,0,0,0,0,2
361085,1,1,3,36,112.578,16.041,0,0,0,0,2
361086,1,1,3,36,57.805,8.237,0,0,0,0,2
361087,1,1,3,36,127.892,18.224,0,0,0,0,2
361088,1,1,3,36,62.976,8.974,0,0,0,0,2
361089,1,1,3,36,74.471,10.611,0,0,0,0,2
361090,1,1,3,36,47.271,6.736,0,0,0,0,2
361091,1,1,3,36,34.176,4.87,0,0,0,0,2
361092,1,1,3,36,50.436,7.187,0,0,0,0,2
361093,1,1,3,36,123.914,17.657,0,0,0,0,2
361094,1,1,3,36,42.447,6.048,0,0,0,0,2
361095,1,1,3,36,86.717,12.357,0,0,0,0,2
361096,1,1,3,36,14.32,2.04,0,0,0,0,2
361097,1,1,3,36,41.383,5.897,0,0,0,0,2
361098,1,1,3,36,40.047,5.706,0,0,0,0,2
361099,1,1,3,36,95.096,13.55,0,0,0,0,2
361100,1,1,3,36,48.774,6.95,0,0,0,0,2
361101,1,1,3,36,35.769,5.097,0,0,0,0,2
361102,1,1,3,36,45.172,6.437,0,0,0,0,2
361103,1,1,3,36,32.651,4.653,0,0,0,0,2
361104,1,1,3,36,36.28,5.17,0,0,0,0,2
361105,1,1,3,36,31.938,4.551,0,0,0,0,2
361106,1,1,3,36,38.956,5.551,0,0,0,0,2
361107,1,1,3,36,78.494,11.185,0,0,0,0,2
361108,1,1,3,36,35.081,4.999,0,0,0,0,2
361109,1,1,3,36,62.607,8.921,0,0,0,0,2
361110,1,1,3,36,60.629,8.639,0,0,0,0,2
361111,1,1,3,36,32.378,4.614,0,0,0,0,2
361112,1,1,3,36,84.519,12.043,0,0,0,0,2
361113,1,1,3,36,51.565,7.348,0,0,0,0,2
361114,1,1,3,36,32.467,4.626,0,0,0,0,2
361115,1,1,3,36,44.403,6.327,0,0,0,0,2
361116,1,1,3,36,47.271,6.736,0,0,0,0,2
361117,1,1,3,36,33.231,4.735,0,0,0,0,2
361118,1,1,3,36,20.045,2.856,0,0,0,0,2
361119,1,1,3,36,42.93,6.117,0,0,0,0,2
361121,1,1,3,36,75.492,10.757,0,0,0,0,2
361122,1,1,3,36,55.147,7.858,0,0,0,0,2
361123,1,1,3,36,74.035,10.549,0,0,0,0,2
361125,1,1,3,36,29.097,4.146,0,0,0,0,2
361126,1,1,3,36,40.114,5.716,0,0,0,0,2
361127,1,1,3,36,52.373,7.463,0,0,0,0,2
361128,1,1,3,36,38.799,5.529,0,0,0,0,2
361129,1,1,3,36,64.223,9.151,0,0,0,0,2
361130,1,1,3,36,74.267,10.582,0,0,0,0,2
361131,1,1,3,36,42.077,5.996,0,0,0,0,2
361132,1,1,3,36,69.278,9.872,0,0,0,0,2
361133,1,1,3,36,60.669,8.645,0,0,0,0,2
361134,1,1,3,36,57.434,8.184,0,0,0,0,2
361135,1,1,3,36,56.44,8.042,0,0,0,0,2
361136,1,1,3,36,67.038,9.552,0,0,0,0,2
361137,1,1,3,36,111.727,15.92,0,0,0,0,2
361138,1,1,3,36,36.951,5.265,0,0,0,0,2
361139,1,1,3,36,35.769,5.097,0,0,0,0,2
361140,1,1,3,36,52.193,7.437,0,0,0,0,2
361141,1,1,3,36,48.703,6.94,0,0,0,0,2
361142,1,1,3,36,32.651,4.653,0,0,0,0,2
361143,1,1,3,36,56.511,8.052,0,0,0,0,2
361144,1,1,3,36,32.953,4.696,0,0,0,0,2
361145,1,1,3,36,28.057,3.998,0,0,0,0,2
361147,1,1,3,36,70.758,10.083,0,0,0,0,2
361148,1,1,3,36,48.723,6.943,0,0,0,0,2
361149,1,1,3,36,61.449,8.756,0,0,0,0,2
361150,1,1,3,36,93.826,13.369,0,0,0,0,2
361151,1,1,3,36,92.445,13.173,0,0,0,0,2
361152,1,1,3,36,30.161,4.298,0,0,0,0,2
361153,1,1,3,36,33.324,4.748,0,0,0,0,2
361154,1,1,3,36,60.457,8.615,0,0,0,0,2
361155,1,1,3,36,46.553,6.633,0,0,0,0,2
361156,1,1,3,36,71.472,10.184,0,0,0,0,2
361157,1,1,3,36,65.883,9.388,0,0,0,0,2
361158,1,1,3,36,44.825,6.387,0,0,0,0,2
361159,1,1,3,36,55.214,7.868,0,0,0,0,2
361160,1,1,3,36,106.852,15.226,0,0,0,0,2
361161,1,1,3,36,44.403,6.327,0,0,0,0,2
361162,1,1,3,36,39.536,5.634,0,0,0,0,2
361163,1,1,3,36,114.585,16.327,0,0,0,0,2
361164,1,1,3,36,39.258,5.594,0,0,0,0,2
361165,1,1,3,36,91.538,13.044,0,0,0,0,2
361166,1,1,3,36,28.931,4.122,0,0,0,0,2
361167,1,1,3,36,14.32,2.04,0,0,0,0,2
361168,1,1,3,36,52.792,7.522,0,0,0,0,2
361169,1,1,3,36,23.094,3.291,0,0,0,0,2
361170,1,1,3,36,32.651,4.653,0,0,0,0,2
361171,1,1,3,36,10.021,1.428,0,0,0,0,2
361172,1,1,3,36,57.112,8.138,0,0,0,0,2
361173,1,1,3,36,14.32,2.04,0,0,0,0,2
361174,1,1,3,36,58.425,8.325,0,0,0,0,2
361175,1,1,3,36,61.012,8.694,0,0,0,0,2
361176,1,1,3,36,36.092,5.143,0,0,0,0,2
361178,1,1,3,36,46.437,6.617,0,0,0,0,2
361179,1,1,3,36,50.804,7.239,0,0,0,0,2
361180,1,1,3,36,105.533,15.038,0,0,0,0,2
361181,1,1,3,36,55.887,7.963,0,0,0,0,2
361182,1,1,3,36,49.532,7.058,0,0,0,0,2
361183,1,1,3,36,35.911,5.117,0,0,0,0,2
361184,1,1,3,36,46.995,6.696,0,0,0,0,2
361185,1,1,3,36,9.078,1.294,0,0,0,0,2
361186,1,1,3,36,72.027,10.263,0,0,0,0,2
361187,1,1,3,36,18.153,2.587,0,0,0,0,2
361188,1,1,3,36,40.114,5.716,0,0,0,0,2
361189,1,1,3,36,55.887,7.963,0,0,0,0,2
361190,1,1,3,36,19.28,2.747,0,0,0,0,2
361191,1,1,3,36,51.104,7.282,0,0,0,0,2
361192,1,1,3,36,51.128,7.285,0,0,0,0,2
361193,1,1,3,36,24.617,3.508,0,0,0,0,2
361194,1,1,3,36,37.551,5.351,0,0,0,0,2
361195,1,1,3,36,46.811,6.67,0,0,0,0,2
361196,1,1,3,36,23.991,3.419,0,0,0,0,2
361197,1,1,3,36,25.771,3.672,0,0,0,0,2
361198,1,1,3,36,23.232,3.31,0,0,0,0,2
361200,1,1,3,36,36.28,5.17,0,0,0,0,2
361202,1,1,3,36,17.874,2.547,0,0,0,0,2
361203,1,1,3,36,67.962,9.684,0,0,0,0,2
361205,1,1,3,36,20.045,2.856,0,0,0,0,2
361206,1,1,3,36,37.805,5.387,0,0,0,0,2
361207,1,1,3,36,27.851,3.969,0,0,0,0,2
361208,1,1,3,36,8.591,1.224,0,0,0,0,2
361211,1,1,3,36,87.499,12.468,0,0,0,0,2
361213,1,1,3,36,49.414,7.041,0,0,0,0,2
361214,1,1,3,36,25.333,3.61,0,0,0,0,2
361215,1,1,3,36,26.627,3.794,0,0,0,0,2
361217,1,1,3,36,19.885,2.834,0,0,0,0,2
361219,1,1,3,36,71.811,10.233,0,0,0,0,2
361220,1,1,3,36,37.468,5.339,0,0,0,0,2
361223,1,1,3,36,33.608,4.789,0,0,0,0,2
361224,1,1,3,36,33.608,4.789,0,0,0,0,2
361225,1,1,3,36,30.354,4.325,0,0,0,0,2
361228,1,1,3,36,31.211,4.447,0,0,0,0,2
361229,1,1,3,36,19.204,2.736,0,0,0,0,2
361230,1,1,3,36,25.73,3.666,0,0,0,0,2
361231,1,1,3,36,17.155,2.444,0,0,0,0,2
361232,1,1,3,36,12.009,1.711,0,0,0,0,2
361233,1,1,3,36,20.587,2.934,0,0,0,0,2
361234,1,1,3,36,18.87,2.689,0,0,0,0,2
361235,1,1,3,36,25.73,3.666,0,0,0,0,2
361236,1,1,3,36,13.721,1.955,0,0,0,0,2
361237,1,1,3,36,127.651,18.189,0,0,0,0,2
361238,1,1,3,36,30.967,4.413,0,0,0,0,2
361239,1,1,3,36,91.078,12.978,0,0,0,0,2
361240,1,1,3,36,91.078,12.978,0,0,0,0,2
361241,1,1,3,36,45.539,6.489,0,0,0,0,2
361242,1,1,3,36,18.216,2.596,0,0,0,0,2
361243,1,1,3,36,27.323,3.893,0,0,0,0,2
361244,1,1,3,36,20.036,2.855,0,0,0,0,2
361245,1,1,3,36,54.645,7.787,0,0,0,0,2
361246,1,1,3,36,74.962,10.682,0,0,0,0,2
361247,1,1,3,36,95.066,13.546,0,0,0,0,2
361248,1,1,3,36,54.645,7.787,0,0,0,0,2
361249,1,1,3,36,87.214,12.427,0,0,0,0,2
361250,1,1,3,36,77.524,11.047,0,0,0,0,2
361251,1,1,3,36,54.267,7.733,0,0,0,0,2
361252,1,1,3,36,19.381,2.762,0,0,0,0,2
361253,1,1,3,36,135.666,19.331,0,0,0,0,2
361254,1,1,3,36,19.381,2.762,0,0,0,0,2
361256,1,1,3,36,19.381,2.762,0,0,0,0,2
361257,1,1,3,36,38.763,5.523,0,0,0,0,2
361258,1,1,3,36,19.381,2.762,0,0,0,0,2
361259,1,1,3,36,58.144,8.285,0,0,0,0,2
361260,1,1,3,36,19.204,2.736,0,0,0,0,2
362001,1,1,3,36,67.893,9.674,0,0,0,0,2
362022,1,1,3,36,0,0,0,0,0,0,2
362031,1,1,3,36,0,0,0,0,0,0,2
362047,1,1,3,36,0,0,0,0,0,0,2
362055,1,1,3,36,0,0,0,0,0,0,2
362081,1,1,3,36,14.448,2.059,0,0,0,0,2
362085,S,0,3,36,-250,0,0,0,0,0,1
362086,S,0,3,36,-250,0,0,0,0,0,1
371001,1,1,3,37,0,0,0,0,0,0,2
371002,1,1,3,37,160.886,22.925,0,0,0,0,2
371003,1,1,3,37,332.109,47.323,0,0,0,0,2
371004,1,1,3,37,0,0,0,0,0,0,2
371005,1,1,3,37,0,0,0,0,0,0,2
371006,1,1,3,37,31.749,4.524,0,0,0,0,2
371007,1,1,3,37,476.614,67.914,0,0,0,0,2
371008,1,1,3,37,299.617,42.693,0,0,0,0,2
371009,1,1,3,37,519.131,73.972,0,0,0,0,2
371010,1,1,3,37,0,0,0,0,0,0,2
371011,1,1,3,37,0,0,0,0,0,0,2
371012,1,1,3,37,0,0,0,0,0,0,2
371013,1,1,3,37,33.402,4.76,0,0,0,0,2
371014,1,1,3,37,159.342,22.705,0,0,0,0,2
371015,1,1,3,37,102.613,14.621,0,0,0,0,2
371016,1,1,3,37,200.006,28.499,0,0,0,0,2
371017,1,1,3,37,419.584,59.787,0,0,0,0,2
371018,1,1,3,37,317.396,45.226,0,0,0,0,2
371019,1,1,3,37,209.124,29.799,0,0,0,0,2
371020,1,1,3,37,99.706,14.207,0,0,0,0,2
371021,1,1,3,37,444.961,63.403,0,0,0,0,2
371022,1,1,3,37,187.223,26.678,0,0,0,0,2
371023,1,1,3,37,165.159,23.534,0,0,0,0,2
371024,1,1,3,37,324.652,46.26,0,0,0,0,2
371025,1,1,3,37,218.391,31.119,0,0,0,0,2
371026,1,1,3,37,268.669,38.283,0,0,0,0,2
371027,1,1,3,37,165.326,23.558,0,0,0,0,2
371030,1,1,3,37,290.736,41.428,0,0,0,0,2
371031,1,1,3,37,235.356,33.536,0,0,0,0,2
371032,1,1,3,37,105.23,14.994,0,0,0,0,2
371033,1,1,3,37,194.627,27.733,0,0,0,0,2
371035,1,1,3,37,69.421,9.892,0,0,0,0,2
371036,1,1,3,37,133.525,19.026,0,0,0,0,2
371037,1,1,3,37,269.318,38.376,0,0,0,0,2
371038,1,1,3,37,254.608,36.28,0,0,0,0,2
371039,1,1,3,37,77.234,11.005,0,0,0,0,2
371042,1,1,3,37,415.819,59.251,0,0,0,0,2
371043,1,1,3,37,10.712,1.526,0,0,0,0,2
371044,1,1,3,37,108.882,15.515,0,0,0,0,2
371045,1,1,3,37,21.115,3.009,0,0,0,0,2
371046,1,1,3,37,260.72,37.151,0,0,0,0,2
371047,1,1,3,37,140.484,20.018,0,0,0,0,2
371048,1,1,3,37,113.406,16.16,0,0,0,0,2
371049,1,1,3,37,192.759,27.467,0,0,0,0,2
371050,1,1,3,37,280.969,40.036,0,0,0,0,2
371051,1,1,3,37,280.15,39.919,0,0,0,0,2
371052,1,1,3,37,36.579,5.212,0,0,0,0,2
371053,1,1,3,37,14.868,2.119,0,0,0,0,2
371054,1,1,3,37,73.626,10.491,0,0,0,0,2
371055,1,1,3,37,203.644,29.018,0,0,0,0,2
371057,1,1,3,37,239.482,34.124,0,0,0,0,2
371058,1,1,3,37,134.917,19.225,0,0,0,0,2
371060,1,1,3,37,121.461,17.307,0,0,0,0,2
371062,1,1,3,37,68.384,9.744,0,0,0,0,2
371083,1,1,3,37,412.448,58.771,0,0,0,0,2
371103,1,1,3,37,66.65,9.497,0,0,0,0,2
371123,1,1,3,37,35.41,5.046,0,0,0,0,2
371174,1,1,3,37,78.891,11.241,0,0,0,0,2
371183,1,1,3,37,45.086,6.424,0,0,0,0,2
371204,1,1,3,37,-83.985,-11.967,0,0,0,0,2
371247,1,1,3,37,158.698,22.613,0,0,0,0,2
371295,1,1,3,37,131.035,18.672,0,0,0,0,2
371296,1,1,3,37,252.648,36,0,0,0,0,2
371297,1,1,3,37,67.68,9.644,0,0,0,0,2
371298,1,1,3,37,219.948,31.341,0,0,0,0,2
371299,1,1,3,37,652.92,93.036,0,0,0,0,2
371300,1,1,3,37,62.647,8.927,0,0,0,0,2
371301,1,1,3,37,154.645,22.036,0,0,0,0,2
371302,1,1,3,37,178.942,25.498,0,0,0,0,2
371303,1,1,3,37,24.631,3.51,0,0,0,0,2
371304,1,1,3,37,115.019,16.389,0,0,0,0,2
371305,1,1,3,37,391.12,55.732,0,0,0,0,2
371307,1,1,3,37,105.917,15.092,0,0,0,0,2
371308,1,1,3,37,634.774,90.45,0,0,0,0,2
371309,1,1,3,37,650.726,92.723,0,0,0,0,2
371312,1,1,3,37,420.536,59.923,0,0,0,0,2
371313,1,1,3,37,0,0,0,0,0,0,2
371314,1,1,3,37,0,0,0,0,0,0,2
371315,1,1,3,37,0,0,0,0,0,0,2
371316,1,1,3,37,0,0,0,0,0,0,2
371317,1,1,3,37,302.785,43.144,0,0,0,0,2
371318,1,1,3,37,471.114,67.13,0,0,0,0,2
371319,1,1,3,37,0,0,0,0,0,0,2
371320,1,1,3,37,0,0,0,0,0,0,2
371321,1,1,3,37,0,0,0,0,0,0,2
371322,1,1,3,37,0,0,0,0,0,0,2
371323,1,1,3,37,0,0,0,0,0,0,2
371324,1,1,3,37,487.307,69.437,0,0,0,0,2
371325,1,1,3,37,159.859,22.779,0,0,0,0,2
371326,1,1,3,37,0,0,0,0,0,0,2
371327,1,1,3,37,0,0,0,0,0,0,2
371328,1,1,3,37,0,0,0,0,0,0,2
371329,1,1,3,37,0,0,0,0,0,0,2
371330,1,1,3,37,391.855,55.836,0,0,0,0,2
371331,1,1,3,37,173.547,24.729,0,0,0,0,2
371406,1,1,3,37,45.365,6.464,0,0,0,0,1
371407,1,1,3,37,59.693,8.506,0,0,0,0,1
372002,1,1,3,37,62.947,8.969,0,0,0,0,2
372003,1,1,3,37,87.613,12.484,0,0,0,0,2
372004,1,1,3,37,25.415,3.622,0,0,0,0,2
372005,1,1,3,37,0,0,0,0,0,0,2
372006,1,1,3,37,70.214,10.005,0,0,0,0,2
372007,1,1,3,37,138.822,19.781,0,0,0,0,2
372008,1,1,3,37,0,0,0,0,0,0,2
372011,1,1,3,37,89.233,12.715,0,0,0,0,2
372012,1,1,3,37,57.704,8.222,0,0,0,0,2
372014,1,1,3,37,87.681,12.494,0,0,0,0,2
372015,1,1,3,37,43.801,6.241,0,0,0,0,2
372016,1,1,3,37,0,0,0,0,0,0,2
372019,1,1,3,37,127.642,18.188,0,0,0,0,2
372023,1,1,3,37,0,0,0,0,0,0,2
372024,1,1,3,37,91.213,12.997,0,0,0,0,2
372025,1,1,3,37,23.725,3.381,0,0,0,0,2
372026,1,1,3,37,0,0,0,0,0,0,2
372028,1,1,3,37,13.27,1.891,0,0,0,0,2
372029,1,1,3,37,113.566,16.182,0,0,0,0,2
372031,1,1,3,37,136.904,19.508,0,0,0,0,2
372032,1,1,3,37,66.517,9.478,0,0,0,0,2
372033,1,1,3,37,158.601,22.599,0,0,0,0,2
372034,1,1,3,37,42.921,6.116,0,0,0,0,2
372035,1,1,3,37,0,0,0,0,0,0,2
372036,1,1,3,37,313.119,44.617,0,0,0,0,2
372037,1,1,3,37,121.68,17.338,0,0,0,0,2
372038,1,1,3,37,176.842,25.199,0,0,0,0,2
372041,1,1,3,37,76.25,10.865,0,0,0,0,2
372044,1,1,3,37,0,0,0,0,0,0,2
372045,1,1,3,37,79.981,11.397,0,0,0,0,2
372046,1,1,3,37,109.784,15.643,0,0,0,0,2
372049,1,1,3,37,0,0,0,0,0,0,2
372050,1,1,3,37,0,0,0,0,0,0,2
372051,1,1,3,37,0,0,0,0,0,0,2
372054,1,1,3,37,23.792,3.39,0,0,0,0,2
372055,1,1,3,37,358.152,51.034,0,0,0,0,2
372057,1,1,3,37,0,0,0,0,0,0,2
372058,1,1,3,37,115.225,16.419,0,0,0,0,2
372061,1,1,3,37,0,0,0,0,0,0,2
372062,1,1,3,37,66.444,9.468,0,0,0,0,2
372063,1,1,3,37,0,0,0,0,0,0,2
372064,1,1,3,37,0,0,0,0,0,0,2
372065,1,1,3,37,0,0,0,0,0,0,2
372066,1,1,3,37,63.274,9.016,0,0,0,0,2
372067,1,1,3,37,92.873,13.234,0,0,0,0,2
372068,1,1,3,37,267.535,38.122,0,0,0,0,2
372070,1,1,3,37,0,0,0,0,0,0,2
372071,1,1,3,37,32.183,4.586,0,0,0,0,2
372072,1,1,3,37,25.415,3.622,0,0,0,0,2
372073,1,1,3,37,120.311,17.143,0,0,0,0,2
372074,1,1,3,37,126.248,17.989,0,0,0,0,2
372076,1,1,3,37,45.969,6.55,0,0,0,0,2
372076,2,1,3,37,-41.992,-5.983,0,0,0,0,2
372077,1,1,3,37,128.784,18.351,0,0,0,0,2
372077,2,1,3,37,-171.569,-24.447,0,0,0,0,2
372078,1,1,3,37,89.809,12.797,0,0,0,0,2
372079,1,1,3,37,63.093,8.99,0,0,0,0,2
372080,1,1,3,37,158.698,22.613,0,0,0,0,2
372082,1,1,3,37,104.208,14.849,0,0,0,0,2
372083,1,1,3,37,61.004,8.693,0,0,0,0,2
372084,1,1,3,37,0,0,0,0,0,0,2
372085,1,1,3,37,151.333,21.564,0,0,0,0,2
372086,1,1,3,37,61.832,8.811,0,0,0,0,2
372091,1,1,3,37,725.57,103.388,0,0,0,0,2
372092,1,1,3,37,452.728,64.51,0,0,0,0,2
372094,1,1,3,37,748.104,106.599,0,0,0,0,2
372095,1,1,3,37,5.931,0.845,0,0,0,0,2
372096,1,1,3,37,0,0,0,0,0,0,2
372097,1,1,3,37,129.212,18.412,0,0,0,0,2
372098,1,1,3,37,0,0,0,0,0,0,2
372099,1,1,3,37,33.166,4.726,0,0,0,0,2
372100,1,1,3,37,214.065,30.503,0,0,0,0,2
372101,1,1,3,37,25.021,3.565,0,0,0,0,2
372103,1,1,3,37,129.396,18.438,0,0,0,0,2
372104,1,1,3,37,61.361,8.743,0,0,0,0,2
372106,1,1,3,37,265.785,37.872,0,0,0,0,2
372108,1,1,3,37,84.686,12.067,0,0,0,0,2
372109,1,1,3,37,55.973,7.976,0,0,0,0,2
372110,1,1,3,37,62.193,8.862,0,0,0,0,2
372113,1,1,3,37,104.917,14.95,0,0,0,0,2
372114,1,1,3,37,29.204,4.161,0,0,0,0,2
372115,1,1,3,37,21.437,3.055,0,0,0,0,2
