node.number,node.name,kV,bus.type,region.number,zone.number,owner.number,voltage.mag.pu,voltage.angle.deg
182911,MALER-PG,220,1,1,13,3,1.0219,-16.2252
182912,MOGA-PG,220,1,1,13,3,1.02145,-18.5115
182913,LUDHIANA,220,1,1,13,1,1.01575,-19.7349
182914,BHINM-PG,220,1,1,16,3,1.03139,-37.7061
182915,FATEH-PG,220,1,1,17,3,1.0076,-19.6351
182916,KAITH-PG,220,1,1,14,3,1.00367,-20.4435
182918,JALAN-PG,220,1,1,13,3,1.02199,-19.3513
182919,KOTA,220,1,1,16,3,1.00192,-24.4864
182921,BADARPR2,220,2,1,15,11,1,-23.9394
182922,FARIDAB2,220,2,1,14,112,1,-22.9054
182924,NEEMR-PG,220,1,1,16,3,1.0002,-22.8202
182926,CHAM-POL,220,1,1,12,3,1.00033,-13.9008
182927,NAPP2,220,2,1,17,182,1,-32.3731
182928,CHAMER-3,220,2,1,12,122,1,-13.8574
182929,KUTEHR,220,2,1,12,122,1,-8.5474
182930,LAHOL-VALLY,220,2,1,12,122,0.96777,-14.5719
182942,PATIA-PG,220,1,1,13,3,1.01777,-19.2578
182943,SONEP-PG,220,1,1,14,3,1.00296,-21.6634
182973,JAIPUR_PG,220,1,1,16,3,1.00055,-20.567
182988,GORAK-PG,220,1,1,17,3,1.00498,-20.6389
184000,BAGPAT,400,1,1,17,3,1.02493,-20.8456
184001,SAHARANPUR,400,1,1,19,56,1.02539,-21.1017
184067,UNCHAHAAR,400,2,1,17,4,1.01352,-14.2563
184258,ORAI,400,1,1,17,1,1.0018,-13.7157
184267,KALAAMB,220,1,1,12,1,1.0195,-14.9756
184400,JHAJJAR4,400,2,1,14,141,1,-16.683
184401,CHAMERA-2,400,2,1,12,122,1.00887,-15.4264
184402,NALLAGAR,400,1,1,12,3,1.00213,-15.8939
184403,BHINMAL,400,1,1,16,3,1.03697,-33.3311
184404,KANKROLI,400,1,1,16,3,1.00712,-30.3728
184405,RAPS_C4,400,2,1,16,182,1,-19.7828
184406,BAREL-PG,400,1,1,17,3,1.03423,-22.3808
184407,KOTA,400,1,1,16,3,1.00837,-21.0954
184408,AMRITSAR,400,1,1,13,3,1.01439,-17.0878
184409,PANIPAT,400,2,1,14,171,1,-16.8528
184410,BAREFSC1,400,1,1,17,3,1.02501,-22.7517
184411,CHAMERA-1,400,2,1,12,122,1,-15.359
184412,LU-GKFC1,400,1,1,17,3,1.01253,-17.8479
184413,LU-GKFC2,400,1,1,17,3,1.01253,-17.8479
184414,URIG-1,400,2,1,11,122,1,-22.5103
184415,MAINFSC2,400,1,1,17,3,1.02453,-23.9625
184416,RIHAND-G,400,2,1,17,112,1,-5.7576
184417,FATEHABAD,400,1,1,14,3,1.0127,-18.0611
184418,DULHASTI,400,2,1,11,122,1,-16.1154
184419,DEHAR,400,2,1,12,171,1.00809,-15.4478
184420,BHIWANI,400,1,1,14,171,1.0133,-17.6405
184421,HISSAR,400,1,1,14,3,1.01502,-17.5078
184422,KISHENPUR,400,1,1,11,3,1.01048,-18.8681
184423,MOGA,400,1,1,13,3,1.02219,-17.1668
184424,DADR-NCR,400,2,1,17,112,1.00899,-18.5973
184425,ROORKEE,400,1,1,19,3,1.02324,-21.9152
184426,AURYA4,400,1,1,17,3,1.01775,-16.7443
184427,BAWANA4,400,1,1,15,54,1.01066,-19.3581
184428,BAMNOLI14,400,1,1,15,54,1.01436,-20.5403
184429,BALB_FSC,400,1,1,14,3,0.99153,-22.2803
184430,BASSI,400,1,1,16,3,1.01163,-21.4299
184431,KANPUR,400,2,1,17,3,1.02297,-16.7065
184432,VINDHYBT,400,1,1,17,3,0.99969,-4.7583
184433,RIHAN-HV,400,1,1,17,3,0.99998,-5.7953
184434,BAHADURG,400,1,1,14,3,1.01254,-19.4969
184435,MANDOLA,400,1,1,18,3,1.01674,-20.7903
184436,GNOIDA4,400,1,1,17,55,1.00753,-19.7438
184437,LUCK4-PG,400,1,1,17,3,1.02832,-17.4045
184438,LUCK_FC1,400,1,1,17,3,1.01154,-18.9138
184439,LUCK_FC2,400,1,1,17,3,1.01154,-18.9138
184440,KOLDAM,400,2,1,12,112,1,-15.0996
184441,GURGAON,400,1,1,14,3,1.00454,-19.6015
184442,PATIALA,400,1,1,13,3,1.01264,-16.8715
184443,SONEP-PG,400,1,1,14,3,1.01695,-19.5564
184444,AMARGARH,400,1,1,11,1,1.0018,-23.1241
184445,NEEMR-PG,400,1,1,18,3,1.00392,-18.9047
184446,RIHNDEXT,400,2,1,17,112,1,4.3888
184447,SAMBA,400,1,1,11,3,1.00713,-19.8508
184448,CHAM-POL,400,1,1,12,3,1.00939,-15.4183
184449,KOTESH-POL,400,1,1,19,3,1.00762,-19.251
184450,MANESAR,400,1,1,14,3,1.00565,-19.5964
184451,LUCK74-P,400,1,1,17,3,1.02686,-17.2774
184452,KOTESHWA,400,2,1,19,161,1.00724,-19.2252
184453,URIG-2,400,2,1,11,122,1,-22.4802
184454,DADR-HVD,400,1,1,17,3,1.00926,-18.563
184455,MUNDKA,400,1,1,15,54,1.00899,-18.4218
184456,KARCHAMW,400,2,1,12,306,1,-12.1242
184457,K-B-FSC2,400,1,1,14,3,0.97586,-23.5467
184458,SHRECEM,400,2,1,16,307,1.00623,-24.0327
184459,MAHIN_HV,400,1,1,14,61,1,-16.4043
184460,PANCH-PG,400,1,1,10,3,1.01277,-16.8147
184461,ANTA-4,400,1,1,16,3,1.00183,-7.7699
184462,MAINPURI,400,1,1,17,3,1.03382,-19.0837
184463,JHATI-PG,400,1,1,15,3,1.01102,-18.3047
184464,SOHAW-PG,400,1,1,17,3,1.02077,-17.7683
184465,FATEH-PG,400,1,1,17,3,1.0212,-14.9436
184466,SHAHJ-PG,400,1,1,17,3,1.01338,-21.5075
184467,KALAAMB,400,1,1,12,1,1.0195,-14.9756
184468,KALAAMBFSC,400,1,1,12,1,1.02652,-16.7535
184469,BHIWN-PG,400,1,1,14,3,1.00813,-16.5455
184470,PARBT-II,400,2,1,12,122,1,-14.0038
184471,PARBTI-3,400,2,1,12,122,1.00035,-14.0772
184472,PARBT-PO,400,1,1,12,3,1.00146,-14.205
184473,JAIPUR_PG,400,1,1,16,3,1.00231,-19.5982
184474,ALLAHABA,400,1,1,17,3,1.00934,-10.7367
184475,BAL74-PG,400,1,1,17,3,1,-14.839
184476,NEWWANPO,400,1,1,11,3,1.00142,-21.0628
184477,JHATIK_S,400,1,1,15,3,1.0149,-20.0519
184478,RAMPUR,400,2,1,12,3,1.00134,-12.8852
184479,HAMIRPUR,400,1,1,12,3,1.02648,-16.2334
184480,JINDPG,400,1,1,14,3,0.99189,-7.1224
184481,BARELINEW,400,1,1,17,3,1.03423,-22.3808
184482,KANPRNEW,400,1,1,17,3,1.02304,-16.5779
184483,KURUKSHETR,400,1,1,14,1,1,8.1874
184484,PATRAN,400,1,1,13,3,1.02069,-18.2231
184485,BAJOLIHOLI,400,2,1,12,3,1.01302,-14.9306
184486,GVAHP-NPCIL,400,2,1,14,4,1.00945,-14.3064
184487,MANDOLASPLI,400,1,1,18,3,1.01297,-19.7667
184488,MANDOLASP2,400,1,1,18,3,1.0128,-19.6845
184489,MANDOLASP3,400,1,1,18,3,1.0128,-19.6845
184490,RAJGHAT,400,1,1,15,4,1.00466,-22.299
184491,JAULJIVI,400,1,1,19,56,1.02361,-22.3562
184499,TEHRI4,400,2,1,19,161,1,-18.6106
184540,RATLE,400,2,1,11,1,1,-16.0812
184541,KISTAWAR,400,2,1,11,1,1.00142,-16.135
184542,PAKALDUL,400,2,1,11,1,1,-15.7642
184572,TANGU-ROMAI1,400,2,1,12,3,1.00113,-14.1087
184579,MIYAR,400,2,1,12,3,1.03576,-15.8304
184900,WAGOORA,400,1,1,11,3,0.99735,-23.3866
184901,ABDULLAP,400,1,1,14,3,1.02033,-18.3099
184903,NATHPA4,400,2,1,12,131,1,-12.564
184904,KAITHAL,400,1,1,14,3,1.02113,-18.588
184905,MEERUT,400,1,1,17,3,1.02126,-21.4697
184907,GORTCSC1,400,1,1,17,3,1.03249,-16.4619
184909,GORTCSC2,400,1,1,17,3,1.03249,-16.4619
184911,BAREFSC2,400,1,1,17,3,1.02501,-22.7517
184914,MAINFSC1,400,1,1,17,3,1.02453,-23.9625
184917,LUDHIANA,400,1,1,13,3,1.00554,-16.5513
184918,JALANDHA,400,1,1,13,3,1.01442,-17.3227
184919,BALLABHG,400,1,1,14,3,1.01955,-20.7492
184920,BADARPUR4,400,1,1,15,4,1,-22.928
184921,BHIWADI,400,1,1,16,3,1,-18.3747
184922,AGRA,400,1,1,17,3,1,-15.1633
184923,SINGRL4,400,2,1,17,112,1,-4.819
184925,MALERKOT,400,1,1,13,3,1.00233,-13.0982
184927,GORAKHPU,400,1,1,17,3,1.03249,-16.4619
184928,MAHARANI,400,1,1,15,3,1.005,-22.2571
184930,LAHOL-VALLY,400,2,1,12,122,1.01033,-15.3374
184958,K-B-FSC3,400,1,1,14,3,0.97586,-23.5467
186014,PONG,66,1,1,12,171,1,-19.5673
186015,BHAKRA-L,66,2,1,12,171,1,-12.1687
187000,VARNASI8,765,1,1,17,1,1.01295,-12.339
187700,LUCK7-PG,765,1,1,17,3,1.0222,-15.6807
187701,BALI7-PG,765,1,1,17,3,1.00203,-12.9272
187703,MOGA-PG,765,1,1,13,3,1.0234,-18.5571
187704,BHIWN-PG,765,1,1,14,3,1.00952,-17.2723
187705,FATEH-PG,765,1,1,17,3,1.02289,-14.7608
187706,AGRA-PG,765,1,1,17,3,1.01679,-14.4195
187707,MERUT-PG,765,1,1,17,3,1.02821,-19.6992
187708,JHATI-PG,765,1,1,15,3,1.01664,-17.9139
187709,ALLAHABAD,765,4,1,17,3,1,0
187806,BAREILLY,765,1,1,17,3,1.03423,-22.3808
187882,KANPURPG,765,1,1,17,3,1.0167,-15.344
188258,ORAI,765,1,1,17,1,1.00334,-9.8819
188283,KURUKSHETRA,220,4,1,14,1,1,0
188401,MATHURA,400,4,1,17,1,1,0
188405,GURDASPUR,400,1,1,13,4,1.01262,-17.5327
188407,MOHALI,400,1,1,13,1,1.01053,-16.9792
188408,MUZAFRNGR,400,1,1,17,1,1.01799,-20.8436
188412,ALIGARH,400,1,1,17,1,1.02591,-17.6835
188449,TEHRIPOL,765,1,1,19,1,1.02791,-19.5459
188512,ALIGARH,765,1,1,17,3,1.02539,-16.3835
188701,MATHURA,765,4,1,17,3,1,0
188705,GURDASPUR,765,1,1,13,3,1.0271,-18.2027
188706,KISHENPUR,765,1,1,11,3,1.02019,-18.416
188707,MOHALI,765,1,1,13,3,1.00893,-17.7917
188708,MUZAFARNAGAR,765,1,1,17,3,1.0016,-18.3827
188867,MEERTFS1,765,1,1,17,3,1.0311,-19.8441
188868,MEERTFS2,765,1,1,17,3,1.0311,-19.8441
191123,DHAKRANI,132,2,1,19,607,0.99746,-51.767
191124,RISHIKE1,132,1,1,19,56,0.98906,-43.9845
191125,BHOWALI,132,1,1,19,56,0.95252,-39.3029
191127,ALMORA,132,1,1,19,56,0.95499,-36.8472
191129,KICCHHA,132,1,1,19,56,0.94887,-41.6796
191134,HALDWAN1,132,1,1,19,56,0.95572,-39.5369
191137,KHATIMAH,132,2,1,19,607,0.97939,-46.2933
191139,KOTDWAR,132,1,1,19,56,1.01269,-53.0425
191140,MANGLORE,132,1,1,19,56,1.02105,-48.306
191141,BHAGWANN,132,1,1,19,56,0.99383,-49.8661
191143,BINDAL,132,1,1,19,56,0.96188,-50.4199
191145,PANTNAG1,132,1,1,19,56,0.94715,-40.5865
191146,PITHORAG,132,1,1,19,56,1.00896,-27.5135
191148,PURKULGA,132,1,1,19,56,0.96964,-51.8784
191152,SRINAGAR,132,1,1,19,56,0.94934,-47.7714
191153,RUDRAPUR,132,1,1,19,56,0.94324,-41.3021
191155,BHUPATWA,132,1,1,19,56,0.99003,-44.4618
191157,RAMNAGAR,132,1,1,19,56,0.98314,-41.1087
191159,JASPUR,132,1,1,19,56,0.97521,-42.2896
191160,RANIKHET,132,1,1,19,56,0.95042,-37.3057
191171,HARIDWA1,132,1,1,19,56,0.9942,-43.432
191175,BAZPUR,132,1,1,19,56,0.97157,-40.1295
191180,SITARGAN,132,1,1,19,3,0.97695,-40.5992
191182,LAKSAR,132,1,1,19,56,0.99537,-47.9997
191191,KALAGARH,132,2,1,19,607,1,-43.2981
191192,KASHIPU1,132,1,1,19,56,0.98509,-39.664
191193,ROORKEE1,132,1,1,19,56,1.01399,-47.2966
191194,JWALAPUR,132,1,1,19,56,0.99243,-44.394
191195,CHILLA-H,132,2,1,19,607,1,-44.6748
191196,MAZRA,132,1,1,19,56,0.9672,-50.7947
191197,KULHALHE,132,2,1,19,607,1,-51.3803
191700,CPP,132,1,1,19,56,0.94823,-41.7624
191701,IGL,132,1,1,19,56,0.98376,-38.9904
191702,KVS,132,1,1,19,56,0.98461,-38.9124
191703,SITARGANJ,132,1,1,19,56,0.97509,-40.8901
191704,T-POINT,132,1,1,19,56,0.99059,-44.2289
191705,KATHGODAM,132,1,1,19,56,0.95178,-39.7715
191706,KASHIUR-OLD,132,1,1,19,56,0.98491,-38.8855
191901,KHODRI,132,1,1,19,56,0.99491,-51.9996
191903,DHALIPUR,132,2,1,19,607,0.99927,-51.5444
191906,AIRLIQU,132,1,1,19,56,1.02026,-48.3738
191907,ASIGLS,132,1,1,19,56,1.02024,-48.3755
191908,BHEL,132,1,1,19,56,0.99243,-44.394
191909,HEHONDA,132,1,1,19,56,0.99404,-43.446
191910,MAHUAKHE,132,1,1,19,56,0.98672,-37.809
191911,PLYFLEX,132,1,1,19,56,0.97109,-40.1724
191912,RBNS,132,1,1,19,56,0.99538,-47.9999
191913,SATPULI,132,1,1,19,56,1.00859,-53.5449
192050,JOSHIMATH,220,2,1,19,1,0.99966,-9.713
192051,ALAKNANDA,220,2,1,19,1,1,-8.7169
192052,SRINAGAR2,220,1,1,19,5,1.00503,-14.4486
192053,KOTLIBHEL,220,2,1,19,5,1.00003,-13.6368
192054,KUWARIPASS,220,1,1,19,1,0.99837,-10.6777
192055,LATATAPOVAN,220,2,1,19,1,1,-9.5159
192056,GAMA,220,2,1,19,56,1,-30.3711
192057,BETA,220,2,1,19,56,1,-28.5616
192058,SBHATWARI,220,2,1,19,1,1.00035,-12.531
192059,PHATABYUNG,220,2,1,19,1,1,-12.4529
192221,KASHIPU2,220,1,1,19,56,1.00067,-28.352
192225,RISHIKE2,220,1,1,19,56,0.99298,-30.8
192226,CHAMBA,220,1,1,19,56,0.99822,-29.8107
192233,HALDWAN2,220,1,1,19,56,0.96479,-35.9175
192242,PANTNAG2,220,1,1,19,56,0.97788,-33.6196
192253,BHILANGA,220,2,1,19,56,1,-29.8298
192272,HARIDWA2,220,1,1,19,56,0.98785,-32.4287
192276,RORKEE2,220,1,1,19,56,0.99548,-30.7018
192290,GHANSAL,220,4,1,19,56,1,0
192291,MAHUAKHE,220,1,1,19,56,0.99709,-29.1226
192292,SHRAVANT,220,4,1,19,611,1,0
192293,TATA,220,1,1,19,56,0.97779,-33.6326
192298,MANERI_2,220,2,1,19,607,1,-28.768
192299,CHIBRO-H,220,2,1,19,607,1,-36.9809
192347,RUDRAPUR,220,1,1,19,56,0.99881,-24.5487
192370,DEHRADUN,220,1,1,19,56,1.02115,-21.0083
192600,MANERI_1,220,2,1,19,607,1,-28.749
192902,KHODRIHE,220,2,1,19,607,0.99842,-37.1377
194052,SRINAGAR,400,1,1,19,2,1.01507,-16.09
194054,KUWARIPASS,400,1,1,19,1,1.00512,-13.6434
194056,TPVNVISHNUGD,400,2,1,19,1,1.00308,-13.3858
194057,PIPALKOTI,400,2,1,19,1,1.00344,-13.4239
194060,SRAVANTHI,400,1,1,19,56,1.0303,-21.9031
194409,DEHRADUN4,400,1,1,19,56,1.02534,-20.0769
194410,SRINAGAR-HEP,400,2,1,19,56,1.01416,-15.9778
194426,RISHIKE4,400,1,1,19,56,1.01325,-21.1139
194467,KASHIPU4,400,1,1,19,56,1.03055,-21.8689
211001,DIGBOI-LOAD,132,1,2,21,5,1.02771,-40.9471
211002,BORDUBI-LOAD,132,1,2,21,5,1.00689,-43.5686
211003,SONARI-LOAD,132,1,2,21,5,0.99865,-43.6822
211004,TITABOR-LOAD,132,1,2,21,5,1.01469,-42.111
211005,SONAPUR-LOAD,132,1,2,21,5,1.02192,-36.7745
211006,BILASIP-LOAD,132,1,2,21,5,1.01543,-32.0243
211007,KOKRAJH-LOAD,132,1,2,21,5,1.01779,-31.4015
211008,KAMPUR-LOAD,132,1,2,21,5,1.02176,-35.4191
211009,KAMALPUR-LOA,132,1,2,21,5,1.02182,-36.1058
211010,BTPS1,132,1,2,21,1,1.02528,-30.3166
211020,BTPS1-LOAD,132,1,2,21,1,1.02528,-30.3166
211021,AGIA1-LOAD,132,1,2,21,2,1.01846,-34.5488
211022,SARUSAJ-LOAD,132,1,2,21,2,1.02602,-36.4612
211024,GOHPUR1-LOAD,132,1,2,21,2,1.0008,-30.1753
211025,KAHILIPAR-LO,132,1,2,21,2,1.02489,-36.5983
211026,CTPS1-LOAD,132,1,2,21,2,1.02068,-37.0454
211027,JAGIROD1-LOA,132,1,2,21,2,1.01463,-38.3057
211028,GORIPUR1-LOA,132,1,2,21,2,1.01449,-32.8426
211029,GOSAIGAON-LD,132,1,2,21,2,1.01586,-33.0113
211030,AGIA1,132,1,2,21,2,1.01846,-34.5488
211031,JOGIGOPA-LOA,132,1,2,21,2,1.01284,-32.5005
211032,RANGIA-LOAD,132,1,2,21,2,1.01831,-35.5937
211033,ROWTA-LOAD,132,1,2,21,2,1.00695,-34.9096
211034,SISUGRM-LOAD,132,1,2,21,2,1.02535,-36.4482
211035,PNGRMOLD-LOA,132,1,2,21,2,1.02428,-39.6003
211036,BORNAGAR-LOA,132,1,2,21,2,1.0126,-34.339
211037,DEPOTA-LOAD,132,1,2,21,2,1.00374,-31.9669
211039,NR-LAKHIM-LD,132,1,2,21,2,0.9927,-37.8613
211040,DHEMAJI-LOAD,132,1,2,21,2,0.9547,-41.3314
211041,SAMAGRI-LOAD,132,1,2,21,2,1.02447,-34.33
211042,JORHAT-LOAD,132,1,2,21,2,1.00795,-42.6896
211043,PNCHGRM-N-LO,132,1,2,21,2,1.02428,-39.6003
211045,PAILAPOL-LD,132,1,2,21,2,1.02158,-40.5368
211047,DULLAVCH-LOA,132,1,2,21,2,1.01857,-38.0717
211048,SANKAR-LOAD,132,1,2,21,2,1.0233,-36.0712
211049,LTPS-LOAD,132,1,2,21,2,1,-43.614
211050,SARUSAJAI1,132,1,2,21,2,1.02602,-36.4612
211051,TINSUKIA-LOA,132,1,2,21,2,1.01585,-43.5056
211053,MARGHE-LOAD,132,1,2,21,2,1.03052,-42.4099
211054,DIBRUGRH-LOA,132,1,2,21,2,0.99606,-45.494
211055,PAVOI-LOAD,132,1,2,21,2,1.00257,-28.9663
211058,NALBRI-LOAD,132,1,2,21,2,1.01384,-35.4559
211059,BOKAJAN-LOAD,132,1,2,21,2,1.02467,-41.1124
211060,GOHPURSPLIT1,132,1,2,21,2,1.0008,-30.1753
211061,SIPAJHAR-LOA,132,1,2,21,2,1.01039,-35.6004
211062,DIPHU-LOAD,132,1,2,21,2,1.02863,-37.3868
211063,NARANGI-LOAD,132,1,2,21,2,1.02076,-36.9888
211064,DISPUR-LOAD,132,1,2,21,2,1.02437,-36.6552
211065,SRIKONA-LOAD,132,1,2,21,2,1.03134,-39.6508
211066,MORAN-LOAD,132,1,2,21,2,0.99399,-44.9995
211067,NAJIRA-LOAD,132,1,2,21,2,0.99506,-44.0844
211068,MAJULI-LOAD,132,1,2,21,2,0.98905,-38.291
211069,BOKAGHAT-LOA,132,1,2,21,2,1.01692,-41.5466
211070,SONABIL,132,1,2,21,2,1.00239,-29.4123
211080,KAHILIPARA1,132,1,2,21,2,1.02489,-36.5983
211090,CTPS1,132,1,2,21,2,1.02068,-37.0454
211094,SIBSAGR-LOAD,132,1,2,21,2,0.99188,-44.3635
211100,JAGIROAD1,132,1,2,21,2,1.01463,-38.3057
211110,GORIPUR1,132,1,2,21,2,1.01449,-32.8426
211120,GOSAIGAON1,132,1,2,21,2,1.01586,-33.0113
211130,DHALIGAON1,132,1,2,21,2,1.01779,-32.0101
211134,DHALIGN-LOAD,132,1,2,21,2,1.01779,-32.0101
211135,HAFLONG-PG,132,1,2,21,1,1.02263,-37.7303
211140,JOGIGOPA1,132,1,2,21,2,1.01284,-32.5005
211145,KHANDONG1,132,2,2,23,1,1.0252,-35.3237
211150,RANGIA1,132,1,2,21,2,1.01831,-35.5937
211155,NTPS-LOAD,132,1,2,21,2,1.00669,-42.8652
211160,ROWTA1,132,1,2,21,2,1.00695,-34.9096
211161,KALAIN-LOAD,132,1,2,21,5,1.01729,-39.2845
211165,KOPILI1,132,1,2,21,1,1.02882,-34.8197
211166,GOLAGHT-LOAD,132,1,2,21,2,1.02506,-40.7167
211168,JORHATW-LOAD,132,1,2,21,5,1.00671,-42.5375
211170,SISUGRA1,132,1,2,21,2,1.02535,-36.4482
211171,HAFLONG-A-LD,132,1,2,21,2,1.02249,-37.7419
211176,BOKO-LOAD,132,1,2,21,2,1.01792,-32.9695
211177,MAKUM-LOAD,132,1,2,21,5,1.03009,-40.716
211180,BORNAGAR,132,1,2,21,2,1.0126,-34.339
211190,PNCHGRMOLD,132,1,2,21,2,1.02428,-39.6003
211200,DEPOTA1,132,1,2,21,2,1.00374,-31.9669
211201,KAMAKHY-LOAD,132,1,2,21,5,1.01688,-37.3759
211210,GOHPUR1,132,1,2,21,2,0.99193,-32.8206
211215,BADARPUR-PG,132,1,2,21,1,1.02505,-39.559
211220,NORTHLAKHIM,132,1,2,21,2,0.9927,-37.8613
211230,DHEMAJI1,132,1,2,21,2,0.9547,-41.3314
211240,PNCSRKTAP1,132,1,2,21,2,1.02428,-39.6003
211244,BISWA-CHAR1,132,1,2,21,4,1.00674,-27.0038
211260,SAMAGURI1,132,1,2,21,2,1.02447,-34.33
211280,MARIANI1,132,1,2,21,2,1.01727,-41.8607
211301,AMINGAON1,132,1,2,21,5,1.02672,-36.1471
211302,BEHIATING1,132,1,2,21,5,1.02446,-41.3055
211303,GUWT-MEDCOL1,132,1,2,21,5,1.02374,-36.7299
211304,CHAPAKHOWA1,132,1,2,21,5,1.01715,-43.9198
211305,SILAPATHAR1,132,1,2,21,5,0.95015,-41.7679
211306,HAZO1,132,1,2,21,5,1.02903,-37.0158
211307,PALTANBAZAR,132,1,2,21,5,1.02184,-36.9953
211308,TANGLA1,132,1,2,21,5,1.00757,-35.8154
211309,SARUPATHAR1,132,1,2,21,5,1.02213,-41.1831
211310,TEZPUR-NEW,132,1,2,21,5,0.99607,-29.9489
211311,TEOK1,132,1,2,21,5,0.99696,-43.8503
211312,KAMAKHYA,132,1,2,21,5,1.0227,-36.8946
211326,KAMALPUR,132,1,2,21,5,1.02182,-36.1058
211328,BORDUBI,132,1,2,21,5,1.00689,-43.5686
211329,SONARI,132,1,2,21,5,0.99865,-43.6822
211330,JORHAT1,132,1,2,21,2,1.00795,-42.6896
211331,TITABOR,132,1,2,21,5,1.01469,-42.111
211332,DIGBOI,132,1,2,21,5,1.02771,-40.9471
211333,KAMPUR,132,1,2,21,5,1.02176,-35.4191
211334,KALAIN,132,1,2,21,5,1.01729,-39.2845
211335,KOKRAJHAR,132,1,2,21,5,1.01779,-31.4015
211336,BILASIPARA,132,1,2,21,5,1.01543,-32.0243
211338,SONAPUR1,132,1,2,21,5,1.02192,-36.7745
211339,JORHATWEST,132,1,2,21,5,1.00671,-42.5375
211340,PNCHGRM1,132,1,2,21,2,1.02428,-39.6003
211341,KHUMTAI,132,1,2,21,4,1.02808,-40.3555
211342,MAKUM,132,1,2,21,5,1.03009,-40.716
211350,PAILAPOL1,132,2,2,21,2,1.02158,-40.5368
211355,BALIPARA1,132,1,2,21,2,1.01378,-30.261
211370,DULLAVCH1,132,2,2,21,2,1.01857,-38.0717
211390,SANKARDNGR,132,1,2,21,2,1.0233,-36.0712
211450,LTPS1,132,2,2,21,2,1,-43.614
211460,NTPS1,132,2,2,21,2,1.00669,-42.8652
211510,TINSUKIA1,132,1,2,21,2,1.01585,-43.5056
211530,MARGHERITA,132,1,2,21,2,1.03052,-42.4099
211540,DIBRUGARH1,132,1,2,21,2,0.99606,-45.494
211550,SALAKATI1,132,1,2,21,2,1.02623,-25.6724
211570,SILCHAR1,132,1,2,21,1,1.03197,-39.6156
211590,UMRNGSHU1,132,1,2,21,2,1.02269,-35.5836
211600,PAVOI1,132,1,2,21,2,1.00257,-28.9663
211620,BOKO1,132,1,2,21,2,1.01792,-32.9695
211630,NALBARI1,132,1,2,21,2,1.01384,-35.4559
211640,BOKAJAN1,132,1,2,21,2,1.02467,-41.1124
211650,GOLAGHAT1,132,1,2,21,2,1.02506,-40.7167
211660,SIPAJHAR,132,1,2,21,2,1.01039,-35.6004
211670,DIPHU1,132,1,2,21,2,1.02863,-37.3868
211680,NARANGI1,132,1,2,21,2,1.02076,-36.9888
211690,DISPUR1,132,1,2,21,2,1.02437,-36.6552
211700,SRIKONA1,132,1,2,21,2,1.03134,-39.6508
211740,MORAN1,132,1,2,21,2,0.99399,-44.9995
211750,NAZIRA1,132,1,2,21,2,0.99506,-44.0844
211760,MAJULI1,132,1,2,21,2,0.98905,-38.291
211770,BOKAKHAT1,132,1,2,21,2,1.01692,-41.5466
211800,HAFLONG-A,132,1,2,21,2,1.02249,-37.7419
211851,RUPAI1,132,1,2,21,5,1.02087,-43.4286
211940,BRPL1,132,1,2,21,2,1.01765,-32.0218
211950,SIBSAGAR1,132,1,2,21,2,0.99188,-44.3635
211960,HPC-P1,132,1,2,21,2,1.02409,-39.6165
211970,HPC-J1,132,1,2,21,2,1.01423,-38.3396
212000,BTPS2,220,1,2,21,1,1.02478,-25.9834
212001,AGBPP2-AS,220,2,2,21,1,1.03578,-38.6474
212015,KHUMTAI,220,1,2,21,4,1.03115,-37.8772
212020,AGIA2,220,1,2,21,2,1.02649,-29.7814
212021,MISA2,220,1,2,21,1,1.03473,-32.0061
212040,SARUSAJAI2,220,1,2,21,2,1.02946,-32.401
212041,MARIANI-PG,220,1,2,21,4,1.0383,-38.1505
212050,DINCHANG,220,1,2,21,6,0.99788,-21.5953
212075,AZARA-LOAD,220,1,2,21,4,1.03054,-30.815
212096,ADISHANKAR,220,2,2,22,1,1,-21.4241
212097,KSKDIBBIN,220,4,2,22,1,1,0
212098,SEWNAFRA,220,2,2,22,1,1,-21.2654
212099,PATELHYDRO,220,2,2,22,1,1,-21.1948
212100,SONABIL,220,1,2,21,5,1.01681,-29.7398
212150,KOPILI2,220,2,2,21,1,1.03187,-31.7942
212190,BONGAIGAON,220,1,2,21,1,1.02472,-25.7896
212201,AMINGAON2,220,1,2,21,5,1.02143,-33.3123
212202,BEHIATING2,220,1,2,21,5,1.03094,-39.9591
212250,SAMAGURI2,220,1,2,21,2,1.02759,-32.3656
212270,MARIANI2,220,1,2,21,2,1.03473,-38.432
212322,AZARA2,220,1,2,21,4,1.03054,-30.815
212337,SONAPUR2,220,1,2,21,5,1.02744,-33.1705
212343,MAKUM,220,1,2,21,5,1.03251,-39.6647
212360,BALIPARA-PG,220,1,2,21,1,1.01298,-28.6187
212380,RANGIA2,220,1,2,21,5,1.02215,-32.0998
212440,LANGPI1,220,2,2,21,2,1.03097,-31.4206
212470,NTPS2,220,1,2,21,2,1.03226,-39.2052
212500,TINSUKIA2,220,1,2,21,2,1.0328,-39.5167
212531,MARGHERITA,220,1,2,21,5,1.03115,-40.2989
212610,BOKO2,220,1,2,21,2,1.02931,-30.6696
213301,GUWT-MEDCOL3,33,1,2,21,5,1.0089,-39.6812
213302,CHAPAKHOWA3,33,1,2,21,5,1.00823,-45.7687
