Node,node.number,Voltage,Region,Zone,Owner
311110_URLA-C_132,311110,132,WEST,CHATTISGARH,ST-EXISTING
311111_BHANUPPR_132,311111,132,WEST,CHATTISGARH,ST-EXISTING
311112_MAHASMND_132,311112,132,WEST,CHATTISGARH,ST-EXISTING
311113_MONNET-M_132,311113,132,WEST,CHATTISGARH,ST-EXISTING
311114_SALASAR_132,311114,132,WEST,CHATTISGARH,ST-EXISTING
311115_SPECTRUM-CL_132,311115,132,WEST,CHATTISGARH,ST-EXISTING
312001_KORBE2_220,312001,220,WEST,CHATTISGARH,ST-EXISTING
312002_RAIPUR2_220,312002,220,WEST,CHATTISGARH,ST-EXISTING
312003_KORBW2_220,312003,220,WEST,CHATTISGARH,ST-EXISTING
312004_BHILAI_220,312004,220,WEST,CHATTISGARH,ST-EXISTING
312005_BHTP2PG_220,312005,220,WEST,CHATTISGARH,ST-EXISTING
312006_RAIGPG2_220,312006,220,WEST,CHATTISGARH,ST-EXISTING
312007_NSPCL2_220,312007,220,WEST,CHATTISGARH,ST-EXISTING
312008_RAIGR2_220,312008,220,WEST,CHATTISGARH,ST-EXISTING
312009_BARSU2_220,312009,220,WEST,CHATTISGARH,ST-EXISTING
312010_BHTPR2_220,312010,220,WEST,CHATTISGARH,ST-EXISTING
312011_SILTARA_220,312011,220,WEST,CHATTISGARH,ST-EXISTING
312012_URLA2_220,312012,220,WEST,CHATTISGARH,ST-EXISTING
312013_JINB2-2_220,312013,220,WEST,CHATTISGARH,ST-EXISTING
312014_KORBAEXT_220,312014,220,WEST,CHATTISGARH,ST-EXISTING
312015_SUHELA2_220,312015,220,WEST,CHATTISGARH,ST-EXISTING
312016_BHILA_SP_220,312016,220,WEST,CHATTISGARH,ST-EXISTING
312017_KOTMIKL_220,312017,220,WEST,CHATTISGARH,ST-EXISTING
312018_ARYN_CBL_132,312018,132,WEST,CHATTISGARH,ST-EXISTING
312019_BALCO2_220,312019,220,WEST,CHATTISGARH,ST-EXISTING
312020_JSPCL2_220,312020,220,WEST,CHATTISGARH,ST-EXISTING
312021_RAITA_220,312021,220,WEST,CHATTISGARH,ST-EXISTING
312022_JIND-IE_220,312022,220,WEST,CHATTISGARH,ST-EXISTING
312023_MOPKA_220,312023,220,WEST,CHATTISGARH,ST-EXISTING
312024_BANARI_220,312024,220,WEST,CHATTISGARH,ST-EXISTING
312025_DOMA_220,312025,220,WEST,CHATTISGARH,ST-EXISTING
312026_BHILAI_220,312026,220,WEST,CHATTISGARH,ST-EXISTING
312027_GURUR_220,312027,220,WEST,CHATTISGARH,ST-EXISTING
312028_BEMETRA_220,312028,220,WEST,CHATTISGARH,ST-EXISTING
312029_RAJNANDG_220,312029,220,WEST,CHATTISGARH,ST-EXISTING
312030_RJN-STL_220,312030,220,WEST,CHATTISGARH,ST-EXISTING
312031_PARASWNI_220,312031,220,WEST,CHATTISGARH,ST-EXISTING
312032_BALCO_220,312032,220,WEST,CHATTISGARH,ST-EXISTING
312033_MSDS-5_220,312033,220,WEST,CHATTISGARH,ST-EXISTING
312034_MSDS-6_220,312034,220,WEST,CHATTISGARH,ST-EXISTING
312035_DCPP_JS_220,312035,220,WEST,CHATTISGARH,ST-EXISTING
312036_DCPP_JS_220,312036,220,WEST,CHATTISGARH,ST-EXISTING
312037_MARWA_220,312037,220,WEST,CHATTISGARH,ST-EXISTING
314001_KNTPC4_400,314001,400,WEST,CHATTISGARH,ST-EXISTING
314003_KORBW4_400,314003,400,WEST,CHATTISGARH,ST-EXISTING
314004_BHI4_400,314004,400,WEST,CHATTISGARH,ST-EXISTING
314007_NSPCL4_400,314007,400,WEST,CHATTISGARH,ST-EXISTING
314008_SIPAT4_400,314008,400,WEST,CHATTISGARH,ST-EXISTING
314009_KSKMAHNADI_400,314009,400,WEST,CHATTISGARH,ST-EXISTING
314010_PATH4_400,314010,400,WEST,CHATTISGARH,ST-EXISTING
314013_JIN4-B2_400,314013,400,WEST,CHATTISGARH,ST-EXISTING
314014_JIN4-B1_400,314014,400,WEST,CHATTISGARH,ST-EXISTING
314021_RAITA_400,314021,400,WEST,CHATTISGARH,ST-EXISTING
314022_MARWA_400,314022,400,WEST,CHATTISGARH,ST-EXISTING
322001_MAGARWD2_220,322001,220,WEST,DD,ST-EXISTING
326001_MAGARWADA_66,326001,66,WEST,DD,ST-EXISTING
326002_RINGANWA_66,326002,66,WEST,DD,ST-EXISTING
326003_VARKUND_66,326003,66,WEST,DD,ST-EXISTING
326004_KACHIGAM_66,326004,66,WEST,DD,ST-EXISTING
326005_DALWADA_66,326005,66,WEST,DD,ST-EXISTING
326006_BHIMPORE_66,326006,66,WEST,DD,ST-EXISTING
326007_DABHEL_66,326007,66,WEST,DD,ST-EXISTING
332001_KARARPD2_220,332001,220,WEST,DNH,ST-EXISTING
332002_KHADOLI_220,332002,220,WEST,DNH,ST-EXISTING
336001_KARARPD6_66,336001,66,WEST,DNH,ST-EXISTING
336002_KHADOLI6_66,336002,66,WEST,DNH,ST-EXISTING
336003_MASAT2_66,336003,66,WEST,DNH,ST-EXISTING
336004_AMLI_66,336004,66,WEST,DNH,ST-EXISTING
336005_SILLI_66,336005,66,WEST,DNH,ST-EXISTING
336006_PHASE4_66,336006,66,WEST,DNH,ST-EXISTING
336007_DADRA3_66,336007,66,WEST,DNH,ST-EXISTING
336008_DADRA2_66,336008,66,WEST,DNH,ST-EXISTING
336009_ATHAL_66,336009,66,WEST,DNH,ST-EXISTING
336010_MASAT1_66,336010,66,WEST,DNH,ST-EXISTING
336011_HEDALCO_66,336011,66,WEST,DNH,ST-EXISTING
336012_KHANVEL_66,336012,66,WEST,DNH,ST-EXISTING
336013_KHADOLI2_66,336013,66,WEST,DNH,ST-EXISTING
336014_KHADOLI3_66,336014,66,WEST,DNH,ST-EXISTING
336015_RAKHOLI1_66,336015,66,WEST,DNH,ST-EXISTING
336016_IPCA_66,336016,66,WEST,DNH,ST-EXISTING
336017_RIL_66,336017,66,WEST,DNH,ST-EXISTING
336018_RAKHOLI2_66,336018,66,WEST,DNH,ST-EXISTING
336019_DADRA1_66,336019,66,WEST,DNH,ST-EXISTING
336020_SAYALI_220,336020,220,WEST,DNH,ST-EXISTING
341001_VERNA_110,341001,110,WEST,GOA,ST-EXISTING
341002_PONDA_110,341002,110,WEST,GOA,ST-EXISTING
341003_XELDEM_110,341003,110,WEST,GOA,ST-EXISTING
341004_MRF_110,341004,110,WEST,GOA,ST-EXISTING
341005_TIVIM_110,341005,110,WEST,GOA,ST-EXISTING
341006_BINANI_110,341006,110,WEST,GOA,ST-EXISTING
341007_KADAMBA_110,341007,110,WEST,GOA,ST-EXISTING
342001_MAPUSA2_220,342001,220,WEST,GOA,ST-EXISTING
342002_PONDA2_220,342002,220,WEST,GOA,ST-EXISTING
342003_CHIK2_220,342003,220,WEST,GOA,ST-EXISTING
342004_AMONA_220,342004,220,WEST,GOA,ST-EXISTING
342005_TIVIM_220,342005,220,WEST,GOA,ST-EXISTING
342006_XELDEM_220,342006,220,WEST,GOA,ST-EXISTING
351001_LIMDI1_132,351001,132,WEST,GUJARAT,ST-EXISTING
351002_WANKN1_132,351002,132,WEST,GUJARAT,ST-EXISTING
351003_NAGHE1_132,351003,132,WEST,GUJARAT,ST-EXISTING
351004_BHATI1_132,351004,132,WEST,GUJARAT,ST-EXISTING
351005_GONDL1_132,351005,132,WEST,GUJARAT,ST-EXISTING
351006_PALIAD_132,351006,132,WEST,GUJARAT,ST-EXISTING
351007_DHAND1_132,351007,132,WEST,GUJARAT,ST-EXISTING
351008_DHUV1_132,351008,132,WEST,GUJARAT,ST-EXISTING
351009_VATWA1_132,351009,132,WEST,GUJARAT,ST-EXISTING
351010_RANAS1_132,351010,132,WEST,GUJARAT,ST-EXISTING
351011_KARAM1_132,351011,132,WEST,GUJARAT,ST-EXISTING
351012_RANAV1_132,351012,132,WEST,GUJARAT,ST-EXISTING
351013_GOTRI1_132,351013,132,WEST,GUJARAT,ST-EXISTING
351014_RAJKOT1_132,351014,132,WEST,GUJARAT,ST-EXISTING
351015_SIKKA1_132,351015,132,WEST,GUJARAT,ST-EXISTING
351016_JAMB1_132,351016,132,WEST,GUJARAT,ST-EXISTING
351017_VIKRAM1_132,351017,132,WEST,GUJARAT,ST-EXISTING
351018_ANJAR1_132,351018,132,WEST,GUJARAT,ST-EXISTING
351019_ASOJ1_132,351019,132,WEST,GUJARAT,ST-EXISTING
351020_JAWNG1_132,351020,132,WEST,GUJARAT,ST-EXISTING
351021_FERTI1_132,351021,132,WEST,GUJARAT,ST-EXISTING
351022_NANDS1_132,351022,132,WEST,GUJARAT,ST-EXISTING
351023_AECOM1_132,351023,132,WEST,GUJARAT,ST-EXISTING
351024_GIPCL1_132,351024,132,WEST,GUJARAT,ST-EXISTING
351025_JASDAN_132,351025,132,WEST,GUJARAT,ST-EXISTING
351026_JAMNG1_132,351026,132,WEST,GUJARAT,ST-EXISTING
351027_HALDARVA_132,351027,132,WEST,GUJARAT,ST-EXISTING
351028_ACHALIA_132,351028,132,WEST,GUJARAT,ST-EXISTING
351029_GODHRA_132,351029,132,WEST,GUJARAT,ST-EXISTING
351030_MEHESANA_132,351030,132,WEST,GUJARAT,ST-EXISTING
351031_NAVSARI_132,351031,132,WEST,GUJARAT,ST-EXISTING
351032_HIMMATNG_132,351032,132,WEST,GUJARAT,ST-EXISTING
351033_TIMBDI_132,351033,132,WEST,GUJARAT,ST-EXISTING
351034_BHESTAN_132,351034,132,WEST,GUJARAT,ST-EXISTING
351035_ATUL_132,351035,132,WEST,GUJARAT,ST-EXISTING
351036_ANKLSHWR_132,351036,132,WEST,GUJARAT,ST-EXISTING
351037_GNFC_132,351037,132,WEST,GUJARAT,ST-EXISTING
351038_VALIA_132,351038,132,WEST,GUJARAT,ST-EXISTING
351039_RPL_132,351039,132,WEST,GUJARAT,ST-EXISTING
351040_MANJUSAR_132,351040,132,WEST,GUJARAT,ST-EXISTING
351041_ERDA_132,351041,132,WEST,GUJARAT,ST-EXISTING
351042_NIRMA_132,351042,132,WEST,GUJARAT,ST-EXISTING
351043_DAHOD_132,351043,132,WEST,GUJARAT,ST-EXISTING
351044_VASEDI_132,351044,132,WEST,GUJARAT,ST-EXISTING
351045_SABRMATI_132,351045,132,WEST,GUJARAT,ST-EXISTING
351046_ODE_132,351046,132,WEST,GUJARAT,ST-EXISTING
351047_NADIAD_132,351047,132,WEST,GUJARAT,ST-EXISTING
351048_MEHMDBD_132,351048,132,WEST,GUJARAT,ST-EXISTING
351049_BHARUCH_132,351049,132,WEST,GUJARAT,ST-EXISTING
351050_KARJAN_132,351050,132,WEST,GUJARAT,ST-EXISTING
351051_TILAKWDA_132,351051,132,WEST,GUJARAT,ST-EXISTING
351052_MOD_PETR_132,351052,132,WEST,GUJARAT,ST-EXISTING
351053_CHILODA_132,351053,132,WEST,GUJARAT,ST-EXISTING
351054_TALOD_132,351054,132,WEST,GUJARAT,ST-EXISTING
351055_SIDHPUR_132,351055,132,WEST,GUJARAT,ST-EXISTING
351056_PATAN_132,351056,132,WEST,GUJARAT,ST-EXISTING
351057_VISNAGAR_132,351057,132,WEST,GUJARAT,ST-EXISTING
351058_DEESA_132,351058,132,WEST,GUJARAT,ST-EXISTING
351059_IDAR_132,351059,132,WEST,GUJARAT,ST-EXISTING
351060_UNDEL_132,351060,132,WEST,GUJARAT,ST-EXISTING
351061_BARWALA_132,351061,132,WEST,GUJARAT,ST-EXISTING
351062_SITAGADH_132,351062,132,WEST,GUJARAT,ST-EXISTING
351063_VAJDI_132,351063,132,WEST,GUJARAT,ST-EXISTING
351064_BHAYAVDR_132,351064,132,WEST,GUJARAT,ST-EXISTING
351065_DHROL_132,351065,132,WEST,GUJARAT,ST-EXISTING
351066_LALPAR_132,351066,132,WEST,GUJARAT,ST-EXISTING
351067_KHAMBALI_132,351067,132,WEST,GUJARAT,ST-EXISTING
351068_ENERCON_132,351068,132,WEST,GUJARAT,ST-EXISTING
351069_HARIPUR_132,351069,132,WEST,GUJARAT,ST-EXISTING
351070_TALALA_132,351070,132,WEST,GUJARAT,ST-EXISTING
351071_JUNAGADH_132,351071,132,WEST,GUJARAT,ST-EXISTING
351072_AMBHUJA_132,351072,132,WEST,GUJARAT,ST-EXISTING
351073_CCGL_132,351073,132,WEST,GUJARAT,ST-EXISTING
351074_GGL_132,351074,132,WEST,GUJARAT,ST-EXISTING
351075_VALLBHPR_132,351075,132,WEST,GUJARAT,ST-EXISTING
351076_VARSHMED_132,351076,132,WEST,GUJARAT,ST-EXISTING
351077_PIRAN-T_132,351077,132,WEST,GUJARAT,ST-EXISTING
351078_VIJAPUR_132,351078,132,WEST,GUJARAT,ST-EXISTING
351079_RPL_SIKK_132,351079,132,WEST,GUJARAT,ST-EXISTING
351080_VINZOL_132,351080,132,WEST,GUJARAT,ST-EXISTING
351081_THELPEZ_132,351081,132,WEST,GUJARAT,ST-EXISTING
351082_ISRO_132,351082,132,WEST,GUJARAT,ST-EXISTING
351083_BOTAD_132,351083,132,WEST,GUJARAT,ST-EXISTING
351084_BHOMIYAVADAR_132,351084,132,WEST,GUJARAT,ST-EXISTING
352001_ASOJ2_220,352001,220,WEST,GUJARAT,ST-EXISTING
352002_GANCS2_220,352002,220,WEST,GUJARAT,ST-EXISTING
352003_DEHGM2_220,352003,220,WEST,GUJARAT,ST-EXISTING
352004_WANAK2_220,352004,220,WEST,GUJARAT,ST-EXISTING
352005_SOJA2_220,352005,220,WEST,GUJARAT,ST-EXISTING
352006_CHORN2_220,352006,220,WEST,GUJARAT,ST-EXISTING
352007_UKAIT2_220,352007,220,WEST,GUJARAT,ST-EXISTING
352008_JETPU2_220,352008,220,WEST,GUJARAT,ST-EXISTING
352009_GPEC2_220,352009,220,WEST,GUJARAT,ST-EXISTING
352010_VAPI_PG2_220,352010,220,WEST,GUJARAT,ST-EXISTING
352011_SSP2_220,352011,220,WEST,GUJARAT,ST-EXISTING
352012_SUGEN_220,352012,220,WEST,GUJARAT,ST-EXISTING
352013_DEODHAR_220,352013,220,WEST,GUJARAT,ST-EXISTING
352014_PIRAN-P_220,352014,220,WEST,GUJARAT,ST-EXISTING
352015_MUNDRA2_220,352015,220,WEST,GUJARAT,ST-EXISTING
352016_ANJAR2_220,352016,220,WEST,GUJARAT,ST-EXISTING
352017_RANCHDPR_220,352017,220,WEST,GUJARAT,ST-EXISTING
352018_HADALA_220,352018,220,WEST,GUJARAT,ST-EXISTING
352019_ZERDA2_220,352019,220,WEST,GUJARAT,ST-EXISTING
352020_MEHSN2_220,352020,220,WEST,GUJARAT,ST-EXISTING
352021_KASOR2_220,352021,220,WEST,GUJARAT,ST-EXISTING
352022_HAZIRA2_220,352022,220,WEST,GUJARAT,ST-EXISTING
352023_GANDHINGR_220,352023,220,WEST,GUJARAT,ST-EXISTING
352024_BHIMASAR_220,352024,220,WEST,GUJARAT,ST-EXISTING
352025_VARSANA_220,352025,220,WEST,GUJARAT,ST-EXISTING
352026_CHATR2_220,352026,220,WEST,GUJARAT,ST-EXISTING
352027_VIRAM2_220,352027,220,WEST,GUJARAT,ST-EXISTING
352028_RAJKOT2_220,352028,220,WEST,GUJARAT,ST-EXISTING
352029_KOSAMBA_220,352029,220,WEST,GUJARAT,ST-EXISTING
352030_RANVA2_220,352030,220,WEST,GUJARAT,ST-EXISTING
352031_KESHOD_220,352031,220,WEST,GUJARAT,ST-EXISTING
352032_KODIN2_220,352032,220,WEST,GUJARAT,ST-EXISTING
352033_SKAND2_220,352033,220,WEST,GUJARAT,ST-EXISTING
352034_NAVSARI_220,352034,220,WEST,GUJARAT,ST-EXISTING
352035_VARTE2_220,352035,220,WEST,GUJARAT,ST-EXISTING
352036_GONDL2_220,352036,220,WEST,GUJARAT,ST-EXISTING
352037_RANA2_220,352037,220,WEST,GUJARAT,ST-EXISTING
352038_KADANAHPS_220,352038,220,WEST,GUJARAT,ST-EXISTING
352039_GODHR2_220,352039,220,WEST,GUJARAT,ST-EXISTING
352040_KARAM2_220,352040,220,WEST,GUJARAT,ST-EXISTING
352041_JAMB2_220,352041,220,WEST,GUJARAT,ST-EXISTING
352042_KWANJ2_220,352042,220,WEST,GUJARAT,ST-EXISTING
352043_HALDARVA_220,352043,220,WEST,GUJARAT,ST-EXISTING
352044_ACHA2_220,352044,220,WEST,GUJARAT,ST-EXISTING
352045_UKAIH2_220,352045,220,WEST,GUJARAT,ST-EXISTING
352046_UTRAN2_220,352046,220,WEST,GUJARAT,ST-EXISTING
352047_VAV_220,352047,220,WEST,GUJARAT,ST-EXISTING
352048_NAVSA2_220,352048,220,WEST,GUJARAT,ST-EXISTING
352049_VAPI2_220,352049,220,WEST,GUJARAT,ST-EXISTING
352050_KIM2_220,352050,220,WEST,GUJARAT,ST-EXISTING
352051_PALPR2_220,352051,220,WEST,GUJARAT,ST-EXISTING
352052_WAGHD2_220,352052,220,WEST,GUJARAT,ST-EXISTING
352053_KUTCHLIG_220,352053,220,WEST,GUJARAT,ST-EXISTING
352054_DHANS2_220,352054,220,WEST,GUJARAT,ST-EXISTING
352055_VIJAP2_220,352055,220,WEST,GUJARAT,ST-EXISTING
352056_HIMMA2_220,352056,220,WEST,GUJARAT,ST-EXISTING
352057_HALOL2_220,352057,220,WEST,GUJARAT,ST-EXISTING
352058_DHRAN2_220,352058,220,WEST,GUJARAT,ST-EXISTING
352059_ICHAP2_220,352059,220,WEST,GUJARAT,ST-EXISTING
352060_ESSAR2_220,352060,220,WEST,GUJARAT,ST-EXISTING
352061_MOBHA_220,352061,220,WEST,GUJARAT,ST-EXISTING
352062_THARAD_220,352062,220,WEST,GUJARAT,ST-EXISTING
352063_JANGR2_220,352063,220,WEST,GUJARAT,ST-EXISTING
352064_JAMLA2_220,352064,220,WEST,GUJARAT,ST-EXISTING
352065_KHRLU2_220,352065,220,WEST,GUJARAT,ST-EXISTING
352066_PUMA2_220,352066,220,WEST,GUJARAT,ST-EXISTING
352067_BHATAR2_220,352067,220,WEST,GUJARAT,ST-EXISTING
352068_VED2_220,352068,220,WEST,GUJARAT,ST-EXISTING
352069_NAKH2_220,352069,220,WEST,GUJARAT,ST-EXISTING
352070_NANI2_220,352070,220,WEST,GUJARAT,ST-EXISTING
352071_DHAN2_220,352071,220,WEST,GUJARAT,ST-EXISTING
352072_TUNDA_220,352072,220,WEST,GUJARAT,ST-EXISTING
352073_AKRIM_220,352073,220,WEST,GUJARAT,ST-EXISTING
352074_BALA_220,352074,220,WEST,GUJARAT,ST-EXISTING
352075_TAPPAR_220,352075,220,WEST,GUJARAT,ST-EXISTING
352076_SACHIN2_220,352076,220,WEST,GUJARAT,ST-EXISTING
352077_KAWAS2_220,352077,220,WEST,GUJARAT,ST-EXISTING
352078_KAKRA2_220,352078,220,WEST,GUJARAT,ST-EXISTING
352079_BHD2_220,352079,220,WEST,GUJARAT,ST-EXISTING
352080_WAGRA_220,352080,220,WEST,GUJARAT,ST-EXISTING
352081_SALEJADA_220,352081,220,WEST,GUJARAT,ST-EXISTING
352082_DHANKI_220,352082,220,WEST,GUJARAT,ST-EXISTING
352083_ADALSAR_220,352083,220,WEST,GUJARAT,ST-EXISTING
352084_RAJPUR_220,352084,220,WEST,GUJARAT,ST-EXISTING
352085_DUDHREJ_220,352085,220,WEST,GUJARAT,ST-EXISTING
352086_MORBI_220,352086,220,WEST,GUJARAT,ST-EXISTING
352087_MITHA_220,352087,220,WEST,GUJARAT,ST-EXISTING
352088_GSEG_220,352088,220,WEST,GUJARAT,ST-EXISTING
352089_DAHEJ_220,352089,220,WEST,GUJARAT,ST-EXISTING
352090_GACL_220,352090,220,WEST,GUJARAT,ST-EXISTING
352091_ZAGAD2_220,352091,220,WEST,GUJARAT,ST-EXISTING
352092_KHANP2_220,352092,220,WEST,GUJARAT,ST-EXISTING
352093_LIMBD1_220,352093,220,WEST,GUJARAT,ST-EXISTING
352094_JAMNG2_220,352094,220,WEST,GUJARAT,ST-EXISTING
352095_SURATLIGNIT_220,352095,220,WEST,GUJARAT,ST-EXISTING
352096_AMRELI2_220,352096,220,WEST,GUJARAT,ST-EXISTING
352097_HALDARWA_220,352097,220,WEST,GUJARAT,ST-EXISTING
352098_AMBETHA_220,352098,220,WEST,GUJARAT,ST-EXISTING
352099_MOTA_220,352099,220,WEST,GUJARAT,ST-EXISTING
352100_RELIANCE_220,352100,220,WEST,GUJARAT,ST-EXISTING
352101_INDOGULF_220,352101,220,WEST,GUJARAT,ST-EXISTING
352102_PETRONT_220,352102,220,WEST,GUJARAT,ST-EXISTING
352103_IPCL_220,352103,220,WEST,GUJARAT,ST-EXISTING
352104_RADHANPR_220,352104,220,WEST,GUJARAT,ST-EXISTING
352105_SANKHARI_220,352105,220,WEST,GUJARAT,ST-EXISTING
352106_SANTHAL_220,352106,220,WEST,GUJARAT,ST-EXISTING
352107_BHUTIYA_220,352107,220,WEST,GUJARAT,ST-EXISTING
352108_HALWAD_220,352108,220,WEST,GUJARAT,ST-EXISTING
352109_SHIVLAKH_220,352109,220,WEST,GUJARAT,ST-EXISTING
352110_NENO_220,352110,220,WEST,GUJARAT,ST-EXISTING
352111_BHAT_220,352111,220,WEST,GUJARAT,ST-EXISTING
352112_SAGAPARA_220,352112,220,WEST,GUJARAT,ST-EXISTING
352113_DHASA_220,352113,220,WEST,GUJARAT,ST-EXISTING
352114_BOTAD_220,352114,220,WEST,GUJARAT,ST-EXISTING
352115_VISAVDAR_220,352115,220,WEST,GUJARAT,ST-EXISTING
352116_DHOKADVA_220,352116,220,WEST,GUJARAT,ST-EXISTING
352117_OTHA_220,352117,220,WEST,GUJARAT,ST-EXISTING
352118_GPPL_220,352118,220,WEST,GUJARAT,ST-EXISTING
352119_KOVAYA_220,352119,220,WEST,GUJARAT,ST-EXISTING
352120_MOTIPNLI_220,352120,220,WEST,GUJARAT,ST-EXISTING
352121_SARDRGDH_220,352121,220,WEST,GUJARAT,ST-EXISTING
352122_KUKMA_220,352122,220,WEST,GUJARAT,ST-EXISTING
352123_SINDHOLI_220,352123,220,WEST,GUJARAT,ST-EXISTING
352124_SUTHARI_220,352124,220,WEST,GUJARAT,ST-EXISTING
352125_WELSPUN_220,352125,220,WEST,GUJARAT,ST-EXISTING
352126_VASTAS_220,352126,220,WEST,GUJARAT,ST-EXISTING
352127_ESSARBHANDER_220,352127,220,WEST,GUJARAT,ST-EXISTING
352128_ENER-SAM_220,352128,220,WEST,GUJARAT,ST-EXISTING
352129_KANGSYLI_220,352129,220,WEST,GUJARAT,ST-EXISTING
352130_HAZR-EXT_220,352130,220,WEST,GUJARAT,ST-EXISTING
352131_PIPAVAV_220,352131,220,WEST,GUJARAT,ST-EXISTING
352132_SUAV_220,352132,220,WEST,GUJARAT,ST-EXISTING
352133_LALPAR_220,352133,220,WEST,GUJARAT,ST-EXISTING
352134_VONDH_220,352134,220,WEST,GUJARAT,ST-EXISTING
352137_OPGPOWER_220,352137,220,WEST,GUJARAT,ST-EXISTING
352140_HALWADNEW_220,352140,220,WEST,GUJARAT,ST-EXISTING
354001_ASOJ4_400,354001,400,WEST,GUJARAT,ST-EXISTING
354002_GANCS4_400,354002,400,WEST,GUJARAT,ST-EXISTING
354004_WANAK4_400,354004,400,WEST,GUJARAT,ST-EXISTING
354005_SOJA4_400,354005,400,WEST,GUJARAT,ST-EXISTING
354006_CHORN4_400,354006,400,WEST,GUJARAT,ST-EXISTING
354007_UKAI4_400,354007,400,WEST,GUJARAT,ST-EXISTING
354008_JET4_400,354008,400,WEST,GUJARAT,ST-EXISTING
354009_GPEC4_400,354009,400,WEST,GUJARAT,ST-EXISTING
354011_SSP4_400,354011,400,WEST,GUJARAT,ST-EXISTING
354012_SUGEN4_400,354012,400,WEST,GUJARAT,ST-EXISTING
354015_MUNDRA4_400,354015,400,WEST,GUJARAT,ST-EXISTING
354016_SAMI4_400,354016,400,WEST,GUJARAT,ST-EXISTING
354017_RANCHDP4_400,354017,400,WEST,GUJARAT,ST-EXISTING
354018_HADALA_400,354018,400,WEST,GUJARAT,ST-EXISTING
354019_ZERDA_400,354019,400,WEST,GUJARAT,ST-EXISTING
354020_AMRELI4_400,354020,400,WEST,GUJARAT,ST-EXISTING
354021_KASOR4_400,354021,400,WEST,GUJARAT,ST-EXISTING
354022_HAZIRA4_400,354022,400,WEST,GUJARAT,ST-EXISTING
354023_CGPL_400,354023,400,WEST,GUJARAT,ST-EXISTING
354025_VERSANA_400,354025,400,WEST,GUJARAT,ST-EXISTING
354026_VADINAR_400,354026,400,WEST,GUJARAT,ST-EXISTING
354027_SAMI_FSC_400,354027,400,WEST,GUJARAT,ST-EXISTING
354028_SAMI-F2_400,354028,400,WEST,GUJARAT,ST-EXISTING
354029_KOSAMBA_400,354029,400,WEST,GUJARAT,ST-EXISTING
354030_RAJG-FS1_400,354030,400,WEST,GUJARAT,ST-EXISTING
354031_RAJG-FS2_400,354031,400,WEST,GUJARAT,ST-EXISTING
354032_SUGEN-UN_400,354032,400,WEST,GUJARAT,ST-EXISTING
354033_DGEN_400,354033,400,WEST,GUJARAT,ST-EXISTING
354036_HALVADNEW_400,354036,400,WEST,GUJARAT,ST-EXISTING
356001_VAPI_66,356001,66,WEST,GUJARAT,ST-EXISTING
356002_BHILAD_66,356002,66,WEST,GUJARAT,ST-EXISTING
361000_JULWANIA-II_132,361000,132,WEST,MP,ST-EXISTING
361001_KATNI21_132,361001,132,WEST,MP,ST-EXISTING
361002_GSAGA1_132,361002,132,WEST,MP,ST-EXISTING
361003_UJJAI1_132,361003,132,WEST,MP,ST-EXISTING
361004_SATP1_132,361004,132,WEST,MP,ST-EXISTING
361005_CHINDWAR_132,361005,132,WEST,MP,ST-EXISTING
361006_SEONMP21_132,361006,132,WEST,MP,ST-EXISTING
361007_PENCH1_132,361007,132,WEST,MP,ST-EXISTING
361008_VINDYNCL_132,361008,132,WEST,MP,ST-EXISTING
361009_BALAGHAT_132,361009,132,WEST,MP,ST-EXISTING
361010_SATN21_132,361010,132,WEST,MP,ST-EXISTING
361011_SATNA1_132,361011,132,WEST,MP,ST-EXISTING
361012_KATNI1_132,361012,132,WEST,MP,ST-EXISTING
361013_JABP1_132,361013,132,WEST,MP,ST-EXISTING
361014_AGAR1_132,361014,132,WEST,MP,ST-EXISTING
361015_SUWAS1_132,361015,132,WEST,MP,ST-EXISTING
361016_KYMOR1_132,361016,132,WEST,MP,ST-EXISTING
361017_MAIHR1_132,361017,132,WEST,MP,ST-EXISTING
361018_REWA1_132,361018,132,WEST,MP,ST-EXISTING
361019_NIMRAN1_132,361019,132,WEST,MP,ST-EXISTING
361020_JULWN1_132,361020,132,WEST,MP,ST-EXISTING
361021_BARWAH1_132,361021,132,WEST,MP,ST-EXISTING
361022_NEPA1_132,361022,132,WEST,MP,ST-EXISTING
361023_INDSTG2_132,361023,132,WEST,MP,ST-EXISTING
361024_INDNZ_132,361024,132,WEST,MP,ST-EXISTING
361025_INDOR_CH_132,361025,132,WEST,MP,ST-EXISTING
361026_PITHMPR1_132,361026,132,WEST,MP,ST-EXISTING
361027_KHAPS1_132,361027,132,WEST,MP,ST-EXISTING
361028_BARGI1_132,361028,132,WEST,MP,ST-EXISTING
361029_AMK132_132,361029,132,WEST,MP,ST-EXISTING
361030_MAHALGN_132,361030,132,WEST,MP,ST-EXISTING
361031_PICHH1_132,361031,132,WEST,MP,ST-EXISTING
361032_BINA1_132,361032,132,WEST,MP,ST-EXISTING
361033_RAJGHAT_132,361033,132,WEST,MP,ST-EXISTING
361034_NEEMU1_132,361034,132,WEST,MP,ST-EXISTING
361035_RATLA1_132,361035,132,WEST,MP,ST-EXISTING
361036_INDSZ_132,361036,132,WEST,MP,ST-EXISTING
361037_DEWAS_BN_132,361037,132,WEST,MP,ST-EXISTING
