Line,Node From,Node To,Type,Voltage,Max Flow,Min Flow,Resistance,Reactance,Status,Length
522039_522046_1_CKT,522039_GADG_220,522046_HUBL_220,AC,220,237,NA,0.0077,0.0412,0,NA
522039_522046_2_CKT,522039_GADG_220,522046_HUBL_220,AC,220,237,NA,0.0077,0.0412,0,NA
522012_522047_1_CKT,522012_KAIG_220,522047_NARENDRA_220,AC,220,237,NA,0.00197,0.022,0,NA
522012_522047_2_CKT,522012_KAIG_220,522047_NARENDRA_220,AC,220,237,NA,0.00197,0.022,0,NA
522027_522047_1_CKT,522027_GHATPRBH_220,522047_NARENDRA_220,AC,220,237,NA,0.00773,0.04124,1,NA
522027_522047_2_CKT,522027_GHATPRBH_220,522047_NARENDRA_220,AC,220,237,NA,0.00773,0.04124,1,NA
522028_522047_1_CKT,522028_MKHUBLI_220,522047_NARENDRA_220,AC,220,237,NA,0.00309,0.0165,1,NA
522028_522047_2_CKT,522028_MKHUBLI_220,522047_NARENDRA_220,AC,220,237,NA,0.00309,0.0165,1,NA
522029_522047_1_CKT,522029_KIADB_220,522047_NARENDRA_220,AC,220,237,NA,0.00155,0.00825,0,NA
522031_522047_1_CKT,522031_AMBD_220,522047_NARENDRA_220,AC,220,237,NA,0.0101,0.0536,1,NA
522031_522047_2_CKT,522031_AMBD_220,522047_NARENDRA_220,AC,220,237,NA,0.0101,0.0536,1,NA
522033_522047_1_CKT,522033_BELG_220,522047_NARENDRA_220,AC,220,237,NA,0.0155,0.0825,0,NA
522033_522047_2_CKT,522033_BELG_220,522047_NARENDRA_220,AC,220,237,NA,0.0155,0.0825,0,NA
522041_522047_1_CKT,522041_HAVR_220,522047_NARENDRA_220,AC,220,237,NA,0.012376,0.065992,1,NA
522041_522047_2_CKT,522041_HAVR_220,522047_NARENDRA_220,AC,220,237,NA,0.012376,0.065992,0,NA
522046_522047_1_CKT,522046_HUBL_220,522047_NARENDRA_220,AC,220,237,NA,0.0025,0.0132,0,NA
522046_522047_2_CKT,522046_HUBL_220,522047_NARENDRA_220,AC,220,237,NA,0.0025,0.0132,0,NA
512023_522048_1_CKT,512023_MEHBOBNG_220,522048_JURLPRKR_220,AC,220,237,NA,0.01238,0.06599,1,NA
512023_522048_2_CKT,512023_MEHBOBNG_220,522048_JURLPRKR_220,AC,220,237,NA,0.01238,0.06599,1,NA
522003_522048_1_CKT,522003_RAIC_220,522048_JURLPRKR_220,AC,220,237,NA,0.01547,0.08249,1,NA
522003_522048_2_CKT,522003_RAIC_220,522048_JURLPRKR_220,AC,220,237,NA,0.01547,0.08249,1,NA
522012_522049_1_CKT,522012_KAIG_220,522049_KADR_220,AC,220,237,NA,0.0023,0.0124,1,NA
522012_522050_1_CKT,522012_KAIG_220,522050_KDSL_220,AC,220,237,NA,0.0042,0.0223,1,NA
522012_522050_2_CKT,522012_KAIG_220,522050_KDSL_220,AC,220,237,NA,0.0042,0.0223,0,NA
522049_522050_1_CKT,522049_KADR_220,522050_KDSL_220,AC,220,237,NA,0.0042,0.0223,1,NA
522049_522050_2_CKT,522049_KADR_220,522050_KDSL_220,AC,220,237,NA,0.005,0.0248,0,NA
522008_522051_1_CKT,522008_UDUPI220_220,522051_KEMR_220,AC,220,237,NA,0.00541,0.02887,1,NA
522008_522051_2_CKT,522008_UDUPI220_220,522051_KEMR_220,AC,220,237,NA,0.00541,0.02887,1,NA
522030_522051_1_CKT,522030_PUTTUR_220,522051_KEMR_220,AC,220,237,NA,0.0068,0.0363,1,NA
522030_522051_2_CKT,522030_PUTTUR_220,522051_KEMR_220,AC,220,237,NA,0.0068,0.0363,1,NA
522031_522052_1_CKT,522031_AMBD_220,522052_KLN2_220,AC,220,237,NA,0.0046,0.0247,1,NA
522031_522052_2_CKT,522031_AMBD_220,522052_KLN2_220,AC,220,237,NA,0.0046,0.0247,1,NA
522046_522052_1_CKT,522046_HUBL_220,522052_KLN2_220,AC,220,237,NA,0.0101,0.0536,0,NA
522046_522052_2_CKT,522046_HUBL_220,522052_KLN2_220,AC,220,237,NA,0.0101,0.0536,0,NA
522046_522052_3_CKT,522046_HUBL_220,522052_KLN2_220,AC,220,237,NA,0.0101,0.0536,1,NA
522046_522052_4_CKT,522046_HUBL_220,522052_KLN2_220,AC,220,237,NA,0.0101,0.0536,1,NA
522050_522052_1_CKT,522050_KDSL_220,522052_KLN2_220,AC,220,237,NA,0.007,0.0354,1,NA
522050_522052_2_CKT,522050_KDSL_220,522052_KLN2_220,AC,220,237,NA,0.007,0.0354,1,NA
522049_522053_1_CKT,522049_KADR_220,522053_KRWR_220,AC,220,237,NA,0.0023,0.0124,1,NA
522049_522053_2_CKT,522049_KADR_220,522053_KRWR_220,AC,220,237,NA,0.0023,0.0124,1,NA
522051_522054_1_CKT,522051_KEMR_220,522054_KUDR_220,AC,220,237,NA,0.0068,0.0363,0,NA
522051_522054_2_CKT,522051_KEMR_220,522054_KUDR_220,AC,220,237,NA,0.0068,0.0363,0,NA
522007_522055_1_CKT,522007_NELMANG2_220,522055_ANCHEPALYA_220,AC,220,237,NA,0.00928,0.04949,1,NA
522007_522055_2_CKT,522007_NELMANG2_220,522055_ANCHEPALYA_220,AC,220,237,NA,0.00928,0.04949,0,NA
522003_522056_1_CKT,522003_RAIC_220,522056_LNGS_220,AC,220,237,NA,0.0149,0.0792,1,NA
522003_522056_2_CKT,522003_RAIC_220,522056_LNGS_220,AC,220,237,NA,0.0149,0.0792,1,NA
522003_522056_3_CKT,522003_RAIC_220,522056_LNGS_220,AC,220,237,NA,0.0149,0.0792,0,NA
522015_522056_1_CKT,522015_SAHAPUR_220,522056_LNGS_220,AC,220,237,NA,0.01536,0.08184,1,NA
522017_522056_1_CKT,522017_KUSHTAGI_220,522056_LNGS_220,AC,220,237,NA,0.00603,0.03216,1,NA
522018_522056_1_CKT,522018_SINDHPR_220,522056_LNGS_220,AC,220,237,NA,0.00603,0.03216,1,NA
522034_522056_1_CKT,522034_BGWD_220,522056_LNGS_220,AC,220,237,NA,0.0217,0.1155,1,NA
522034_522056_2_CKT,522034_BGWD_220,522056_LNGS_220,AC,220,237,NA,0.0217,0.1155,1,NA
522007_522057_1_CKT,522007_NELMANG2_220,522057_MAGADI_220,AC,220,237,NA,0.004177,0.022272,1,NA
522055_522057_1_CKT,522055_ANCHEPALYA_220,522057_MAGADI_220,AC,220,237,NA,0.00727,0.03877,1,NA
522055_522057_2_CKT,522055_ANCHEPALYA_220,522057_MAGADI_220,AC,220,237,NA,0.00727,0.03877,0,NA
522022_522058_1_CKT,522022_VAJRAMATTI_220,522058_MLNG_220,AC,220,237,NA,0.00464,0.02475,1,NA
522022_522058_2_CKT,522022_VAJRAMATTI_220,522058_MLNG_220,AC,220,237,NA,0.00464,0.02475,1,NA
522023_522058_1_CKT,522023_KUDUCHI_220,522058_MLNG_220,AC,220,237,NA,0.00464,0.02475,0,NA
522024_522058_1_CKT,522024_ATHANI_220,522058_MLNG_220,AC,220,237,NA,0.00232,0.01237,0,NA
522025_522058_1_CKT,522025_SOUNDATI_220,522058_MLNG_220,AC,220,237,NA,0.012685,0.067642,1,NA
522034_522058_1_CKT,522034_BGWD_220,522058_MLNG_220,AC,220,237,NA,0.0193,0.1031,0,NA
522034_522058_2_CKT,522034_BGWD_220,522058_MLNG_220,AC,220,237,NA,0.0193,0.1031,0,NA
522047_522058_1_CKT,522047_NARENDRA_220,522058_MLNG_220,AC,220,237,NA,0.019028,0.101463,1,NA
522047_522058_2_CKT,522047_NARENDRA_220,522058_MLNG_220,AC,220,237,NA,0.019028,0.101463,0,NA
522008_522059_1_CKT,522008_UDUPI220_220,522059_KAVOOR_220,AC,220,237,NA,0.00387,0.02062,0,NA
522008_522059_2_CKT,522008_UDUPI220_220,522059_KAVOOR_220,AC,220,237,NA,0.00387,0.02062,0,NA
522051_522059_1_CKT,522051_KEMR_220,522059_KAVOOR_220,AC,220,237,NA,0.0062,0.033,1,NA
522051_522059_2_CKT,522051_KEMR_220,522059_KAVOOR_220,AC,220,237,NA,0.0062,0.033,0,NA
512008_522060_1_CKT,512008_GOOT_220,522060_MUNI_220,AC,220,237,NA,0.0195,0.1039,0,NA
522002_522060_1_CKT,522002_MNRN_220,522060_MUNI_220,AC,220,237,NA,0.0014,0.0074,1,NA
522002_522060_2_CKT,522002_MNRN_220,522060_MUNI_220,AC,220,237,NA,0.0014,0.0074,1,NA
522003_522060_1_CKT,522003_RAIC_220,522060_MUNI_220,AC,220,237,NA,0.035,0.1864,0,NA
522017_522060_1_CKT,522017_KUSHTAGI_220,522060_MUNI_220,AC,220,237,NA,0.01407,0.07504,1,NA
522018_522060_1_CKT,522018_SINDHPR_220,522060_MUNI_220,AC,220,237,NA,0.01407,0.07504,1,NA
522039_522060_1_CKT,522039_GADG_220,522060_MUNI_220,AC,220,237,NA,0.0091,0.0454,0,NA
522039_522060_2_CKT,522039_GADG_220,522060_MUNI_220,AC,220,237,NA,0.0091,0.0454,0,NA
522042_522060_1_CKT,522042_ITTAGI_220,522060_MUNI_220,AC,220,237,NA,0.0084,0.0445,0,NA
522046_522060_1_CKT,522046_HUBL_220,522060_MUNI_220,AC,220,237,NA,0.0212,0.113,0,NA
522009_522061_1_CKT,522009_HASS_220,522061_HOTGALLI_220,AC,220,237,NA,0.0147,0.0784,0,NA
522009_522061_2_CKT,522009_HASS_220,522061_HOTGALLI_220,AC,220,237,NA,0.0147,0.0784,0,NA
522010_522061_1_CKT,522010_MYSORE2_220,522061_HOTGALLI_220,AC,220,237,NA,0.00309,0.00165,1,NA
522010_522061_2_CKT,522010_MYSORE2_220,522061_HOTGALLI_220,AC,220,237,NA,0.00309,0.00165,1,NA
522005_522063_1_CKT,522005_HOOD_220,522063_PEEN_220,AC,220,237,NA,0.0059,0.0313,0,NA
522007_522063_1_CKT,522007_NELMANG2_220,522063_PEEN_220,AC,220,237,NA,0.00186,0.0099,1,NA
522007_522063_2_CKT,522007_NELMANG2_220,522063_PEEN_220,AC,220,237,NA,0.00186,0.0099,1,NA
522007_522063_3_CKT,522007_NELMANG2_220,522063_PEEN_220,AC,220,237,NA,0.00773,0.04124,1,NA
522007_522063_4_CKT,522007_NELMANG2_220,522063_PEEN_220,AC,220,237,NA,0.00928,0.04949,0,NA
522032_522063_1_CKT,522032_ANTHRL_220,522063_PEEN_220,AC,220,237,NA,0.0176,0.0886,0,NA
522043_522063_1_CKT,522043_HEBL_220,522063_PEEN_220,AC,220,237,NA,0.0015,0.0082,1,NA
522062_522063_1_CKT,522062_NRS2_220,522063_PEEN_220,AC,220,237,NA,0.0015,0.0082,1,NA
522031_522064_1_CKT,522031_AMBD_220,522064_POND_220,AC,220,237,NA,0.0167,0.0891,0,NA
522031_522064_2_CKT,522031_AMBD_220,522064_POND_220,AC,220,237,NA,0.0167,0.0891,0,NA
522003_522065_1_CKT,522003_RAIC_220,522065_SEDM_220,AC,220,237,NA,0.0158,0.0841,1,NA
522003_522065_2_CKT,522003_RAIC_220,522065_SEDM_220,AC,220,237,NA,0.0158,0.0841,1,NA
522015_522065_1_CKT,522015_SAHAPUR_220,522065_SEDM_220,AC,220,237,NA,0.0062,0.033,1,NA
522045_522065_1_CKT,522045_HMNB_220,522065_SEDM_220,AC,220,237,NA,0.0135,0.0718,1,NA
522045_522065_2_CKT,522045_HMNB_220,522065_SEDM_220,AC,220,237,NA,0.0135,0.0718,1,NA
522012_522066_1_CKT,522012_KAIG_220,522066_SERS_220,AC,220,237,NA,0.00369,0.04116,0,NA
522012_522066_2_CKT,522012_KAIG_220,522066_SERS_220,AC,220,237,NA,0.00369,0.04116,0,NA
522036_522066_1_CKT,522036_DAVA_220,522066_SERS_220,AC,220,550,NA,0.00985,0.10975,0,NA
522036_522066_2_CKT,522036_DAVA_220,522066_SERS_220,AC,220,550,NA,0.00985,0.10975,0,NA
522015_522067_1_CKT,522015_SAHAPUR_220,522067_SHAHBAD_220,AC,220,237,NA,0.00384,0.02046,1,NA
522016_522067_1_CKT,522016_KAPNOOR_220,522067_SHAHBAD_220,AC,220,237,NA,0.00758,0.04042,1,NA
522006_522068_1_CKT,522006_TLGP_220,522068_SHIM_220,AC,220,247,NA,0.0116,0.06187,0,NA
522006_522068_2_CKT,522006_TLGP_220,522068_SHIM_220,AC,220,247,NA,0.0116,0.06187,0,NA
522006_522068_3_CKT,522006_TLGP_220,522068_SHIM_220,AC,220,247,NA,0.0116,0.06187,0,NA
522006_522068_4_CKT,522006_TLGP_220,522068_SHIM_220,AC,220,247,NA,0.0116,0.06187,0,NA
522009_522068_1_CKT,522009_HASS_220,522068_SHIM_220,AC,220,237,NA,0.024,0.1279,1,NA
522009_522068_2_CKT,522009_HASS_220,522068_SHIM_220,AC,220,237,NA,0.024,0.1279,0,NA
522009_522068_3_CKT,522009_HASS_220,522068_SHIM_220,AC,220,237,NA,0.024,0.1279,0,NA
522009_522068_4_CKT,522009_HASS_220,522068_SHIM_220,AC,220,237,NA,0.022432,0.119611,1,NA
522032_522068_1_CKT,522032_ANTHRL_220,522068_SHIM_220,AC,220,237,NA,0.03094,0.16498,0,NA
522036_522068_1_CKT,522036_DAVA_220,522068_SHIM_220,AC,220,237,NA,0.0116,0.0619,1,NA
522051_522068_1_CKT,522051_KEMR_220,522068_SHIM_220,AC,220,237,NA,0.03094,0.16498,1,NA
522001_522069_1_CKT,522001_SMNH_220,522069_SPUR_220,AC,220,237,NA,0.0032,0.0173,1,NA
522063_522069_1_CKT,522063_PEEN_220,522069_SPUR_220,AC,220,237,NA,0.00145,0.00785,1,NA
522006_522070_1_CKT,522006_TLGP_220,522070_SRVT_220,AC,220,237,NA,0.0026,0.014,1,NA
522006_522070_2_CKT,522006_TLGP_220,522070_SRVT_220,AC,220,237,NA,0.0026,0.014,1,NA
522006_522071_1_CKT,522006_TLGP_220,522071_SVT2_220,AC,220,247,NA,0.00263,0.01402,1,NA
522006_522071_2_CKT,522006_TLGP_220,522071_SVT2_220,AC,220,247,NA,0.00263,0.01402,1,NA
522006_522071_3_CKT,522006_TLGP_220,522071_SVT2_220,AC,220,247,NA,0.00263,0.01402,0,NA
522006_522071_4_CKT,522006_TLGP_220,522071_SVT2_220,AC,220,247,NA,0.00263,0.01402,0,NA
522068_522071_1_CKT,522068_SHIM_220,522071_SVT2_220,AC,220,237,NA,0.0026,0.014,1,NA
522068_522071_2_CKT,522068_SHIM_220,522071_SVT2_220,AC,220,237,NA,0.0026,0.014,1,NA
522068_522071_3_CKT,522068_SHIM_220,522071_SVT2_220,AC,220,237,NA,0.0026,0.014,1,NA
522068_522071_4_CKT,522068_SHIM_220,522071_SVT2_220,AC,220,237,NA,0.0026,0.014,1,NA
522004_522072_1_CKT,522004_GUTTUR_220,522072_TALLAK_220,AC,220,237,NA,0.0165,0.0833,0,NA
522040_522072_1_CKT,522040_GOBD_220,522072_TALLAK_220,AC,220,237,NA,0.0264,0.1329,0,NA
522044_522072_1_CKT,522044_HIRY_220,522072_TALLAK_220,AC,220,237,NA,0.010674,0.056918,1,NA
522044_522072_2_CKT,522044_HIRY_220,522072_TALLAK_220,AC,220,237,NA,0.00619,0.033,0,NA
522007_522073_1_CKT,522007_NELMANG2_220,522073_DOBSPET_220,AC,220,237,NA,0.00928,0.04949,1,NA
522009_522073_1_CKT,522009_HASS_220,522073_DOBSPET_220,AC,220,237,NA,0.01083,0.05774,1,NA
522063_522073_1_CKT,522063_PEEN_220,522073_DOBSPET_220,AC,220,237,NA,0.017,0.0907,0,NA
522068_522073_1_CKT,522068_SHIM_220,522073_DOBSPET_220,AC,220,237,NA,0.026,0.1386,0,NA
522051_522075_1_CKT,522051_KEMR_220,522075_VARH_220,AC,220,237,NA,0.0162,0.0866,1,NA
522051_522075_2_CKT,522051_KEMR_220,522075_VARH_220,AC,220,237,NA,0.0162,0.0866,1,NA
522051_522075_3_CKT,522051_KEMR_220,522075_VARH_220,AC,220,237,NA,0.0162,0.0866,1,NA
522068_522075_1_CKT,522068_SHIM_220,522075_VARH_220,AC,220,237,NA,0.0139,0.0742,1,NA
522068_522075_2_CKT,522068_SHIM_220,522075_VARH_220,AC,220,237,NA,0.0139,0.0742,0,NA
522068_522075_3_CKT,522068_SHIM_220,522075_VARH_220,AC,220,237,NA,0.0139,0.0742,0,NA
522060_522076_1_CKT,522060_MUNI_220,522076_TORAN2_220,AC,220,237,NA,0.00773,0.04124,1,NA
522060_522076_2_CKT,522060_MUNI_220,522076_TORAN2_220,AC,220,237,NA,0.00773,0.04124,1,NA
522001_522077_1_CKT,522001_SMNH_220,522077_BIDADI_220,AC,220,237,NA,0.00485,0.026,1,NA
522001_522077_2_CKT,522001_SMNH_220,522077_BIDADI_220,AC,220,237,NA,0.00485,0.026,1,NA
522057_522077_1_CKT,522057_MAGADI_220,522077_BIDADI_220,AC,220,237,NA,0.009282,0.049494,1,NA
522057_522077_2_CKT,522057_MAGADI_220,522077_BIDADI_220,AC,220,237,NA,0.009282,0.049494,1,NA
522046_522078_1_CKT,522046_HUBL_220,522078_SERS-T_220,AC,220,237,NA,0.0164,0.0874,1,NA
522046_522078_2_CKT,522046_HUBL_220,522078_SERS-T_220,AC,220,237,NA,0.0164,0.0874,1,NA
522066_522078_1_CKT,522066_SERS_220,522078_SERS-T_220,AC,220,237,NA,0,1e-04,0,NA
522071_522078_1_CKT,522071_SVT2_220,522078_SERS-T_220,AC,220,237,NA,0.0176,0.0886,1,NA
522071_522078_2_CKT,522071_SVT2_220,522078_SERS-T_220,AC,220,237,NA,0.0176,0.0886,1,NA
522021_522079_1_CKT,522021_BAGALKOT_220,522079_ALMATI_220,AC,220,237,NA,0.00077,0.00412,1,NA
522021_522079_2_CKT,522021_BAGALKOT_220,522079_ALMATI_220,AC,220,237,NA,0.00077,0.00412,1,NA
522034_522079_1_CKT,522034_BGWD_220,522079_ALMATI_220,AC,220,237,NA,0.00965,0.05155,1,NA
522034_522079_2_CKT,522034_BGWD_220,522079_ALMATI_220,AC,220,237,NA,0.00965,0.05155,1,NA
522058_522079_1_CKT,522058_MLNG_220,522079_ALMATI_220,AC,220,237,NA,0.00965,0.05155,0,NA
522002_522080_1_CKT,522002_MNRN_220,522080_TORAN-NE_220,AC,220,237,NA,0.00084,0.00934,0,NA
522002_522080_2_CKT,522002_MNRN_220,522080_TORAN-NE_220,AC,220,237,NA,0.00084,0.00934,0,NA
522072_522080_1_CKT,522072_TALLAK_220,522080_TORAN-NE_220,AC,220,237,NA,0.00168,0.01867,0,NA
522072_522080_2_CKT,522072_TALLAK_220,522080_TORAN-NE_220,AC,220,237,NA,0.00168,0.01867,0,NA
522060_522082_1_CKT,522060_MUNI_220,522082_KUDITINI_220,AC,220,237,NA,0.00928,0.04949,1,NA
522034_522083_1_CKT,522034_BGWD_220,522083_YERMRAS_220,AC,220,237,NA,0.02475,0.13198,0,NA
522034_522083_2_CKT,522034_BGWD_220,522083_YERMRAS_220,AC,220,237,NA,0.02475,0.13198,0,NA
522007_522084_1_CKT,522007_NELMANG2_220,522084_YELAH220_220,AC,220,237,NA,0.00387,0.02062,1,NA
522007_522084_2_CKT,522007_NELMANG2_220,522084_YELAH220_220,AC,220,237,NA,0.00387,0.02062,1,NA
522037_522084_1_CKT,522037_DBPUR_220,522084_YELAH220_220,AC,220,237,NA,0.00387,0.02062,1,NA
522037_522084_2_CKT,522037_DBPUR_220,522084_YELAH220_220,AC,220,237,NA,0.00387,0.02062,1,NA
522043_522084_1_CKT,522043_HEBL_220,522084_YELAH220_220,AC,220,237,NA,0.00232,0.01237,1,NA
522043_522084_2_CKT,522043_HEBL_220,522084_YELAH220_220,AC,220,237,NA,0.00232,0.01237,1,NA
522063_522084_1_CKT,522063_PEEN_220,522084_YELAH220_220,AC,220,237,NA,0.004641,0.024747,1,NA
522001_522085_1_CKT,522001_SMNH_220,522085_YHALLY22_220,AC,220,237,NA,0.00155,0.00825,1,NA
522005_522086_1_CKT,522005_HOOD_220,522086_BIAL-220_220,AC,220,237,NA,0.00387,0.02062,0,NA
522037_522086_1_CKT,522037_DBPUR_220,522086_BIAL-220_220,AC,220,237,NA,0.00387,0.02062,0,NA
522084_522086_1_CKT,522084_YELAH220_220,522086_BIAL-220_220,AC,220,237,NA,0.00387,0.02062,0,NA
522084_522086_2_CKT,522084_YELAH220_220,522086_BIAL-220_220,AC,220,237,NA,0.00387,0.02062,0,NA
522005_522087_1_CKT,522005_HOOD_220,522087_HAL-220_220,AC,220,237,NA,0.00232,0.01237,1,NA
522005_522087_2_CKT,522005_HOOD_220,522087_HAL-220_220,AC,220,237,NA,0.00232,0.01237,1,NA
522001_522088_1_CKT,522001_SMNH_220,522088_HSR-220_220,AC,220,237,NA,0.00155,0.00825,1,NA
522001_522088_2_CKT,522001_SMNH_220,522088_HSR-220_220,AC,220,237,NA,0.00155,0.00825,1,NA
522005_522088_1_CKT,522005_HOOD_220,522088_HSR-220_220,AC,220,237,NA,0.00309,0.0165,1,NA
522005_522088_2_CKT,522005_HOOD_220,522088_HSR-220_220,AC,220,237,NA,0.00309,0.0165,1,NA
522035_522088_1_CKT,522035_BMSN_220,522088_HSR-220_220,AC,220,237,NA,0.000928,0.004949,1,NA
522038_522088_1_CKT,522038_ITPL_220,522088_HSR-220_220,AC,220,237,NA,0.00155,0.00825,0,NA
522085_522088_1_CKT,522085_YHALLY22_220,522088_HSR-220_220,AC,220,237,NA,0.00155,0.00825,0,NA
522001_522089_1_CKT,522001_SMNH_220,522089_NAGNTHPR_220,AC,220,237,NA,0.00155,0.00825,0,NA
522035_522089_1_CKT,522035_BMSN_220,522089_NAGNTHPR_220,AC,220,237,NA,0.000619,0.0033,1,NA
522038_522089_1_CKT,522038_ITPL_220,522089_NAGNTHPR_220,AC,220,237,NA,0.00155,0.00825,0,NA
522088_522089_1_CKT,522088_HSR-220_220,522089_NAGNTHPR_220,AC,220,237,NA,0.00232,0.01237,1,NA
522005_522090_1_CKT,522005_HOOD_220,522090_MALUR_220,AC,220,237,NA,0.00235,0.01257,1,NA
522011_522090_1_CKT,522011_KOLR_220,522090_MALUR_220,AC,220,237,NA,0.0047,0.02515,1,NA
522011_522090_2_CKT,522011_KOLR_220,522090_MALUR_220,AC,220,237,NA,0.0047,0.02515,1,NA
522011_522090_3_CKT,522011_KOLR_220,522090_MALUR_220,AC,220,237,NA,0.0047,0.02515,1,NA
522005_522091_1_CKT,522005_HOOD_220,522091_HOSKOTE_220,AC,220,237,NA,0.00235,0.01257,0,NA
522011_522091_1_CKT,522011_KOLR_220,522091_HOSKOTE_220,AC,220,237,NA,0.013923,0.074241,0,NA
522011_522091_2_CKT,522011_KOLR_220,522091_HOSKOTE_220,AC,220,237,NA,0.013923,0.074241,0,NA
522086_522091_1_CKT,522086_BIAL-220_220,522091_HOSKOTE_220,AC,220,237,NA,0.002785,0.014848,0,NA
522086_522091_2_CKT,522086_BIAL-220_220,522091_HOSKOTE_220,AC,220,237,NA,0.002785,0.014848,0,NA
522090_522091_1_CKT,522090_MALUR_220,522091_HOSKOTE_220,AC,220,237,NA,0.00235,0.01257,0,NA
522001_522092_1_CKT,522001_SMNH_220,522092_TATGUNI_220,AC,220,237,NA,0.00265,0.0133,1,NA
522007_522093_1_CKT,522007_NELMANG2_220,522093_KBCRS_220,AC,220,237,NA,0.01934,0.10311,1,NA
522068_522093_1_CKT,522068_SHIM_220,522093_KBCRS_220,AC,220,237,NA,0.01934,0.10311,1,NA
522077_522094_1_CKT,522077_BIDADI_220,522094_RAMNAGAR_220,AC,220,237,NA,0.00309,0.0165,1,NA
522077_522094_2_CKT,522077_BIDADI_220,522094_RAMNAGAR_220,AC,220,237,NA,0.00309,0.0165,1,NA
522009_522095_1_CKT,522009_HASS_220,522095_KADVNKT_220,AC,220,237,NA,0.02853,0.15211,1,NA
522010_522095_1_CKT,522010_MYSORE2_220,522095_KADVNKT_220,AC,220,237,NA,0.0146,0.07787,1,NA
522010_522096_1_CKT,522010_MYSORE2_220,522096_TUBINKRE_220,AC,220,237,NA,0.00309,0.0165,1,NA
522094_522096_1_CKT,522094_RAMNAGAR_220,522096_TUBINKRE_220,AC,220,237,NA,0.01052,0.056093,1,NA
522094_522096_2_CKT,522094_RAMNAGAR_220,522096_TUBINKRE_220,AC,220,237,NA,0.01052,0.056093,1,NA
522007_522097_1_CKT,522007_NELMANG2_220,522097_KADUR_220,AC,220,237,NA,0.02475,0.13198,0,NA
522068_522097_1_CKT,522068_SHIM_220,522097_KADUR_220,AC,220,237,NA,0.01083,0.05774,1,NA
522032_522098_1_CKT,522032_ANTHRL_220,522098_MADHUGIR_220,AC,220,237,NA,0.001547,0.008249,1,NA
522032_522098_2_CKT,522032_ANTHRL_220,522098_MADHUGIR_220,AC,220,237,NA,0.001547,0.008249,1,NA
522002_522101_1_CKT,522002_MNRN_220,522101_KLYNSTL_220,AC,220,237,NA,0.00464,0.02475,1,NA
522002_522101_2_CKT,522002_MNRN_220,522101_KLYNSTL_220,AC,220,237,NA,0.00464,0.02475,1,NA
512008_522102_1_CKT,512008_GOOT_220,522102_ALIPUR_220,AC,220,237,NA,0.00928,0.04949,1,NA
522082_522102_1_CKT,522082_KUDITINI_220,522102_ALIPUR_220,AC,220,237,NA,0.00928,0.04949,1,NA
522036_522103_1_CKT,522036_DAVA_220,522103_KOLLEGAL_220,AC,220,237,NA,0.00928,0.04949,0,NA
522060_522103_1_CKT,522060_MUNI_220,522103_KOLLEGAL_220,AC,220,237,NA,0.00928,0.04949,0,NA
522004_522104_1_CKT,522004_GUTTUR_220,522104_CHITRDRG_220,AC,220,237,NA,0.010829,0.057743,1,NA
522004_522104_2_CKT,522004_GUTTUR_220,522104_CHITRDRG_220,AC,220,237,NA,0.010829,0.057743,0,NA
522044_522104_1_CKT,522044_HIRY_220,522104_CHITRDRG_220,AC,220,237,NA,0.0085,0.04535,0,NA
522072_522104_1_CKT,522072_TALLAK_220,522104_CHITRDRG_220,AC,220,237,NA,0.009282,0.049494,1,NA
522044_522105_1_CKT,522044_HIRY_220,522105_CHIKRHL_220,AC,220,237,NA,0.00619,0.033,0,NA
522010_522106_1_CKT,522010_MYSORE2_220,522106_KADKOLA_220,AC,220,237,NA,0.00464,0.02475,1,NA
522010_522106_2_CKT,522010_MYSORE2_220,522106_KADKOLA_220,AC,220,237,NA,0.00464,0.02475,1,NA
522061_522106_1_CKT,522061_HOTGALLI_220,522106_KADKOLA_220,AC,220,237,NA,0.00464,0.02475,1,NA
522061_522106_2_CKT,522061_HOTGALLI_220,522106_KADKOLA_220,AC,220,237,NA,0.00464,0.02475,0,NA
522106_522107_1_CKT,522106_KADKOLA_220,522107_CRNGR_220,AC,220,237,NA,0.00464,0.02475,1,NA
522106_522107_2_CKT,522106_KADKOLA_220,522107_CRNGR_220,AC,220,237,NA,0.00464,0.02475,1,NA
522061_522108_1_CKT,522061_HOTGALLI_220,522108_VAGAMNGL_220,AC,220,237,NA,0.00505,0.0268,1,NA
522074_522108_1_CKT,522074_TKHL_220,522108_VAGAMNGL_220,AC,220,237,NA,0.00505,0.0268,1,NA
522106_522108_1_CKT,522106_KADKOLA_220,522108_VAGAMNGL_220,AC,220,237,NA,0.003094,0.016498,1,NA
522106_522108_2_CKT,522106_KADKOLA_220,522108_VAGAMNGL_220,AC,220,237,NA,0.003094,0.016498,1,NA
522096_522109_1_CKT,522096_TUBINKRE_220,522109_HUYGNHL_220,AC,220,237,NA,0.01903,0.10146,1,NA
522009_522110_1_CKT,522009_HASS_220,522110_CRPATNA_220,AC,220,237,NA,0.00951,0.05073,1,NA
522109_522110_1_CKT,522109_HUYGNHL_220,522110_CRPATNA_220,AC,220,237,NA,0.00951,0.05073,1,NA
522009_522111_1_CKT,522009_HASS_220,522111_NITTUR_220,AC,220,237,NA,0.01083,0.05774,1,NA
