Node,Voltage,Region,Zone,Owner
342005_TIVIM_220,220,WEST,GOA,ST-EXISTING
342006_XELDEM_220,220,WEST,GOA,ST-EXISTING
344001_MAPUSA4_400,400,WEST,GOA,INDIA
351001_LIMDI1_132,132,WEST,GUJARAT,ST-EXISTING
351002_WANKN1_132,132,WEST,GUJARAT,ST-EXISTING
351003_NAGHE1_132,132,WEST,GUJARAT,ST-EXISTING
351004_BHATI1_132,132,WEST,GUJARAT,ST-EXISTING
351005_GONDL1_132,132,WEST,GUJARAT,ST-EXISTING
351006_PALIAD_132,132,WEST,GUJARAT,ST-EXISTING
351007_DHAND1_132,132,WEST,GUJARAT,ST-EXISTING
351008_DHUV1_132,132,WEST,GUJARAT,ST-EXISTING
351009_VATWA1_132,132,WEST,GUJARAT,ST-EXISTING
351010_RANAS1_132,132,WEST,GUJARAT,ST-EXISTING
351011_KARAM1_132,132,WEST,GUJARAT,ST-EXISTING
351012_RANAV1_132,132,WEST,GUJARAT,ST-EXISTING
351013_GOTRI1_132,132,WEST,GUJARAT,ST-EXISTING
351014_RAJKOT1_132,132,WEST,GUJARAT,ST-EXISTING
351015_SIKKA1_132,132,WEST,GUJARAT,ST-EXISTING
351016_JAMB1_132,132,WEST,GUJARAT,ST-EXISTING
351017_VIKRAM1_132,132,WEST,GUJARAT,ST-EXISTING
351018_ANJAR1_132,132,WEST,GUJARAT,ST-EXISTING
351019_ASOJ1_132,132,WEST,GUJARAT,ST-EXISTING
351020_JAWNG1_132,132,WEST,GUJARAT,ST-EXISTING
351021_FERTI1_132,132,WEST,GUJARAT,ST-EXISTING
351022_NANDS1_132,132,WEST,GUJARAT,ST-EXISTING
351023_AECOM1_132,132,WEST,GUJARAT,ST-EXISTING
351024_GIPCL1_132,132,WEST,GUJARAT,ST-EXISTING
351025_JASDAN_132,132,WEST,GUJARAT,ST-EXISTING
351026_JAMNG1_132,132,WEST,GUJARAT,ST-EXISTING
351027_HALDARVA_132,132,WEST,GUJARAT,ST-EXISTING
351028_ACHALIA_132,132,WEST,GUJARAT,ST-EXISTING
351029_GODHRA_132,132,WEST,GUJARAT,ST-EXISTING
351030_MEHESANA_132,132,WEST,GUJARAT,ST-EXISTING
351031_NAVSARI_132,132,WEST,GUJARAT,ST-EXISTING
351032_HIMMATNG_132,132,WEST,GUJARAT,ST-EXISTING
351033_TIMBDI_132,132,WEST,GUJARAT,ST-EXISTING
351034_BHESTAN_132,132,WEST,GUJARAT,ST-EXISTING
351035_ATUL_132,132,WEST,GUJARAT,ST-EXISTING
351036_ANKLSHWR_132,132,WEST,GUJARAT,ST-EXISTING
351037_GNFC_132,132,WEST,GUJARAT,ST-EXISTING
351038_VALIA_132,132,WEST,GUJARAT,ST-EXISTING
351039_RPL_132,132,WEST,GUJARAT,ST-EXISTING
351040_MANJUSAR_132,132,WEST,GUJARAT,ST-EXISTING
351041_ERDA_132,132,WEST,GUJARAT,ST-EXISTING
351042_NIRMA_132,132,WEST,GUJARAT,ST-EXISTING
351043_DAHOD_132,132,WEST,GUJARAT,ST-EXISTING
351044_VASEDI_132,132,WEST,GUJARAT,ST-EXISTING
351045_SABRMATI_132,132,WEST,GUJARAT,ST-EXISTING
351046_ODE_132,132,WEST,GUJARAT,ST-EXISTING
351047_NADIAD_132,132,WEST,GUJARAT,ST-EXISTING
351048_MEHMDBD_132,132,WEST,GUJARAT,ST-EXISTING
351049_BHARUCH_132,132,WEST,GUJARAT,ST-EXISTING
351050_KARJAN_132,132,WEST,GUJARAT,ST-EXISTING
351051_TILAKWDA_132,132,WEST,GUJARAT,ST-EXISTING
351052_MOD_PETR_132,132,WEST,GUJARAT,ST-EXISTING
351053_CHILODA_132,132,WEST,GUJARAT,ST-EXISTING
351054_TALOD_132,132,WEST,GUJARAT,ST-EXISTING
351055_SIDHPUR_132,132,WEST,GUJARAT,ST-EXISTING
351056_PATAN_132,132,WEST,GUJARAT,ST-EXISTING
351057_VISNAGAR_132,132,WEST,GUJARAT,ST-EXISTING
351058_DEESA_132,132,WEST,GUJARAT,ST-EXISTING
351059_IDAR_132,132,WEST,GUJARAT,ST-EXISTING
351060_UNDEL_132,132,WEST,GUJARAT,ST-EXISTING
351061_BARWALA_132,132,WEST,GUJARAT,ST-EXISTING
351062_SITAGADH_132,132,WEST,GUJARAT,ST-EXISTING
351063_VAJDI_132,132,WEST,GUJARAT,ST-EXISTING
351064_BHAYAVDR_132,132,WEST,GUJARAT,ST-EXISTING
351065_DHROL_132,132,WEST,GUJARAT,ST-EXISTING
351066_LALPAR_132,132,WEST,GUJARAT,ST-EXISTING
351067_KHAMBALI_132,132,WEST,GUJARAT,ST-EXISTING
351068_ENERCON_132,132,WEST,GUJARAT,ST-EXISTING
351069_HARIPUR_132,132,WEST,GUJARAT,ST-EXISTING
351070_TALALA_132,132,WEST,GUJARAT,ST-EXISTING
351071_JUNAGADH_132,132,WEST,GUJARAT,ST-EXISTING
351072_AMBHUJA_132,132,WEST,GUJARAT,ST-EXISTING
351073_CCGL_132,132,WEST,GUJARAT,ST-EXISTING
351074_GGL_132,132,WEST,GUJARAT,ST-EXISTING
351075_VALLBHPR_132,132,WEST,GUJARAT,ST-EXISTING
351076_VARSHMED_132,132,WEST,GUJARAT,ST-EXISTING
351077_PIRAN-T_132,132,WEST,GUJARAT,ST-EXISTING
351078_VIJAPUR_132,132,WEST,GUJARAT,ST-EXISTING
351079_RPL_SIKK_132,132,WEST,GUJARAT,ST-EXISTING
351080_VINZOL_132,132,WEST,GUJARAT,ST-EXISTING
351081_THELPEZ_132,132,WEST,GUJARAT,ST-EXISTING
351082_ISRO_132,132,WEST,GUJARAT,ST-EXISTING
351083_BOTAD_132,132,WEST,GUJARAT,ST-EXISTING
351084_BHOMIYAVADAR_132,132,WEST,GUJARAT,ST-EXISTING
352001_ASOJ2_220,220,WEST,GUJARAT,ST-EXISTING
352002_GANCS2_220,220,WEST,GUJARAT,ST-EXISTING
352003_DEHGM2_220,220,WEST,GUJARAT,ST-EXISTING
352004_WANAK2_220,220,WEST,GUJARAT,ST-EXISTING
352005_SOJA2_220,220,WEST,GUJARAT,ST-EXISTING
352006_CHORN2_220,220,WEST,GUJARAT,ST-EXISTING
352007_UKAIT2_220,220,WEST,GUJARAT,ST-EXISTING
352008_JETPU2_220,220,WEST,GUJARAT,ST-EXISTING
352009_GPEC2_220,220,WEST,GUJARAT,ST-EXISTING
352010_VAPI_PG2_220,220,WEST,GUJARAT,ST-EXISTING
352011_SSP2_220,220,WEST,GUJARAT,ST-EXISTING
352012_SUGEN_220,220,WEST,GUJARAT,ST-EXISTING
352013_DEODHAR_220,220,WEST,GUJARAT,ST-EXISTING
352014_PIRAN-P_220,220,WEST,GUJARAT,ST-EXISTING
352015_MUNDRA2_220,220,WEST,GUJARAT,ST-EXISTING
352016_ANJAR2_220,220,WEST,GUJARAT,ST-EXISTING
352017_RANCHDPR_220,220,WEST,GUJARAT,ST-EXISTING
352018_HADALA_220,220,WEST,GUJARAT,ST-EXISTING
352019_ZERDA2_220,220,WEST,GUJARAT,ST-EXISTING
352020_MEHSN2_220,220,WEST,GUJARAT,ST-EXISTING
352021_KASOR2_220,220,WEST,GUJARAT,ST-EXISTING
352022_HAZIRA2_220,220,WEST,GUJARAT,ST-EXISTING
352023_GANDHINGR_220,220,WEST,GUJARAT,ST-EXISTING
352024_BHIMASAR_220,220,WEST,GUJARAT,ST-EXISTING
352025_VARSANA_220,220,WEST,GUJARAT,ST-EXISTING
352026_CHATR2_220,220,WEST,GUJARAT,ST-EXISTING
352027_VIRAM2_220,220,WEST,GUJARAT,ST-EXISTING
352028_RAJKOT2_220,220,WEST,GUJARAT,ST-EXISTING
352029_KOSAMBA_220,220,WEST,GUJARAT,ST-EXISTING
352030_RANVA2_220,220,WEST,GUJARAT,ST-EXISTING
352031_KESHOD_220,220,WEST,GUJARAT,ST-EXISTING
352032_KODIN2_220,220,WEST,GUJARAT,ST-EXISTING
352033_SKAND2_220,220,WEST,GUJARAT,ST-EXISTING
352034_NAVSARI_220,220,WEST,GUJARAT,ST-EXISTING
352035_VARTE2_220,220,WEST,GUJARAT,ST-EXISTING
352036_GONDL2_220,220,WEST,GUJARAT,ST-EXISTING
352037_RANA2_220,220,WEST,GUJARAT,ST-EXISTING
352038_KADANAHPS_220,220,WEST,GUJARAT,ST-EXISTING
352039_GODHR2_220,220,WEST,GUJARAT,ST-EXISTING
352040_KARAM2_220,220,WEST,GUJARAT,ST-EXISTING
352041_JAMB2_220,220,WEST,GUJARAT,ST-EXISTING
352042_KWANJ2_220,220,WEST,GUJARAT,ST-EXISTING
352043_HALDARVA_220,220,WEST,GUJARAT,ST-EXISTING
352044_ACHA2_220,220,WEST,GUJARAT,ST-EXISTING
352045_UKAIH2_220,220,WEST,GUJARAT,ST-EXISTING
352046_UTRAN2_220,220,WEST,GUJARAT,ST-EXISTING
352047_VAV_220,220,WEST,GUJARAT,ST-EXISTING
352048_NAVSA2_220,220,WEST,GUJARAT,ST-EXISTING
352049_VAPI2_220,220,WEST,GUJARAT,ST-EXISTING
352050_KIM2_220,220,WEST,GUJARAT,ST-EXISTING
352051_PALPR2_220,220,WEST,GUJARAT,ST-EXISTING
352052_WAGHD2_220,220,WEST,GUJARAT,ST-EXISTING
352053_KUTCHLIG_220,220,WEST,GUJARAT,ST-EXISTING
352054_DHANS2_220,220,WEST,GUJARAT,ST-EXISTING
352055_VIJAP2_220,220,WEST,GUJARAT,ST-EXISTING
352056_HIMMA2_220,220,WEST,GUJARAT,ST-EXISTING
352057_HALOL2_220,220,WEST,GUJARAT,ST-EXISTING
352058_DHRAN2_220,220,WEST,GUJARAT,ST-EXISTING
352059_ICHAP2_220,220,WEST,GUJARAT,ST-EXISTING
352060_ESSAR2_220,220,WEST,GUJARAT,ST-EXISTING
352061_MOBHA_220,220,WEST,GUJARAT,ST-EXISTING
352062_THARAD_220,220,WEST,GUJARAT,ST-EXISTING
352063_JANGR2_220,220,WEST,GUJARAT,ST-EXISTING
352064_JAMLA2_220,220,WEST,GUJARAT,ST-EXISTING
352065_KHRLU2_220,220,WEST,GUJARAT,ST-EXISTING
352066_PUMA2_220,220,WEST,GUJARAT,ST-EXISTING
352067_BHATAR2_220,220,WEST,GUJARAT,ST-EXISTING
352068_VED2_220,220,WEST,GUJARAT,ST-EXISTING
352069_NAKH2_220,220,WEST,GUJARAT,ST-EXISTING
352070_NANI2_220,220,WEST,GUJARAT,ST-EXISTING
352071_DHAN2_220,220,WEST,GUJARAT,ST-EXISTING
352072_TUNDA_220,220,WEST,GUJARAT,ST-EXISTING
352073_AKRIM_220,220,WEST,GUJARAT,ST-EXISTING
352074_BALA_220,220,WEST,GUJARAT,ST-EXISTING
352075_TAPPAR_220,220,WEST,GUJARAT,ST-EXISTING
352076_SACHIN2_220,220,WEST,GUJARAT,ST-EXISTING
352077_KAWAS2_220,220,WEST,GUJARAT,ST-EXISTING
352078_KAKRA2_220,220,WEST,GUJARAT,ST-EXISTING
352079_BHD2_220,220,WEST,GUJARAT,ST-EXISTING
352080_WAGRA_220,220,WEST,GUJARAT,ST-EXISTING
352081_SALEJADA_220,220,WEST,GUJARAT,ST-EXISTING
352082_DHANKI_220,220,WEST,GUJARAT,ST-EXISTING
352083_ADALSAR_220,220,WEST,GUJARAT,ST-EXISTING
352084_RAJPUR_220,220,WEST,GUJARAT,ST-EXISTING
352085_DUDHREJ_220,220,WEST,GUJARAT,ST-EXISTING
352086_MORBI_220,220,WEST,GUJARAT,ST-EXISTING
352087_MITHA_220,220,WEST,GUJARAT,ST-EXISTING
352088_GSEG_220,220,WEST,GUJARAT,ST-EXISTING
352089_DAHEJ_220,220,WEST,GUJARAT,ST-EXISTING
352090_GACL_220,220,WEST,GUJARAT,ST-EXISTING
352091_ZAGAD2_220,220,WEST,GUJARAT,ST-EXISTING
352092_KHANP2_220,220,WEST,GUJARAT,ST-EXISTING
352093_LIMBD1_220,220,WEST,GUJARAT,ST-EXISTING
352094_JAMNG2_220,220,WEST,GUJARAT,ST-EXISTING
352095_SURATLIGNIT_220,220,WEST,GUJARAT,ST-EXISTING
352096_AMRELI2_220,220,WEST,GUJARAT,ST-EXISTING
352097_HALDARWA_220,220,WEST,GUJARAT,ST-EXISTING
352098_AMBETHA_220,220,WEST,GUJARAT,ST-EXISTING
352099_MOTA_220,220,WEST,GUJARAT,ST-EXISTING
352100_RELIANCE_220,220,WEST,GUJARAT,ST-EXISTING
352101_INDOGULF_220,220,WEST,GUJARAT,ST-EXISTING
352102_PETRONT_220,220,WEST,GUJARAT,ST-EXISTING
352103_IPCL_220,220,WEST,GUJARAT,ST-EXISTING
352104_RADHANPR_220,220,WEST,GUJARAT,ST-EXISTING
352105_SANKHARI_220,220,WEST,GUJARAT,ST-EXISTING
352106_SANTHAL_220,220,WEST,GUJARAT,ST-EXISTING
352107_BHUTIYA_220,220,WEST,GUJARAT,ST-EXISTING
352108_HALWAD_220,220,WEST,GUJARAT,ST-EXISTING
352109_SHIVLAKH_220,220,WEST,GUJARAT,ST-EXISTING
352110_NENO_220,220,WEST,GUJARAT,ST-EXISTING
352111_BHAT_220,220,WEST,GUJARAT,ST-EXISTING
352112_SAGAPARA_220,220,WEST,GUJARAT,ST-EXISTING
352113_DHASA_220,220,WEST,GUJARAT,ST-EXISTING
352114_BOTAD_220,220,WEST,GUJARAT,ST-EXISTING
352115_VISAVDAR_220,220,WEST,GUJARAT,ST-EXISTING
352116_DHOKADVA_220,220,WEST,GUJARAT,ST-EXISTING
352117_OTHA_220,220,WEST,GUJARAT,ST-EXISTING
352118_GPPL_220,220,WEST,GUJARAT,ST-EXISTING
352119_KOVAYA_220,220,WEST,GUJARAT,ST-EXISTING
352120_MOTIPNLI_220,220,WEST,GUJARAT,ST-EXISTING
352121_SARDRGDH_220,220,WEST,GUJARAT,ST-EXISTING
352122_KUKMA_220,220,WEST,GUJARAT,ST-EXISTING
352123_SINDHOLI_220,220,WEST,GUJARAT,ST-EXISTING
352124_SUTHARI_220,220,WEST,GUJARAT,ST-EXISTING
352125_WELSPUN_220,220,WEST,GUJARAT,ST-EXISTING
352126_VASTAS_220,220,WEST,GUJARAT,ST-EXISTING
352127_ESSARBHANDER_220,220,WEST,GUJARAT,ST-EXISTING
352128_ENER-SAM_220,220,WEST,GUJARAT,ST-EXISTING
352129_KANGSYLI_220,220,WEST,GUJARAT,ST-EXISTING
352130_HAZR-EXT_220,220,WEST,GUJARAT,ST-EXISTING
352131_PIPAVAV_220,220,WEST,GUJARAT,ST-EXISTING
352132_SUAV_220,220,WEST,GUJARAT,ST-EXISTING
352133_LALPAR_220,220,WEST,GUJARAT,ST-EXISTING
352134_VONDH_220,220,WEST,GUJARAT,ST-EXISTING
352135_BHUJPOOL_220,220,WEST,GUJARAT,CEN-PLAN/UC
352136_BANASKANTHA_220,220,WEST,GUJARAT,CEN-PLAN/UC
352137_OPGPOWER_220,220,WEST,GUJARAT,ST-EXISTING
352138_VATAMAN_220,220,WEST,GUJARAT,CEN-PLAN/UC
352139_SANAND_220,220,WEST,GUJARAT,ST-PLAN/UC
352140_HALWADNEW_220,220,WEST,GUJARAT,ST-EXISTING
352201_BHACHUNDA_220,220,WEST,GUJARAT,CEN-PLAN/UC
354001_ASOJ4_400,400,WEST,GUJARAT,ST-EXISTING
354002_GANCS4_400,400,WEST,GUJARAT,ST-EXISTING
354003_DEHGM4_400,400,WEST,GUJARAT,INDIA
354004_WANAK4_400,400,WEST,GUJARAT,ST-EXISTING
354005_SOJA4_400,400,WEST,GUJARAT,ST-EXISTING
354006_CHORN4_400,400,WEST,GUJARAT,ST-EXISTING
354007_UKAI4_400,400,WEST,GUJARAT,ST-EXISTING
354008_JET4_400,400,WEST,GUJARAT,ST-EXISTING
354009_GPEC4_400,400,WEST,GUJARAT,ST-EXISTING
354010_VAPI4_400,400,WEST,GUJARAT,INDIA
354011_SSP4_400,400,WEST,GUJARAT,ST-EXISTING
354012_SUGEN4_400,400,WEST,GUJARAT,ST-EXISTING
354013_PIRANA_T_400,400,WEST,GUJARAT,INDIA
354014_PIRANA_P_400,400,WEST,GUJARAT,INDIA
354015_MUNDRA4_400,400,WEST,GUJARAT,ST-EXISTING
354016_SAMI4_400,400,WEST,GUJARAT,ST-EXISTING
354017_RANCHDP4_400,400,WEST,GUJARAT,ST-EXISTING
354018_HADALA_400,400,WEST,GUJARAT,ST-EXISTING
354019_ZERDA_400,400,WEST,GUJARAT,ST-EXISTING
354020_AMRELI4_400,400,WEST,GUJARAT,ST-EXISTING
354021_KASOR4_400,400,WEST,GUJARAT,ST-EXISTING
354022_HAZIRA4_400,400,WEST,GUJARAT,ST-EXISTING
354023_CGPL_400,400,WEST,GUJARAT,ST-EXISTING
354024_BACHAU_400,400,WEST,GUJARAT,INDIA
354025_VERSANA_400,400,WEST,GUJARAT,ST-EXISTING
354026_VADINAR_400,400,WEST,GUJARAT,ST-EXISTING
354027_SAMI_FSC_400,400,WEST,GUJARAT,ST-EXISTING
354028_SAMI-F2_400,400,WEST,GUJARAT,ST-EXISTING
354029_KOSAMBA_400,400,WEST,GUJARAT,ST-EXISTING
354030_RAJG-FS1_400,400,WEST,GUJARAT,ST-EXISTING
354031_RAJG-FS2_400,400,WEST,GUJARAT,ST-EXISTING
354032_SUGEN-UN_400,400,WEST,GUJARAT,ST-EXISTING
354033_DGEN_400,400,WEST,GUJARAT,ST-EXISTING
354034_NAVSARI_400,400,WEST,GUJARAT,INDIA
354035_VADODARA_400,400,WEST,GUJARAT,CEN-PLAN/UC
354036_HALVADNEW_400,400,WEST,GUJARAT,ST-EXISTING
354038_EPGLPH2_400,400,WEST,GUJARAT,CEN-PLAN/UC
354039_SANAND_400,400,WEST,GUJARAT,ST-PLAN/UC
354078_KAKRAPARAPP_400,400,WEST,GUJARAT,CEN-PLAN/UC
354135_BHUJPOOL_400,400,WEST,GUJARAT,CEN-PLAN/UC
354136_BANASKANTHA_400,400,WEST,GUJARAT,CEN-PLAN/UC
354137_SANKHARI_400,400,WEST,GUJARAT,CEN-PLAN/UC
354138_VATAMAN_400,400,WEST,GUJARAT,CEN-PLAN/UC
354140_CHARANKASOL_400,400,WEST,GUJARAT,PVT-PLAN/UC
356001_VAPI_66,66,WEST,GUJARAT,ST-EXISTING
356002_BHILAD_66,66,WEST,GUJARAT,ST-EXISTING
358035_VADODARA_765,765,WEST,GUJARAT,CEN-PLAN/UC
358135_BHUJPOOL_765,765,WEST,GUJARAT,CEN-PLAN/UC
358136_BANASKANTHA_765,765,WEST,GUJARAT,CEN-PLAN/UC
361000_JULWANIA-II_132,132,WEST,MP,ST-EXISTING
361001_KATNI21_132,132,WEST,MP,ST-EXISTING
361002_GSAGA1_132,132,WEST,MP,ST-EXISTING
361003_UJJAI1_132,132,WEST,MP,ST-EXISTING
361004_SATP1_132,132,WEST,MP,ST-EXISTING
361005_CHINDWAR_132,132,WEST,MP,ST-EXISTING
361006_SEONMP21_132,132,WEST,MP,ST-EXISTING
361007_PENCH1_132,132,WEST,MP,ST-EXISTING
361008_VINDYNCL_132,132,WEST,MP,ST-EXISTING
361009_BALAGHAT_132,132,WEST,MP,ST-EXISTING
361010_SATN21_132,132,WEST,MP,ST-EXISTING
361011_SATNA1_132,132,WEST,MP,ST-EXISTING
361012_KATNI1_132,132,WEST,MP,ST-EXISTING
361013_JABP1_132,132,WEST,MP,ST-EXISTING
361014_AGAR1_132,132,WEST,MP,ST-EXISTING
361015_SUWAS1_132,132,WEST,MP,ST-EXISTING
361016_KYMOR1_132,132,WEST,MP,ST-EXISTING
361017_MAIHR1_132,132,WEST,MP,ST-EXISTING
361018_REWA1_132,132,WEST,MP,ST-EXISTING
361019_NIMRAN1_132,132,WEST,MP,ST-EXISTING
361020_JULWN1_132,132,WEST,MP,ST-EXISTING
361021_BARWAH1_132,132,WEST,MP,ST-EXISTING
361022_NEPA1_132,132,WEST,MP,ST-EXISTING
361023_INDSTG2_132,132,WEST,MP,ST-EXISTING
361024_INDNZ_132,132,WEST,MP,ST-EXISTING
361025_INDOR_CH_132,132,WEST,MP,ST-EXISTING
361026_PITHMPR1_132,132,WEST,MP,ST-EXISTING
361027_KHAPS1_132,132,WEST,MP,ST-EXISTING
361028_BARGI1_132,132,WEST,MP,ST-EXISTING
361029_AMK132_132,132,WEST,MP,ST-EXISTING
361030_MAHALGN_132,132,WEST,MP,ST-EXISTING
361031_PICHH1_132,132,WEST,MP,ST-EXISTING
361032_BINA1_132,132,WEST,MP,ST-EXISTING
361033_RAJGHAT_132,132,WEST,MP,ST-EXISTING
361034_NEEMU1_132,132,WEST,MP,ST-EXISTING
361035_RATLA1_132,132,WEST,MP,ST-EXISTING
361036_INDSZ_132,132,WEST,MP,ST-EXISTING
361037_DEWAS_BN_132,132,WEST,MP,ST-EXISTING
361038_NAGDA1_132,132,WEST,MP,ST-EXISTING
361039_ASHTA_132,132,WEST,MP,ST-EXISTING
361040_BADNAGR_132,132,WEST,MP,ST-EXISTING
361041_BADOD_132,132,WEST,MP,ST-EXISTING
361042_BAIRAGRH_132,132,WEST,MP,ST-EXISTING
361043_BETUL_132,132,WEST,MP,ST-EXISTING
361044_BHOPAL_132,132,WEST,MP,ST-EXISTING
361045_BIRSNGPR_132,132,WEST,MP,ST-EXISTING
361046_CHEGAON_132,132,WEST,MP,ST-EXISTING
361047_DABRA_132,132,WEST,MP,ST-EXISTING
361048_DAMOH_132,132,WEST,MP,ST-EXISTING
361049_GUNA_132,132,WEST,MP,ST-EXISTING
361050_HANDIYA_132,132,WEST,MP,ST-EXISTING
361051_HOSHNGBD_132,132,WEST,MP,ST-EXISTING
361052_ITARSI_132,132,WEST,MP,ST-EXISTING
361053_MALANPUR_132,132,WEST,MP,ST-EXISTING
361054_MANDIDEP_132,132,WEST,MP,ST-EXISTING
361055_MEHGAON_132,132,WEST,MP,ST-EXISTING
361056_NARSNGPR_132,132,WEST,MP,ST-EXISTING
361057_PANDHURN_132,132,WEST,MP,ST-EXISTING
361058_PIPARIYA_132,132,WEST,MP,ST-EXISTING
361059_SABALGRH_132,132,WEST,MP,ST-EXISTING
361060_SAGAR_132,132,WEST,MP,ST-EXISTING
361061_SARNI_132,132,WEST,MP,ST-EXISTING
361062_SHIVPURI_132,132,WEST,MP,ST-EXISTING
361063_SHUJALPR_132,132,WEST,MP,ST-EXISTING
361064_SIDHI_132,132,WEST,MP,ST-EXISTING
361065_TIKAMGAD_132,132,WEST,MP,ST-EXISTING
361066_KOTMA_132,132,WEST,MP,ST-EXISTING
361067_SUNSER_132,132,WEST,MP,ST-EXISTING
361068_MORWA_132,132,WEST,MP,ST-EXISTING
361069_SHAHDOL_132,132,WEST,MP,ST-EXISTING
361070_WAIDHAN_132,132,WEST,MP,ST-EXISTING
361071_ARON_132,132,WEST,MP,ST-EXISTING
361072_ASHOKNGR_132,132,WEST,MP,ST-EXISTING
361073_ARNIAKLA_132,132,WEST,MP,ST-EXISTING
361074_POLAIKLA_132,132,WEST,MP,ST-EXISTING
361075_DEPALPUR_132,132,WEST,MP,ST-EXISTING
361076_GAUTMPRA_132,132,WEST,MP,ST-EXISTING
361077_KANWAN_132,132,WEST,MP,ST-EXISTING
361078_GAROTH_132,132,WEST,MP,ST-EXISTING
361079_KURAWAR_132,132,WEST,MP,ST-EXISTING
361080_SEHORE_132,132,WEST,MP,ST-EXISTING
361081_SHYAMPR_132,132,WEST,MP,ST-EXISTING
361082_KATANGI_132,132,WEST,MP,ST-EXISTING
361083_BIRSA_132,132,WEST,MP,ST-EXISTING
361084_BANMORE_132,132,WEST,MP,ST-EXISTING
361085_MORENA_132,132,WEST,MP,ST-EXISTING
361086_BARELI_132,132,WEST,MP,ST-EXISTING
361087_GADARWRA_132,132,WEST,MP,ST-EXISTING
361088_BARMAN_132,132,WEST,MP,ST-EXISTING
361089_C.KHRGNE_132,132,WEST,MP,ST-EXISTING
361090_SANAWAD_132,132,WEST,MP,ST-EXISTING
361091_GUDGAON_132,132,WEST,MP,ST-EXISTING
361092_AYDHYNG_132,132,WEST,MP,ST-EXISTING
361093_MACT_BHO_132,132,WEST,MP,ST-EXISTING
361094_BIJAWAR_132,132,WEST,MP,ST-EXISTING
361095_CHATARPR_132,132,WEST,MP,ST-EXISTING
361096_CHANDERI_132,132,WEST,MP,ST-EXISTING
361097_GANJBSDA_132,132,WEST,MP,ST-EXISTING
361098_SIRONJ_132,132,WEST,MP,ST-EXISTING
361099_RAJGRH_M_132,132,WEST,MP,ST-EXISTING
361100_BIAORA_132,132,WEST,MP,ST-EXISTING
361101_MAKSDNGR_132,132,WEST,MP,ST-EXISTING
361102_UMARIYA_132,132,WEST,MP,ST-EXISTING
361103_BORGAON_132,132,WEST,MP,ST-EXISTING
361104_CHOURAI_132,132,WEST,MP,ST-EXISTING
361105_KHAJURAH_132,132,WEST,MP,ST-EXISTING
361106_BHIKANGN_132,132,WEST,MP,ST-EXISTING
361107_KHANDWA_132,132,WEST,MP,ST-EXISTING
361108_AMARWADA_132,132,WEST,MP,ST-EXISTING
361109_DATIYA_132,132,WEST,MP,ST-EXISTING
361110_DEWAS_MS_132,132,WEST,MP,ST-EXISTING
361111_MANGALIY_132,132,WEST,MP,ST-EXISTING
361112_CHAPDA_132,132,WEST,MP,ST-EXISTING
361113_SONKATCH_132,132,WEST,MP,ST-EXISTING
361114_DHAMNOD_132,132,WEST,MP,ST-EXISTING
361115_DHAR_132,132,WEST,MP,ST-EXISTING
361116_MANASA_132,132,WEST,MP,ST-EXISTING
361117_GHATBILO_132,132,WEST,MP,ST-EXISTING
361118_GHOSLA_132,132,WEST,MP,ST-EXISTING
361119_BHONRA_132,132,WEST,MP,ST-EXISTING
361120_MOTIJHEL_132,132,WEST,MP,ST-EXISTING
361121_TIGHRA_132,132,WEST,MP,ST-EXISTING
361122_HARDA_132,132,WEST,MP,ST-EXISTING
361123_KANNOD_132,132,WEST,MP,ST-EXISTING
361124_KHATGNTP_132,132,WEST,MP,ST-EXISTING
361125_CHANERA_132,132,WEST,MP,ST-EXISTING
361126_INDORE_W_132,132,WEST,MP,ST-EXISTING
361127_SANWER_132,132,WEST,MP,ST-EXISTING
361128_INGORIA_132,132,WEST,MP,ST-EXISTING
361129_JABLPRVF_132,132,WEST,MP,ST-EXISTING
361130_MADHOTAL_132,132,WEST,MP,ST-EXISTING
361131_MANERI_132,132,WEST,MP,ST-EXISTING
361132_MANSAKRA_132,132,WEST,MP,ST-EXISTING
361133_PATAN_132,132,WEST,MP,ST-EXISTING
361134_SHAHPURA_132,132,WEST,MP,ST-EXISTING
361135_BADWANI_132,132,WEST,MP,ST-EXISTING
361136_KUKSHI_132,132,WEST,MP,ST-EXISTING
361137_KHARGONE_132,132,WEST,MP,ST-EXISTING
361138_SENDHWA_132,132,WEST,MP,ST-EXISTING
361139_KARERA_132,132,WEST,MP,ST-EXISTING
361140_SALEMNBD_132,132,WEST,MP,ST-EXISTING
361141_KHACHROD_132,132,WEST,MP,ST-EXISTING
361142_KHATGAON_132,132,WEST,MP,ST-EXISTING
361143_NASRULGJ_132,132,WEST,MP,ST-EXISTING
361144_ALIRAJPR_132,132,WEST,MP,ST-EXISTING
361145_LAKHNADN_132,132,WEST,MP,ST-EXISTING
361146_MADIKHED_132,132,WEST,MP,ST-EXISTING
361147_AMARPATA_132,132,WEST,MP,ST-EXISTING
361148_AMBAH_132,132,WEST,MP,ST-EXISTING
361149_MORAR_132,132,WEST,MP,ST-EXISTING
361150_MANAWAR_132,132,WEST,MP,ST-EXISTING
361151_BHIND_132,132,WEST,MP,ST-EXISTING
361152_PORSA_132,132,WEST,MP,ST-EXISTING
361153_RON_132,132,WEST,MP,ST-EXISTING
361154_SEONDHA_132,132,WEST,MP,ST-EXISTING
