BusNumber,ZoneName
442062,SR
442063,SR
442064,SR
442065,SR
442066,SR
442067,SR
442068,SR
442069,SR
442070,SR
442071,SR
442072,SR
442073,SR
442074,SR
442075,SR
442076,SR
442077,SR
442078,SR
442079,SR
442080,SR
442081,SR
442082,SR
442083,SR
442084,SR
442085,SR
442086,SR
442087,SR
442088,SR
442089,SR
442090,SR
442091,SR
442092,SR
442093,SR
442094,SR
442095,SR
442096,SR
442097,SR
442098,SR
442099,SR
442100,SR
442101,SR
442102,SR
442103,SR
442104,SR
442105,SR
442106,SR
442107,SR
442108,SR
442109,SR
442110,SR
442111,SR
442112,SR
442113,SR
442114,SR
442115,SR
442116,SR
442117,SR
442118,SR
442119,SR
442120,SR
442121,SR
442122,SR
442123,SR
442124,SR
452001,SR
452002,SR
452003,SR
452004,SR
452005,SR
452006,SR
452007,SR
452008,SR
452009,SR
452010,SR
452011,SR
452012,SR
452013,SR
452014,SR
452015,SR
452016,SR
452017,SR
452018,SR
452019,SR
452020,SR
452021,SR
452022,SR
452023,SR
452024,SR
452025,SR
452026,SR
452027,SR
452028,SR
452029,SR
452030,SR
452031,SR
452032,SR
452033,SR
452034,SR
452035,SR
462001,SR
462002,SR
462003,SR
462004,SR
512001,NER
522001,NER
522002,NER
522003,NER
522004,NER
522005,NER
522006,NER
522007,NER
522008,NER
522009,NER
522010,NER
522011,NER
522012,NER
522013,NER
522014,NER
522015,NER
522016,NER
522017,NER
522018,NER
542001,NER
562001,NER
562002,NER
114000,NR
114001,NR
114002,NR
114003,NR
114004,NR
114005,NR
114006,NR
114007,NR
114008,NR
114009,NR
114010,NR
114011,NR
114012,NR
124000,NR
124001,NR
124002,NR
124003,NR
124004,NR
124005,NR
124006,NR
124007,NR
124008,NR
124009,NR
124010,NR
124011,NR
124012,NR
124013,NR
124014,NR
124015,NR
124016,NR
124017,NR
124018,NR
124019,NR
124020,NR
124021,NR
124022,NR
124023,NR
124024,NR
124025,NR
134000,NR
134001,NR
134002,NR
134003,NR
134004,NR
134005,NR
134006,NR
134007,NR
134008,NR
134009,NR
134010,NR
134011,NR
134012,NR
134013,NR
134014,NR
134015,NR
134016,NR
134017,NR
134018,NR
134019,NR
134020,NR
134021,NR
134022,NR
134023,NR
134024,NR
134025,NR
134026,NR
134027,NR
134028,NR
134030,NR
134031,NR
134032,NR
144000,NR
144001,NR
144002,NR
144003,NR
144004,NR
144005,NR
144006,NR
144007,NR
144008,NR
154000,NR
154001,NR
154002,NR
154003,NR
154004,NR
154005,NR
154006,NR
154007,NR
154008,NR
154009,NR
154010,NR
154011,NR
154012,NR
154013,NR
154014,NR
154015,NR
154016,NR
154017,NR
154018,NR
154019,NR
154020,NR
154021,NR
154022,NR
154023,NR
154024,NR
154025,NR
154026,NR
154027,NR
154028,NR
154029,NR
154030,NR
154031,NR
154032,NR
154033,NR
154034,NR
154035,NR
154036,NR
154037,NR
154038,NR
154039,NR
154040,NR
154041,NR
154042,NR
154043,NR
154044,NR
154045,NR
154046,NR
154047,NR
154048,NR
154049,NR
154050,NR
154051,NR
154052,NR
154053,NR
154054,NR
154055,NR
154056,NR
154057,NR
154059,NR
154061,NR
154062,NR
154064,NR
154065,NR
164000,NR
164001,NR
164002,NR
164003,NR
164004,NR
167000,NR
174000,NR
174001,NR
174002,NR
174003,NR
174004,NR
174005,NR
174006,NR
174007,NR
174008,NR
174009,NR
174010,NR
174011,NR
174012,NR
174013,NR
184000,NR
184001,NR
184002,NR
184003,NR
184004,NR
184005,NR
184006,NR
184007,NR
214000,ER
214001,ER
214002,ER
214003,ER
214004,ER
214005,ER
214006,ER
214007,ER
214008,ER
214009,ER
214010,ER
214011,ER
214012,ER
214014,ER
224000,ER
224001,ER
224002,ER
224003,ER
224004,ER
224005,ER
224006,ER
234000,ER
234001,ER
234002,ER
244000,ER
244001,ER
244002,ER
244003,ER
244004,ER
244005,ER
254000,ER
254001,ER
254002,ER
254003,ER
254004,ER
254005,ER
254006,ER
254007,ER
254008,ER
254009,ER
254010,ER
254011,ER
254012,ER
254013,ER
254014,ER
254015,ER
254016,ER
254017,ER
254018,ER
254019,ER
254020,ER
254021,ER
254022,ER
254023,ER
254024,ER
254025,ER
254026,ER
264000,ER
264001,ER
264002,ER
264003,ER
264004,ER
264005,ER
264006,ER
264007,ER
264008,ER
264009,ER
264010,ER
264011,ER
264012,ER
264013,ER
264014,ER
264015,ER
264016,ER
284000,ER
284001,ER
294000,BHUTAN
294001,BHUTAN
314001,WR
314002,WR
314003,WR
314004,WR
314005,WR
314006,WR
314007,WR
314008,WR
314009,WR
314010,WR
314011,WR
314012,WR
314013,WR
314014,WR
314015,WR
314016,WR
314017,WR
314018,WR
314019,WR
314020,WR
314021,WR
314022,WR
314023,WR
314024,WR
314025,WR
314026,WR
314027,WR
314028,WR
314029,WR
314030,WR
314031,WR
314032,WR
314033,WR
314034,WR
314035,WR
314036,WR
314307,WR
314308,WR
314309,WR
324001,WR
324002,WR
324003,WR
324004,WR
324005,WR
324006,WR
324007,WR
324008,WR
324009,WR
324010,WR
324011,WR
324012,WR
324013,WR
324014,WR
324015,WR
324016,WR
324017,WR
324018,WR
324019,WR
324021,WR
324022,WR
324023,WR
324024,WR
324025,WR
324026,WR
324027,WR
324028,WR
324029,WR
324030,WR
324031,WR
324032,WR
324033,WR
324034,WR
324035,WR
324036,WR
324037,WR
324038,WR
324039,WR
334001,WR
334002,WR
334003,WR
334004,WR
334005,WR
334006,WR
334007,WR
334008,WR
334009,WR
334010,WR
334011,WR
334012,WR
334013,WR
334014,WR
334015,WR
334016,WR
334017,WR
334018,WR
334019,WR
334020,WR
334021,WR
334022,WR
334023,WR
334024,WR
334025,WR
334026,WR
334027,WR
334028,WR
334029,WR
334030,WR
334031,WR
334032,WR
334033,WR
334034,WR
334035,WR
334036,WR
334037,WR
334038,WR
334039,WR
334040,WR
334041,WR
334042,WR
334043,WR
334044,WR
334045,WR
334046,WR
334047,WR
334048,WR
334049,WR
334055,WR
334058,WR
334059,WR
344001,WR
354001,WR
354002,WR
354003,WR
354004,WR
354005,WR
354006,WR
354007,WR
354008,WR
354009,WR
354010,WR
354011,WR
354012,WR
354013,WR
354014,WR
354015,WR
354016,WR
354017,WR
354018,WR
354019,WR
354020,WR
354021,WR
354022,WR
354023,WR
354024,WR
354025,WR
354026,WR
354027,WR
354028,WR
354029,WR
354030,WR
354031,WR
354032,WR
354033,WR
354034,WR
354035,WR
354036,WR
354037,WR
354038,WR
354039,WR
354040,WR
354043,WR
354044,WR
364001,WR
414001,SR
414002,SR
414003,SR
414004,SR
414005,SR
414006,SR
414007,SR
414008,SR
414009,SR
414010,SR
414011,SR
414012,SR
414013,SR
414014,SR
414015,SR
414016,SR
414017,SR
414018,SR
414019,SR
414020,SR
414021,SR
414022,SR
414023,SR
414026,SR
414027,SR
414029,SR
414030,SR
414031,SR
414032,SR
414033,SR
414034,SR
424001,SR
424002,SR
424003,SR
424004,SR
424005,SR
424006,SR
424007,SR
424008,SR
424009,SR
424010,SR
424011,SR
424012,SR
424013,SR
424014,SR
434003,SR
434004,SR
434005,SR
434006,SR
434007,SR
434008,SR
434009,SR
434010,SR
434011,SR
434012,SR
434013,SR
434014,SR
434015,SR
434016,SR
434017,SR
434018,SR
434019,SR
434020,SR
434021,SR
434022,SR
434023,SR
444001,SR
444002,SR
444003,SR
444004,SR
444005,SR
444006,SR
444007,SR
444008,SR
444009,SR
444010,SR
444011,SR
444012,SR
444013,SR
444014,SR
444015,SR
444016,SR
444017,SR
444018,SR
444019,SR
444020,SR
444021,SR
444022,SR
444023,SR
444024,SR
444025,SR
444026,SR
444027,SR
444028,SR
444029,SR
444030,SR
444031,SR
444032,SR
444033,SR
444034,SR
454001,SR
454002,SR
454003,SR
454004,SR
454005,SR
454006,SR
454007,SR
454008,SR
464001,SR
514001,NER
524001,NER
524002,NER
524003,NER
524004,NER
524005,NER
524006,NER
524007,NER
524009,NER
544001,NER
574001,NER
574002,NER
574003,NER
127000,NR
137000,NR
137001,NR
147000,NR
157000,NR
157001,NR
157002,NR
157003,NR
157004,NR
157005,NR
157006,NR
157007,NR
157008,NR
157009,NR
187000,NR
217000,ER
217001,ER
217002,ER
227000,ER
257000,ER
257001,ER
317001,WR
327001,WR
327002,WR
327003,WR
327004,WR
327005,WR
327006,WR
327007,WR
327008,WR
327009,WR
337001,WR
337002,WR
337003,WR
337004,WR
337005,WR
337006,WR
337009,WR
337011,WR
357001,WR
357002,WR
357003,WR
357004,WR
357005,WR
357006,WR
357007,WR
417001,SR
417002,SR
437001,SR
437002,SR
447001,SR
447002,SR
331051,WR
331063,WR
331064,WR
331066,WR
331074,WR
331076,WR
331084,WR
331091,WR
331093,WR
331095,WR
331333,WR
331335,WR
331336,WR
341001,WR
341002,WR
341003,WR
341004,WR
341005,WR
341006,WR
341007,WR
431001,SR
431002,SR
431003,SR
431004,SR
431005,SR
431006,SR
431007,SR
431008,SR
431009,SR
431010,SR
431011,SR
431012,SR
431013,SR
431014,SR
431015,SR
431016,SR
431017,SR
431018,SR
431019,SR
431020,SR
431021,SR
431022,SR
431023,SR
431024,SR
431025,SR
431026,SR
431027,SR
431028,SR
431029,SR
431030,SR
431031,SR
431032,SR
431033,SR
431034,SR
431035,SR
431036,SR
431037,SR
431038,SR
431039,SR
431040,SR
431041,SR
431042,SR
431043,SR
431044,SR
431045,SR
431046,SR
431047,SR
431048,SR
431049,SR
431050,SR
431051,SR
431052,SR
431053,SR
431054,SR
431055,SR
431056,SR
431057,SR
431058,SR
431059,SR
431060,SR
431061,SR
431062,SR
431063,SR
431064,SR
431065,SR
431066,SR
431067,SR
431068,SR
431069,SR
431070,SR
431071,SR
431072,SR
431073,SR
431074,SR
431075,SR
431076,SR
431077,SR
431078,SR
431079,SR
431080,SR
431081,SR
431082,SR
431083,SR
431084,SR
431085,SR
431086,SR
431087,SR
431088,SR
431089,SR
431090,SR
431091,SR
431092,SR
431093,SR
431094,SR
431095,SR
431096,SR
431097,SR
431098,SR
431099,SR
431100,SR
431101,SR
431102,SR
431103,SR
431104,SR
431105,SR
431106,SR
431107,SR
431108,SR
431109,SR
431110,SR
431111,SR
431112,SR
431113,SR
431114,SR
431115,SR
431116,SR
431117,SR
431118,SR
431119,SR
431120,SR
431121,SR
431122,SR
431123,SR
431124,SR
431125,SR
431126,SR
431127,SR
431128,SR
431129,SR
431130,SR
431131,SR
431132,SR
431133,SR
431134,SR
431135,SR
431136,SR
431137,SR
431138,SR
431139,SR
431140,SR
431141,SR
431142,SR
431143,SR
431144,SR
431145,SR
431146,SR
431147,SR
431148,SR
431149,SR
431150,SR
431151,SR
431152,SR
431153,SR
431154,SR
431155,SR
431156,SR
431157,SR
431158,SR
431159,SR
431160,SR
431161,SR
431162,SR
431163,SR
431164,SR
431165,SR
431166,SR
431167,SR
431168,SR
431169,SR
431170,SR
431171,SR
431172,SR
431173,SR
431174,SR
431175,SR
431176,SR
431177,SR
431178,SR
431179,SR
431180,SR
431181,SR
431182,SR
431183,SR
431184,SR
431185,SR
431186,SR
431187,SR
431188,SR
431189,SR
431190,SR
431191,SR
431192,SR
431193,SR
431194,SR
431195,SR
431196,SR
431197,SR
431198,SR
431199,SR
431200,SR
431201,SR
431202,SR
431203,SR
431204,SR
431205,SR
431206,SR
431207,SR
431208,SR
431209,SR
431210,SR
431211,SR
431212,SR
431213,SR
431214,SR
431215,SR
431216,SR
431217,SR
431218,SR
431219,SR
431220,SR
431221,SR
431222,SR
431223,SR
431224,SR
431225,SR
431226,SR
431227,SR
431228,SR
431229,SR
431230,SR
431231,SR
431232,SR
431233,SR
431234,SR
431235,SR
431236,SR
431237,SR
431238,SR
431239,SR
431240,SR
431241,SR
431242,SR
431243,SR
431244,SR
431245,SR
431246,SR
431247,SR
431248,SR
431249,SR
431250,SR
431251,SR
431252,SR
431253,SR
431254,SR
431255,SR
431256,SR
431257,SR
431258,SR
431259,SR
431260,SR
431261,SR
431262,SR
431263,SR
431264,SR
431265,SR
431266,SR
431267,SR
431268,SR
431269,SR
431270,SR
431271,SR
431272,SR
431273,SR
431274,SR
431275,SR
431276,SR
431277,SR
431278,SR
431279,SR
431280,SR
431281,SR
431282,SR
431283,SR
431284,SR
431285,SR
431286,SR
431287,SR
431288,SR
431289,SR
431290,SR
431291,SR
431292,SR
431293,SR
431294,SR
431295,SR
431296,SR
431297,SR
431298,SR
431299,SR
431300,SR
431301,SR
431302,SR
431303,SR
431304,SR
431305,SR
431306,SR
431307,SR
431308,SR
431309,SR
431310,SR
431311,SR
431312,SR
431313,SR
431314,SR
431315,SR
431316,SR
431317,SR
431318,SR
431319,SR
431320,SR
431321,SR
431322,SR
431323,SR
431324,SR
431325,SR
431326,SR
431327,SR
431328,SR
431329,SR
431330,SR
431331,SR
431332,SR
431333,SR
431334,SR
431335,SR
431336,SR
431337,SR
431338,SR
431339,SR
431340,SR
431341,SR
431342,SR
431343,SR
431344,SR
431345,SR
431346,SR
431347,SR
431348,SR
431349,SR
431350,SR
431351,SR
431352,SR
431353,SR
431354,SR
431355,SR
431356,SR
431357,SR
431358,SR
431359,SR
431360,SR
431361,SR
431362,SR
431363,SR
431364,SR
431365,SR
431366,SR
431367,SR
431368,SR
431369,SR
431370,SR
431371,SR
431372,SR
431373,SR
431374,SR
431375,SR
431376,SR
431377,SR
431378,SR
431379,SR
431380,SR
431381,SR
431382,SR
431383,SR
431384,SR
431385,SR
431386,SR
431387,SR
431388,SR
431389,SR
431390,SR
431391,SR
431392,SR
431393,SR
431394,SR
431395,SR
431396,SR
431397,SR
431398,SR
431399,SR
431400,SR
431401,SR
431402,SR
431403,SR
431404,SR
431405,SR
431406,SR
431407,SR
431408,SR
431409,SR
431410,SR
431411,SR
431412,SR
431413,SR
431414,SR
431415,SR
431416,SR
431417,SR
431418,SR
431419,SR
431420,SR
431421,SR
431422,SR
431423,SR
431424,SR
431425,SR
431426,SR
431427,SR
431428,SR
431429,SR
431430,SR
431431,SR
431432,SR
431433,SR
431434,SR
431435,SR
431436,SR
431437,SR
431438,SR
431439,SR
431440,SR
431441,SR
431442,SR
431443,SR
431444,SR
431445,SR
431446,SR
431447,SR
431448,SR
431449,SR
431450,SR
431451,SR
431452,SR
431453,SR
431454,SR
431455,SR
431456,SR
431457,SR
431458,SR
431459,SR
431460,SR
431461,SR
431462,SR
431463,SR
431464,SR
431465,SR
431466,SR
431467,SR
431468,SR
431469,SR
431470,SR
431471,SR
431472,SR
431473,SR
431474,SR
431475,SR
431476,SR
431477,SR
431478,SR
431479,SR
431480,SR
431481,SR
431482,SR
431483,SR
431484,SR
431485,SR
431486,SR
431487,SR
431488,SR
431489,SR
431490,SR
431491,SR
431492,SR
431493,SR
431494,SR
431495,SR
431496,SR
431497,SR
431498,SR
431499,SR
431500,SR
431501,SR
431502,SR
431503,SR
431504,SR
431505,SR
431506,SR
431507,SR
431508,SR
431509,SR
431510,SR
431511,SR
431512,SR
431513,SR
431514,SR
431515,SR
431516,SR
431517,SR
431518,SR
431519,SR
431520,SR
431521,SR
431522,SR
431523,SR
431524,SR
431525,SR
431526,SR
431527,SR
431528,SR
431529,SR
431530,SR
431531,SR
431532,SR
431533,SR
431534,SR
431535,SR
431536,SR
431537,SR
431538,SR
431539,SR
431540,SR
431541,SR
431542,SR
431543,SR
431544,SR
431545,SR
431546,SR
431547,SR
431548,SR
431549,SR
431550,SR
431551,SR
431552,SR
431553,SR
431554,SR
431555,SR
431556,SR
431557,SR
431558,SR
431559,SR
431560,SR
431561,SR
431562,SR
431563,SR
441001,SR
441002,SR
441003,SR
441004,SR
441005,SR
441006,SR
441007,SR
441008,SR
441009,SR
441010,SR
441011,SR
441012,SR
441013,SR
441014,SR
441015,SR
441016,SR
441017,SR
441018,SR
441019,SR
441020,SR
441021,SR
441022,SR
441023,SR
441024,SR
441025,SR
441026,SR
441027,SR
441028,SR
441029,SR
441030,SR
441031,SR
441032,SR
441033,SR
441034,SR
441035,SR
441036,SR
441037,SR
441038,SR
441039,SR
441040,SR
441041,SR
441042,SR
441043,SR
441044,SR
441045,SR
441046,SR
441047,SR
441048,SR
441049,SR
441050,SR
441051,SR
441052,SR
441053,SR
441054,SR
441055,SR
441056,SR
441057,SR
441058,SR
441059,SR
441060,SR
441061,SR
441062,SR
441063,SR
441064,SR
441065,SR
441066,SR
441067,SR
441068,SR
441069,SR
441070,SR
441071,SR
441072,SR
441073,SR
441074,SR
441075,SR
441076,SR
441077,SR
441078,SR
441079,SR
441080,SR
441081,SR
441082,SR
441083,SR
441084,SR
441085,SR
441086,SR
441087,SR
441088,SR
441089,SR
441090,SR
441091,SR
441092,SR
441093,SR
441094,SR
441095,SR
441096,SR
441097,SR
441098,SR
441099,SR
441100,SR
441101,SR
441102,SR
441103,SR
441104,SR
441105,SR
441106,SR
441107,SR
441108,SR
441109,SR
441110,SR
441111,SR
441112,SR
441113,SR
441114,SR
441115,SR
441116,SR
441117,SR
441118,SR
441119,SR
441120,SR
441121,SR
441122,SR
441123,SR
441124,SR
441125,SR
441126,SR
441127,SR
441128,SR
441129,SR
441130,SR
441131,SR
441132,SR
441133,SR
441134,SR
441135,SR
441136,SR
441137,SR
441138,SR
441139,SR
441140,SR
441141,SR
441142,SR
441143,SR
441144,SR
441145,SR
441146,SR
441147,SR
441148,SR
441149,SR
441150,SR
441151,SR
441152,SR
441153,SR
441154,SR
441155,SR
441156,SR
441157,SR
441158,SR
441159,SR
441160,SR
441161,SR
441162,SR
441163,SR
441164,SR
441165,SR
441166,SR
441167,SR
441168,SR
441169,SR
441170,SR
441171,SR
441172,SR
441173,SR
441174,SR
441175,SR
441176,SR
441177,SR
441178,SR
441179,SR
441180,SR
441181,SR
441182,SR
441183,SR
441184,SR
441185,SR
441186,SR
441187,SR
441188,SR
441189,SR
441190,SR
441191,SR
441192,SR
441193,SR
441194,SR
441195,SR
441196,SR
441197,SR
441198,SR
441199,SR
441200,SR
441201,SR
441202,SR
441203,SR
441204,SR
441205,SR
441206,SR
441207,SR
441208,SR
441209,SR
441210,SR
441211,SR
441212,SR
441213,SR
441214,SR
441215,SR
441216,SR
441217,SR
441218,SR
441219,SR
441220,SR
441221,SR
441222,SR
441223,SR
451001,SR
451002,SR
451003,SR
451004,SR
451005,SR
451006,SR
451007,SR
451008,SR
451009,SR
451010,SR
451011,SR
451012,SR
451013,SR
451014,SR
451015,SR
451016,SR
451017,SR
451018,SR
451019,SR
451020,SR
451021,SR
451022,SR
451023,SR
451024,SR
451025,SR
451026,SR
451027,SR
451028,SR
451029,SR
451030,SR
451031,SR
451032,SR
451033,SR
451034,SR
451035,SR
451036,SR
451037,SR
451038,SR
451039,SR
451040,SR
451041,SR
451042,SR
451043,SR
451044,SR
451045,SR
451046,SR
451047,SR
451048,SR
451049,SR
451050,SR
451051,SR
451052,SR
451053,SR
451054,SR
451055,SR
451056,SR
451057,SR
451058,SR
451059,SR
451060,SR
451061,SR
451062,SR
451063,SR
451064,SR
451065,SR
451066,SR
451067,SR
451068,SR
451069,SR
451070,SR
451071,SR
451072,SR
451073,SR
451074,SR
451075,SR
451076,SR
451077,SR
451078,SR
451079,SR
451080,SR
451081,SR
451082,SR
451083,SR
451084,SR
451085,SR
451086,SR
451087,SR
451088,SR
451089,SR
451090,SR
451091,SR
451092,SR
451093,SR
451094,SR
451095,SR
451096,SR
451097,SR
451098,SR
451099,SR
451100,SR
451101,SR
451102,SR
451103,SR
451104,SR
451105,SR
451106,SR
451107,SR
451108,SR
451109,SR
451110,SR
451111,SR
451112,SR
451113,SR
451114,SR
451115,SR
451116,SR
451117,SR
451118,SR
451119,SR
451120,SR
451121,SR
451122,SR
451123,SR
451124,SR
451125,SR
451126,SR
451127,SR
451128,SR
451129,SR
451130,SR
451131,SR
451132,SR
451133,SR
451134,SR
451135,SR
451136,SR
451137,SR
451138,SR
451139,SR
451140,SR
451141,SR
451142,SR
451143,SR
451144,SR
451145,SR
451146,SR
451147,SR
451148,SR
451149,SR
451150,SR
451151,SR
451152,SR
451153,SR
451154,SR
451155,SR
451156,SR
451157,SR
451158,SR
451159,SR
451160,SR
451161,SR
451162,SR
451163,SR
451164,SR
451165,SR
451166,SR
451167,SR
451168,SR
451169,SR
451170,SR
451171,SR
451172,SR
451173,SR
451174,SR
451175,SR
451176,SR
451177,SR
451178,SR
451179,SR
451180,SR
451181,SR
451182,SR
451183,SR
451184,SR
451185,SR
451186,SR
451187,SR
451188,SR
451189,SR
451190,SR
451191,SR
451192,SR
461001,SR
461002,SR
461003,SR
461004,SR
461005,SR
461006,SR
461007,SR
461008,SR
461009,SR
461010,SR
461011,SR
461012,SR
461013,SR
461014,SR
461015,SR
461016,SR
110000,NR
110001,NR
110002,NR
110003,NR
110004,NR
110005,NR
110006,NR
110007,NR
110008,NR
110009,NR
110010,NR
110011,NR
110012,NR
110013,NR
110014,NR
110015,NR
110016,NR
110017,NR
110018,NR
110019,NR
110020,NR
110021,NR
110022,NR
110023,NR
110024,NR
110025,NR
110026,NR
110027,NR
110028,NR
110029,NR
110030,NR
110031,NR
110032,NR
110033,NR
110034,NR
110035,NR
110036,NR
110037,NR
110038,NR
110039,NR
110040,NR
110041,NR
110042,NR
110043,NR
110044,NR
110045,NR
110046,NR
110047,NR
110048,NR
110049,NR
110050,NR
110051,NR
110052,NR
110053,NR
110054,NR
110055,NR
110056,NR
110057,NR
110058,NR
110059,NR
110060,NR
110061,NR
110062,NR
110063,NR
110064,NR
110065,NR
110066,NR
110067,NR
110068,NR
110069,NR
110070,NR
110071,NR
110072,NR
110073,NR
110074,NR
110075,NR
110076,NR
110077,NR
110078,NR
110079,NR
110080,NR
120000,NR
120001,NR
120002,NR
120003,NR
120004,NR
120006,NR
120007,NR
120008,NR
120009,NR
120010,NR
120015,NR
120022,NR
120025,NR
120026,NR
120028,NR
120029,NR
120030,NR
120031,NR
120032,NR
120033,NR
120034,NR
120035,NR
140000,NR
140001,NR
140003,NR
140004,NR
140006,NR
140007,NR
140008,NR
140009,NR
140010,NR
140013,NR
140016,NR
140017,NR
140018,NR
140019,NR
140021,NR
140024,NR
140026,NR
140027,NR
140031,NR
140032,NR
140036,NR
140037,NR
140038,NR
140039,NR
140040,NR
170000,NR
170001,NR
170003,NR
170004,NR
170005,NR
190000,NR
190001,NR
190002,NR
190003,NR
190004,NR
190005,NR
190006,NR
190007,NR
190008,NR
190009,NR
190010,NR
190011,NR
190012,NR
190013,NR
280000,ER
280001,ER
280002,ER
292008,BHUTAN
292009,BHUTAN
292010,BHUTAN
292011,BHUTAN
292012,BHUTAN
292013,BHUTAN
292014,BHUTAN
292015,BHUTAN
292016,BHUTAN
292017,BHUTAN
292018,BHUTAN
292020,BHUTAN
310001,WR
360001,WR
360002,WR
360003,WR
360004,WR
360005,WR
360006,WR
360007,WR
360008,WR
370001,WR
370002,WR
370003,WR
370004,WR
370005,WR
370006,WR
370007,WR
370008,WR
370009,WR
370010,WR
370011,WR
370012,WR
370013,WR
370014,WR
370015,WR
370016,WR
370017,WR
370018,WR
370019,WR
430001,SR
430002,SR
430003,SR
430004,SR
430005,SR
430006,SR
430007,SR
430008,SR
430009,SR
430010,SR
430011,SR
430012,SR
430013,SR
430014,SR
430015,SR
430016,SR
430017,SR
430018,SR
430019,SR
430020,SR
430021,SR
430022,SR
430023,SR
430024,SR
430025,SR
430026,SR
430027,SR
430028,SR
430029,SR
430030,SR
430031,SR
430032,SR
430033,SR
430034,SR
430035,SR
430036,SR
430037,SR
430038,SR
430039,SR
430040,SR
430041,SR
430042,SR
430043,SR
430044,SR
430045,SR
430046,SR
430047,SR
430048,SR
430049,SR
450003,SR
450017,SR
450022,SR
450034,SR
450047,SR
450050,SR
450052,SR
450077,SR
450120,SR
450121,SR
450124,SR
520001,NER
520002,NER
520003,NER
520004,NER
520005,NER
520006,NER
520007,NER
520008,NER
520009,NER
520010,NER
550001,NER
560001,NER
560002,NER
560003,NER
560005,NER
560006,NER
560007,NER
560008,NER
560009,NER
560010,NER
560011,NER
560012,NER
560013,NER
560014,NER
560015,NER
561010,NER
570001,NER
570002,NER
570003,NER
570004,NER
570005,NER
570006,NER
570007,NER
570008,NER
570009,NER
570010,NER
570011,NER
570012,NER
570013,NER
570014,NER
570015,NER
570016,NER
570017,NER
120005,NR
120011,NR
120012,NR
120013,NR
120014,NR
120016,NR
120017,NR
120018,NR
120019,NR
120020,NR
120021,NR
120023,NR
120024,NR
120027,NR
140005,NR
140011,NR
140012,NR
140014,NR
140015,NR
140020,NR
140022,NR
140023,NR
140025,NR
140028,NR
140029,NR
140030,NR
140033,NR
140034,NR
140035,NR
150000,NR
150001,NR
170002,NR
210100,ER
290500,NEPAL
290501,NEPAL
290502,NEPAL
290503,NEPAL
290504,NEPAL
440001,SR
440002,SR
440003,SR
440004,SR
440005,SR
440006,SR
331001,WR
331002,WR
331003,WR
331004,WR
331005,WR
331006,WR
331007,WR
331014,WR
331024,WR
331025,WR
331026,WR
331027,WR
331028,WR
331029,WR
331030,WR
331031,WR
331032,WR
331033,WR
331034,WR
331035,WR
331036,WR
331037,WR
331038,WR
331040,WR
331041,WR
331042,WR
331044,WR
331332,WR
331334,WR
331337,WR
331338,WR
331339,WR
331340,WR
410001,SR
410002,SR
420001,SR
442125,SR
442126,SR
