Node,Region,Zone
184923_SINGRL4_400,UTTAR PRADESH,NR
184925_MALERKOT_400,PUNJAB,NR
184927_GORAKHPU_400,UTTAR PRADESH,NR
184928_MAHARANI_400,DELHI,NR
184930_LAHOL-VALLY_400,HIMACHAL PRADESH,NR
184958_K-B-FSC3_400,HARYANA,NR
186014_PONG_66,HIMACHAL PRADESH,NR
186015_BHAKRA-L_66,PUNJAB,NR
187000_VARNASI8_765,UTTAR PRADESH,NR
187700_LUCK7-PG_765,UTTAR PRADESH,NR
187701_BALI7-PG_765,UTTAR PRADESH,NR
187703_MOGA-PG_765,PUNJAB,NR
187704_BHIWN-PG_765,HARYANA,NR
187705_FATEH-PG_765,UTTAR PRADESH,NR
187706_AGRA-PG_765,UTTAR PRADESH,NR
187707_MERUT-PG_765,UTTAR PRADESH,NR
187708_JHATI-PG_765,DELHI,NR
187709_ALLAHABAD_765,UTTAR PRADESH,NR
187806_BAREILLY_765,UTTAR PRADESH,NR
187882_KANPURPG_765,UTTAR PRADESH,NR
188258_ORAI_765,UTTAR PRADESH,NR
188283_KURUKSHETRA_220,HARYANA,NR
188401_MATHURA_400,UTTAR PRADESH,NR
188405_GURDASPUR_400,PUNJAB,NR
188407_MOHALI_400,PUNJAB,NR
188408_MUZAFRNGR_400,UTTAR PRADESH,NR
188412_ALIGARH_400,UTTAR PRADESH,NR
188449_TEHRIPOL_765,UTTARAKHAND,NR
188512_ALIGARH_765,UTTAR PRADESH,NR
188701_MATHURA_765,UTTAR PRADESH,NR
188705_GURDASPUR_765,PUNJAB,NR
188706_KISHENPUR_765,JAMMU & KASHMIR,NR
188707_MOHALI_765,PUNJAB,NR
188708_MUZAFARNAGAR_765,UTTAR PRADESH,NR
188867_MEERTFS1_765,UTTAR PRADESH,NR
188868_MEERTFS2_765,UTTAR PRADESH,NR
191123_DHAKRANI_132,UTTARAKHAND,NR
191124_RISHIKE1_132,UTTARAKHAND,NR
191125_BHOWALI_132,UTTARAKHAND,NR
191127_ALMORA_132,UTTARAKHAND,NR
191129_KICCHHA_132,UTTARAKHAND,NR
191134_HALDWAN1_132,UTTARAKHAND,NR
191137_KHATIMAH_132,UTTARAKHAND,NR
191139_KOTDWAR_132,UTTARAKHAND,NR
191140_MANGLORE_132,UTTARAKHAND,NR
191141_BHAGWANN_132,UTTARAKHAND,NR
191143_BINDAL_132,UTTARAKHAND,NR
191145_PANTNAG1_132,UTTARAKHAND,NR
191146_PITHORAG_132,UTTARAKHAND,NR
191148_PURKULGA_132,UTTARAKHAND,NR
191152_SRINAGAR_132,UTTARAKHAND,NR
191153_RUDRAPUR_132,UTTARAKHAND,NR
191155_BHUPATWA_132,UTTARAKHAND,NR
191157_RAMNAGAR_132,UTTARAKHAND,NR
191159_JASPUR_132,UTTARAKHAND,NR
191160_RANIKHET_132,UTTARAKHAND,NR
191171_HARIDWA1_132,UTTARAKHAND,NR
191175_BAZPUR_132,UTTARAKHAND,NR
191180_SITARGAN_132,UTTARAKHAND,NR
191182_LAKSAR_132,UTTARAKHAND,NR
191191_KALAGARH_132,UTTARAKHAND,NR
191192_KASHIPU1_132,UTTARAKHAND,NR
191193_ROORKEE1_132,UTTARAKHAND,NR
191194_JWALAPUR_132,UTTARAKHAND,NR
191195_CHILLA-H_132,UTTARAKHAND,NR
191196_MAZRA_132,UTTARAKHAND,NR
191197_KULHALHE_132,UTTARAKHAND,NR
191700_CPP_132,UTTARAKHAND,NR
191701_IGL_132,UTTARAKHAND,NR
191702_KVS_132,UTTARAKHAND,NR
191703_SITARGANJ_132,UTTARAKHAND,NR
191704_T-POINT_132,UTTARAKHAND,NR
191705_KATHGODAM_132,UTTARAKHAND,NR
191706_KASHIUR-OLD_132,UTTARAKHAND,NR
191901_KHODRI_132,UTTARAKHAND,NR
191903_DHALIPUR_132,UTTARAKHAND,NR
191906_AIRLIQU_132,UTTARAKHAND,NR
191907_ASIGLS_132,UTTARAKHAND,NR
191908_BHEL_132,UTTARAKHAND,NR
191909_HEHONDA_132,UTTARAKHAND,NR
191910_MAHUAKHE_132,UTTARAKHAND,NR
191911_PLYFLEX_132,UTTARAKHAND,NR
191912_RBNS_132,UTTARAKHAND,NR
191913_SATPULI_132,UTTARAKHAND,NR
192050_JOSHIMATH_220,UTTARAKHAND,NR
192051_ALAKNANDA_220,UTTARAKHAND,NR
192052_SRINAGAR2_220,UTTARAKHAND,NR
192053_KOTLIBHEL_220,UTTARAKHAND,NR
192054_KUWARIPASS_220,UTTARAKHAND,NR
192055_LATATAPOVAN_220,UTTARAKHAND,NR
192056_GAMA_220,UTTARAKHAND,NR
192057_BETA_220,UTTARAKHAND,NR
192058_SBHATWARI_220,UTTARAKHAND,NR
192059_PHATABYUNG_220,UTTARAKHAND,NR
192221_KASHIPU2_220,UTTARAKHAND,NR
192225_RISHIKE2_220,UTTARAKHAND,NR
192226_CHAMBA_220,UTTARAKHAND,NR
192233_HALDWAN2_220,UTTARAKHAND,NR
192242_PANTNAG2_220,UTTARAKHAND,NR
192253_BHILANGA_220,UTTARAKHAND,NR
192272_HARIDWA2_220,UTTARAKHAND,NR
192276_RORKEE2_220,UTTARAKHAND,NR
192290_GHANSAL_220,UTTARAKHAND,NR
192291_MAHUAKHE_220,UTTARAKHAND,NR
192292_SHRAVANT_220,UTTARAKHAND,NR
192293_TATA_220,UTTARAKHAND,NR
192298_MANERI_2_220,UTTARAKHAND,NR
192299_CHIBRO-H_220,UTTARAKHAND,NR
192347_RUDRAPUR_220,UTTARAKHAND,NR
192370_DEHRADUN_220,UTTARAKHAND,NR
192600_MANERI_1_220,UTTARAKHAND,NR
192902_KHODRIHE_220,UTTARAKHAND,NR
194052_SRINAGAR_400,UTTARAKHAND,NR
194054_KUWARIPASS_400,UTTARAKHAND,NR
194056_TPVNVISHNUGD_400,UTTARAKHAND,NR
194057_PIPALKOTI_400,UTTARAKHAND,NR
194060_SRAVANTHI_400,UTTARAKHAND,NR
194409_DEHRADUN4_400,UTTARAKHAND,NR
194410_SRINAGAR-HEP_400,UTTARAKHAND,NR
194426_RISHIKE4_400,UTTARAKHAND,NR
194467_KASHIPU4_400,UTTARAKHAND,NR
211001_DIGBOI-LOAD_132,ASSAM,NER
211002_BORDUBI-LOAD_132,ASSAM,NER
211003_SONARI-LOAD_132,ASSAM,NER
211004_TITABOR-LOAD_132,ASSAM,NER
211005_SONAPUR-LOAD_132,ASSAM,NER
211006_BILASIP-LOAD_132,ASSAM,NER
211007_KOKRAJH-LOAD_132,ASSAM,NER
211008_KAMPUR-LOAD_132,ASSAM,NER
211009_KAMALPUR-LOA_132,ASSAM,NER
211010_BTPS1_132,ASSAM,NER
211020_BTPS1-LOAD_132,ASSAM,NER
211021_AGIA1-LOAD_132,ASSAM,NER
211022_SARUSAJ-LOAD_132,ASSAM,NER
211024_GOHPUR1-LOAD_132,ASSAM,NER
211025_KAHILIPAR-LO_132,ASSAM,NER
211026_CTPS1-LOAD_132,ASSAM,NER
211027_JAGIROD1-LOA_132,ASSAM,NER
211028_GORIPUR1-LOA_132,ASSAM,NER
211029_GOSAIGAON-LD_132,ASSAM,NER
211030_AGIA1_132,ASSAM,NER
211031_JOGIGOPA-LOA_132,ASSAM,NER
211032_RANGIA-LOAD_132,ASSAM,NER
211033_ROWTA-LOAD_132,ASSAM,NER
211034_SISUGRM-LOAD_132,ASSAM,NER
211035_PNGRMOLD-LOA_132,ASSAM,NER
211036_BORNAGAR-LOA_132,ASSAM,NER
211037_DEPOTA-LOAD_132,ASSAM,NER
211039_NR-LAKHIM-LD_132,ASSAM,NER
211040_DHEMAJI-LOAD_132,ASSAM,NER
211041_SAMAGRI-LOAD_132,ASSAM,NER
211042_JORHAT-LOAD_132,ASSAM,NER
211043_PNCHGRM-N-LO_132,ASSAM,NER
211045_PAILAPOL-LD_132,ASSAM,NER
211047_DULLAVCH-LOA_132,ASSAM,NER
211048_SANKAR-LOAD_132,ASSAM,NER
211049_LTPS-LOAD_132,ASSAM,NER
211050_SARUSAJAI1_132,ASSAM,NER
211051_TINSUKIA-LOA_132,ASSAM,NER
211053_MARGHE-LOAD_132,ASSAM,NER
211054_DIBRUGRH-LOA_132,ASSAM,NER
211055_PAVOI-LOAD_132,ASSAM,NER
211058_NALBRI-LOAD_132,ASSAM,NER
211059_BOKAJAN-LOAD_132,ASSAM,NER
211060_GOHPURSPLIT1_132,ASSAM,NER
211061_SIPAJHAR-LOA_132,ASSAM,NER
211062_DIPHU-LOAD_132,ASSAM,NER
211063_NARANGI-LOAD_132,ASSAM,NER
211064_DISPUR-LOAD_132,ASSAM,NER
211065_SRIKONA-LOAD_132,ASSAM,NER
211066_MORAN-LOAD_132,ASSAM,NER
211067_NAJIRA-LOAD_132,ASSAM,NER
211068_MAJULI-LOAD_132,ASSAM,NER
211069_BOKAGHAT-LOA_132,ASSAM,NER
211070_SONABIL_132,ASSAM,NER
211080_KAHILIPARA1_132,ASSAM,NER
211090_CTPS1_132,ASSAM,NER
211094_SIBSAGR-LOAD_132,ASSAM,NER
211100_JAGIROAD1_132,ASSAM,NER
211110_GORIPUR1_132,ASSAM,NER
211120_GOSAIGAON1_132,ASSAM,NER
211130_DHALIGAON1_132,ASSAM,NER
211134_DHALIGN-LOAD_132,ASSAM,NER
211135_HAFLONG-PG_132,ASSAM,NER
211140_JOGIGOPA1_132,ASSAM,NER
211145_KHANDONG1_132,ASSAM,NER
211150_RANGIA1_132,ASSAM,NER
211155_NTPS-LOAD_132,ASSAM,NER
211160_ROWTA1_132,ASSAM,NER
211161_KALAIN-LOAD_132,ASSAM,NER
211165_KOPILI1_132,ASSAM,NER
211166_GOLAGHT-LOAD_132,ASSAM,NER
211168_JORHATW-LOAD_132,ASSAM,NER
211170_SISUGRA1_132,ASSAM,NER
211171_HAFLONG-A-LD_132,ASSAM,NER
211176_BOKO-LOAD_132,ASSAM,NER
211177_MAKUM-LOAD_132,ASSAM,NER
211180_BORNAGAR_132,ASSAM,NER
211190_PNCHGRMOLD_132,ASSAM,NER
211200_DEPOTA1_132,ASSAM,NER
211201_KAMAKHY-LOAD_132,ASSAM,NER
211210_GOHPUR1_132,ASSAM,NER
211215_BADARPUR-PG_132,ASSAM,NER
211220_NORTHLAKHIM_132,ASSAM,NER
211230_DHEMAJI1_132,ASSAM,NER
211240_PNCSRKTAP1_132,ASSAM,NER
211244_BISWA-CHAR1_132,ASSAM,NER
211260_SAMAGURI1_132,ASSAM,NER
211280_MARIANI1_132,ASSAM,NER
211301_AMINGAON1_132,ASSAM,NER
211302_BEHIATING1_132,ASSAM,NER
211303_GUWT-MEDCOL1_132,ASSAM,NER
211304_CHAPAKHOWA1_132,ASSAM,NER
211305_SILAPATHAR1_132,ASSAM,NER
211306_HAZO1_132,ASSAM,NER
211307_PALTANBAZAR_132,ASSAM,NER
211308_TANGLA1_132,ASSAM,NER
211309_SARUPATHAR1_132,ASSAM,NER
211310_TEZPUR-NEW_132,ASSAM,NER
211311_TEOK1_132,ASSAM,NER
211312_KAMAKHYA_132,ASSAM,NER
211326_KAMALPUR_132,ASSAM,NER
211328_BORDUBI_132,ASSAM,NER
211329_SONARI_132,ASSAM,NER
211330_JORHAT1_132,ASSAM,NER
211331_TITABOR_132,ASSAM,NER
211332_DIGBOI_132,ASSAM,NER
211333_KAMPUR_132,ASSAM,NER
211334_KALAIN_132,ASSAM,NER
211335_KOKRAJHAR_132,ASSAM,NER
211336_BILASIPARA_132,ASSAM,NER
211338_SONAPUR1_132,ASSAM,NER
211339_JORHATWEST_132,ASSAM,NER
211340_PNCHGRM1_132,ASSAM,NER
211341_KHUMTAI_132,ASSAM,NER
211342_MAKUM_132,ASSAM,NER
211350_PAILAPOL1_132,ASSAM,NER
211355_BALIPARA1_132,ASSAM,NER
211370_DULLAVCH1_132,ASSAM,NER
211390_SANKARDNGR_132,ASSAM,NER
211450_LTPS1_132,ASSAM,NER
211460_NTPS1_132,ASSAM,NER
211510_TINSUKIA1_132,ASSAM,NER
211530_MARGHERITA_132,ASSAM,NER
211540_DIBRUGARH1_132,ASSAM,NER
211550_SALAKATI1_132,ASSAM,NER
211570_SILCHAR1_132,ASSAM,NER
211590_UMRNGSHU1_132,ASSAM,NER
211600_PAVOI1_132,ASSAM,NER
211620_BOKO1_132,ASSAM,NER
211630_NALBARI1_132,ASSAM,NER
211640_BOKAJAN1_132,ASSAM,NER
211650_GOLAGHAT1_132,ASSAM,NER
211660_SIPAJHAR_132,ASSAM,NER
211670_DIPHU1_132,ASSAM,NER
211680_NARANGI1_132,ASSAM,NER
211690_DISPUR1_132,ASSAM,NER
211700_SRIKONA1_132,ASSAM,NER
211740_MORAN1_132,ASSAM,NER
211750_NAZIRA1_132,ASSAM,NER
211760_MAJULI1_132,ASSAM,NER
211770_BOKAKHAT1_132,ASSAM,NER
211800_HAFLONG-A_132,ASSAM,NER
211851_RUPAI1_132,ASSAM,NER
211940_BRPL1_132,ASSAM,NER
211950_SIBSAGAR1_132,ASSAM,NER
211960_HPC-P1_132,ASSAM,NER
211970_HPC-J1_132,ASSAM,NER
212000_BTPS2_220,ASSAM,NER
212001_AGBPP2-AS_220,ASSAM,NER
212015_KHUMTAI_220,ASSAM,NER
212020_AGIA2_220,ASSAM,NER
212021_MISA2_220,ASSAM,NER
212040_SARUSAJAI2_220,ASSAM,NER
212041_MARIANI-PG_220,ASSAM,NER
212050_DINCHANG_220,ASSAM,NER
212075_AZARA-LOAD_220,ASSAM,NER
212096_ADISHANKAR_220,ASSAM,NER
212097_KSKDIBBIN_220,ASSAM,NER
212098_SEWNAFRA_220,ASSAM,NER
212099_PATELHYDRO_220,ASSAM,NER
212100_SONABIL_220,ASSAM,NER
212150_KOPILI2_220,ASSAM,NER
212190_BONGAIGAON_220,ASSAM,NER
212201_AMINGAON2_220,ASSAM,NER
212202_BEHIATING2_220,ASSAM,NER
212250_SAMAGURI2_220,ASSAM,NER
212270_MARIANI2_220,ASSAM,NER
212322_AZARA2_220,ASSAM,NER
212337_SONAPUR2_220,ASSAM,NER
212343_MAKUM_220,ASSAM,NER
212360_BALIPARA-PG_220,ASSAM,NER
212380_RANGIA2_220,ASSAM,NER
212440_LANGPI1_220,ASSAM,NER
212470_NTPS2_220,ASSAM,NER
212500_TINSUKIA2_220,ASSAM,NER
212531_MARGHERITA_220,ASSAM,NER
212610_BOKO2_220,ASSAM,NER
213301_GUWT-MEDCOL3_33,ASSAM,NER
213302_CHAPAKHOWA3_33,ASSAM,NER
213304_HAZO3_33,ASSAM,NER
213305_PALTNBAZAR3_33,ASSAM,NER
213306_TANGLA3_33,ASSAM,NER
213307_SARUPATHAR3_33,ASSAM,NER
213308_TEZPUR-NEW_33,ASSAM,NER
213309_TEOK3_33,ASSAM,NER
214010_MISA4_400,ASSAM,NER
214015_KHUMTAI_400,ASSAM,NER
214030_BALIPARA-PG_400,ASSAM,NER
214041_MARIANI-PG_400,ASSAM,NER
214044_BISWA-CHARI_400,ASSAM,NER
214050_DINCHANG_400,ASSAM,NER
214051_BTPS4_400,ASSAM,NER
214151_RANGIA_400,ASSAM,NER
214170_BONGAIGAON_400,ASSAM,NER
214321_AZARA_400,ASSAM,NER
214411_SILAPATHER_400,ASSAM,NER
214413_KALAI-II_400,ASSAM,NER
214560_SILCHAR4_400,ASSAM,NER
216071_MARIANI6-LOA_66,ASSAM,NER
216075_RUPAI-LOAD_66,ASSAM,NER
216076_TINSUKIA6-LO_66,ASSAM,NER
216080_BOKAJAN6-LOA_66,ASSAM,NER
216090_DIPHU-LOAD_66,ASSAM,NER
216091_NAZIRA-LOAD_66,ASSAM,NER
216820_MARIANI6_66,ASSAM,NER
216830_GOLAGHAT6_66,ASSAM,NER
216840_BOKAJAN6_66,ASSAM,NER
216850_RUPAI6_66,ASSAM,NER
216860_TINSUKIA6_66,ASSAM,NER
216890_DIPHU6_66,ASSAM,NER
216900_NAZIRA6_66,ASSAM,NER
216980_NTPS6_66,ASSAM,NER
221010_DAPORIJO1_132,ARUNACHAL PRADESH,NER
221020_ALONG1_132,ARUNACHAL PRADESH,NER
221050_DEOMALI1_132,ARUNACHAL PRADESH,NER
221101_ITANAGAR-PG_132,ARUNACHAL PRADESH,NER
221102_ITANGR-LOAD_132,ARUNACHAL PRADESH,NER
221110_ZIRO-PG_132,ARUNACHAL PRADESH,NER
221150_PARE_132,ARUNACHAL PRADESH,NER
221340_KHUPI1_132,ARUNACHAL PRADESH,NER
221460_RANGNADI1_132,ARUNACHAL PRADESH,NER
221500_NIRJULI1_132,ARUNACHAL PRADESH,NER
222030_DEOMALI2_220,ARUNACHAL PRADESH,NER
224001_TAWANGPP_400,ARUNACHAL PRADESH,NER
224002_TAWANG-I_400,ARUNACHAL PRADESH,NER
224003_TAWANG-II_400,ARUNACHAL PRADESH,NER
224004_NYAMJUNGCHU_400,ARUNACHAL PRADESH,NER
224050_RANGNADI4_400,ARUNACHAL PRADESH,NER
224323_KAMENG_400,ARUNACHAL PRADESH,NER
224325_L-SUBANSRI_400,ARUNACHAL PRADESH,NER
224412_TATO-II_400,ARUNACHAL PRADESH,NER
224414_ATHENADEMWE_400,ARUNACHAL PRADESH,NER
224415_GMRLONDA_400,ARUNACHAL PRADESH,NER
231000_UMTRU1_132,MEGHALAYA,NER
231001_MAWLAI-LOAD_132,MEGHALAYA,NER
231002_NEHU-LOAD_132,MEGHALAYA,NER
231003_KHLIERIAT-LO_132,MEGHALAYA,NER
231004_CHERRA-LOAD_132,MEGHALAYA,NER
231005_NANGALB-LOAD_132,MEGHALAYA,NER
231006_TURA-LOAD_132,MEGHALAYA,NER
231007_MAWNGP-LOAD_132,MEGHALAYA,NER
231008_LUMSHNON-LOA_132,MEGHALAYA,NER
231009_NONGSTOIN-LD_132,MEGHALAYA,NER
231010_UMIAM1-1_132,MEGHALAYA,NER
231011_EPIP1-LOAD_132,MEGHALAYA,NER
231012_EPIP2-LOAD_132,MEGHALAYA,NER
231013_UMIAM-LOAD_132,MEGHALAYA,NER
231014_UMIAM3-LOAD_132,MEGHALAYA,NER
231015_NEGRIM-LOAD_132,MEGHALAYA,NER
231020_UMIAM2-1_132,MEGHALAYA,NER
231030_UMIAM3-1_132,MEGHALAYA,NER
231031_MENDIPATHAR_132,MEGHALAYA,NER
231040_UMIAM4-1_132,MEGHALAYA,NER
231050_MAWLAI1_132,MEGHALAYA,NER
231060_NEHU1_132,MEGHALAYA,NER
231070_KHLIERIAT_132,MEGHALAYA,NER
231080_CHERRA1_132,MEGHALAYA,NER
231100_NANGALB1_132,MEGHALAYA,NER
231110_TURA1_132,MEGHALAYA,NER
231111_GANOL_132,MEGHALAYA,NER
231120_MAWNGAP1_132,MEGHALAYA,NER
231130_CMCL1_132,MEGHALAYA,NER
231140_MCL1_132,MEGHALAYA,NER
231150_ADHUNIK1_132,MEGHALAYA,NER
231160_HILLCEM1_132,MEGHALAYA,NER
231170_JUDCEM1_132,MEGHALAYA,NER
231180_GVILCEM1_132,MEGHALAYA,NER
231200_KHLIERIAT-PG_132,MEGHALAYA,NER
231230_LUMSNON1_132,MEGHALAYA,NER
231240_NONGSTOIN_132,MEGHALAYA,NER
231250_NEIGRIM1_132,MEGHALAYA,NER
231260_EPIP1_132,MEGHALAYA,NER
231270_EPIP2_132,MEGHALAYA,NER
231280_LESHKA1_132,MEGHALAYA,NER
231300_UMIAM1_132,MEGHALAYA,NER
231301_UMIAM_132,MEGHALAYA,NER
231302_NEWSHILLONG_132,MEGHALAYA,NER
231303_MYNKRE_132,MEGHALAYA,NER
231304_PHULBARI_132,MEGHALAYA,NER
231305_AMPATI_132,MEGHALAYA,NER
231310_KILLING1_132,MEGHALAYA,NER
231340_TRISHUL1_132,MEGHALAYA,NER
231350_NALARI1_132,MEGHALAYA,NER
231360_SHYMCEN1_132,MEGHALAYA,NER
231370_MAITHAN1_132,MEGHALAYA,NER
231380_SAIPRKS1_132,MEGHALAYA,NER
231390_GREYSTN1_132,MEGHALAYA,NER
231400_MEGCARB1_132,MEGHALAYA,NER
231410_MPL_132,MEGHALAYA,NER
231900_LESHKASPLT_132,MEGHALAYA,NER
232001_MAWNGAP_220,MEGHALAYA,NER
232002_NEWSHILLONG_220,MEGHALAYA,NER
232090_KILLING2_220,MEGHALAYA,NER
233001_NEWSHILLONG_33,MEGHALAYA,NER
233002_MYNKRE_33,MEGHALAYA,NER
233003_PHULBARI_33,MEGHALAYA,NER
233005_AMPATI_33,MEGHALAYA,NER
233032_MENDIPATHAR_33,MEGHALAYA,NER
234020_BYRNIHAT_400,MEGHALAYA,NER
241000_MELURI-LOAD_132,NAGALAND,NER
241001_KHIPHRE-LOAD_132,NAGALAND,NER
241002_LONGLENG_132,NAGALAND,NER
241003_NEWSEC-KOHI_132,NAGALAND,NER
241004_PFUTSERO_132,NAGALAND,NER
241005_MOKOKCHNG-LO_132,NAGALAND,NER
241006_NEWKOHIMA_132,NAGALAND,NER
241007_MOKOKCHNG-PG_132,NAGALAND,NER
241008_TUENSANG_132,NAGALAND,NER
241010_KOHIMA1_132,NAGALAND,NER
241011_WOKHA-LOAD_132,NAGALAND,NER
241012_DIMAPUR-LOAD_132,NAGALAND,NER
241013_KOHIMA-LOAD_132,NAGALAND,NER
241020_DIMAPUR1_132,NAGALAND,NER
241021_BAGHTY_132,NAGALAND,NER
241030_WOKHA1_132,NAGALAND,NER
241040_MOKOKCHUNG1_132,NAGALAND,NER
241058_BAGHTY-LOAD_132,NAGALAND,NER
241059_ZUNHEBOTO_132,NAGALAND,NER
241060_DIMAPUR-PG_132,NAGALAND,NER
241061_MELURI1_132,NAGALAND,NER
241062_KHIPIRE1_132,NAGALAND,NER
241301_LONGNAK_132,NAGALAND,NER
241510_DOYANG1_132,NAGALAND,NER
242001_NEWKOHIMA_220,NAGALAND,NER
242002_MOKOKCHNG-PG_220,NAGALAND,NER
242011_DIKHUHYDEL_220,NAGALAND,NER
242050_DIMAPUR-PG_220,NAGALAND,NER
243001_LONGNAK_33,NAGALAND,NER
243002_LONGLENG_33,NAGALAND,NER
243003_NEWSEC-KOHI_33,NAGALAND,NER
243004_PFUTSERO_33,NAGALAND,NER
243005_ZUNHEBOTO_33,NAGALAND,NER
243007_NEWKOHIMA_33,NAGALAND,NER
244001_NEWKOHIMA_400,NAGALAND,NER
246002_KHIPHRE6-LOA_66,NAGALAND,NER
246003_TUENSANG-LOA_66,NAGALAND,NER
246004_MOKOKCHNG-LO_66,NAGALAND,NER
246006_TULI-LOAD_66,NAGALAND,NER
246007_NAGINMARA-LD_66,NAGALAND,NER
246008_TIZIT-LOAD_66,NAGALAND,NER
246009_MON-LOAD_66,NAGALAND,NER
246010_ZUNHEBOTO-LO_66,NAGALAND,NER
246100_LIKIMARO1_66,NAGALAND,NER
246110_DIMAPUR6_66,NAGALAND,NER
246120_CHUMUKD6_66,NAGALAND,NER
246130_SNGRIJN6_66,NAGALAND,NER
246140_GANESNAGA_66,NAGALAND,NER
246180_KHIPIRE6_66,NAGALAND,NER
246190_TUENSNG6_66,NAGALAND,NER
246200_MOKOKCHUNG6_66,NAGALAND,NER
246210_ZUNHEBOTO6_66,NAGALAND,NER
246220_NAGINIMARA6_66,NAGALAND,NER
246230_TULI6_66,NAGALAND,NER
246240_TIZIT6_66,NAGALAND,NER
246250_MON6_66,NAGALAND,NER
251000_KARONG1_132,MANIPUR,NER
251010_IMPHAL1_132,MANIPUR,NER
251011_NINGTHOU_132,MANIPUR,NER
251015_KARONG-LOAD_132,MANIPUR,NER
251016_IMPHAL1-LOAD_132,MANIPUR,NER
251017_NINGTHOU-LD_132,MANIPUR,NER
251018_CHURA-LOAD_132,MANIPUR,NER
251019_YINGANG-LOAD_132,MANIPUR,NER
251020_KAKCHNG-LOAD_132,MANIPUR,NER
251021_RENPANG-LOAD_132,MANIPUR,NER
251022_KONGBA-LOAD_132,MANIPUR,NER
251030_CHURACHANDRP_132,MANIPUR,NER
251031_THANLON_132,MANIPUR,NER
251040_YINGANG1_132,MANIPUR,NER
251041_UKHRUL_132,MANIPUR,NER
251043_CHANDEL_132,MANIPUR,NER
251050_KAKCHNG1_132,MANIPUR,NER
251060_RENPANG1_132,MANIPUR,NER
251070_IMPHAL-PG_132,MANIPUR,NER
251071_KONGBA1_132,MANIPUR,NER
251080_LOKTAK1_132,MANIPUR,NER
251081_JIRIBAM-LOAD_132,MANIPUR,NER
251082_THANLN-LOAD_132,MANIPUR,NER
251090_JIRIBAM-PG_132,MANIPUR,NER
251091_JIRIBAM-MNPR_132,MANIPUR,NER
251301_GAMPHAJOL_132,MANIPUR,NER
251302_THOUBAL_132,MANIPUR,NER
253001_GAMPHAJOL_33,MANIPUR,NER
253002_THOUBAL_33,MANIPUR,NER
253042_UKHRUL_33,MANIPUR,NER
253044_CHANDEL_33,MANIPUR,NER
254001_IMPHAL-PG_400,MANIPUR,NER
260002_SBUNGTLANG_11,MIZORAM,NER
261000_ZUANGTUI_132,MIZORAM,NER
261010_SERCHIP1_132,MIZORAM,NER
261020_KOLASIB1_132,MIZORAM,NER
261021_TUIRIAL_132,MIZORAM,NER
261030_ZUANGT-LOAD_132,MIZORAM,NER
261031_SERCHIP-LOAD_132,MIZORAM,NER
261032_KOLASIB-LOAD_132,MIZORAM,NER
261033_LUNGEI-LOAD_132,MIZORAM,NER
261034_SAITUL-LOAD_132,MIZORAM,NER
261035_LONGMOL-LOAD_132,MIZORAM,NER
261060_LUNGLEI1_132,MIZORAM,NER
261069_MELRIAT-LOAD_132,MIZORAM,NER
261070_SAITUL1_132,MIZORAM,NER
261080_BAIRABI1_132,MIZORAM,NER
261081_SIHMUI-LOAD_132,MIZORAM,NER
261090_LONGMOL1_132,MIZORAM,NER
261100_AIZWAL-PG_132,MIZORAM,NER
261131_MELRIAT-NEW_132,MIZORAM,NER
261132_MELRIAT_132,MIZORAM,NER
261133_SIHMUI-MLRT_132,MIZORAM,NER
261301_LUNGSEN_132,MIZORAM,NER
261302_WPHAILENG_132,MIZORAM,NER
261303_MARPARA_132,MIZORAM,NER
263001_LUNGSEN_33,MIZORAM,NER
263002_WPHAILENG_33,MIZORAM,NER
263003_MARPARA_33,MIZORAM,NER
263005_CHAWNGTE_33,MIZORAM,NER
263006_SBUNGTLANG_33,MIZORAM,NER
263057_LUNGSEN-LOAD_33,MIZORAM,NER
263070_CHAWNGTE-LOA_33,MIZORAM,NER
264001_KOLODYNE-ST2_400,MIZORAM,NER
264134_MELRIATNEW4_400,MIZORAM,NER
271000_DHARAMNAGAR1_132,TRIPURA,NER
271010_AMBASSA1_132,TRIPURA,NER
271030_AGARTLA1_132,TRIPURA,NER
271040_DHARAMNGR-LD_132,TRIPURA,NER
271041_AMBASSA-LOAD_132,TRIPURA,NER
271042_AGARTALA-LOA_132,TRIPURA,NER
271043_BODJANNGR-LD_132,TRIPURA,NER
271044_JIRANIA-LOAD_132,TRIPURA,NER
271045_TELIMURA-LD_132,TRIPURA,NER
271046_PKBARI-LOAD_132,TRIPURA,NER
271047_UDAIPUR-LOAD_132,TRIPURA,NER
271049_KHOWAI-LOAD_132,TRIPURA,NER
271050_RNAGAR-LOAD_132,TRIPURA,NER
271051_BELONIA-LOAD_132,TRIPURA,NER
271052_BAGAFA-LOAD_132,TRIPURA,NER
271053_SABROOM-LOAD_132,TRIPURA,NER
271055_HAIZAMA-LOAD_132,TRIPURA,NER
271056_MONU-LOAD_132,TRIPURA,NER
271057_BODJANNAGAR1_132,TRIPURA,NER
271058_AMARPURNEW_132,TRIPURA,NER
271059_KAMALPUR-LOA_132,TRIPURA,NER
271060_JIRANIA1_132,TRIPURA,NER
271061_KAILASH-LOA_132,TRIPURA,NER
271070_BARAMURA1_132,TRIPURA,NER
271071_SATCHND-LOAD_132,TRIPURA,NER
271080_TELIMURA1_132,TRIPURA,NER
