BusNumber,ZoneName
161180,NR
161181,NR
161182,NR
161183,NR
161184,NR
161185,NR
161186,NR
161187,NR
161188,NR
161189,NR
161190,NR
161191,NR
161192,NR
161193,NR
161194,NR
161195,NR
161196,NR
161197,NR
161198,NR
161199,NR
161600,NR
161601,NR
161602,NR
161603,NR
161604,NR
161605,NR
161606,NR
161607,NR
161608,NR
161609,NR
161610,NR
161611,NR
161612,NR
161613,NR
161614,NR
161615,NR
161616,NR
161617,NR
161618,NR
161619,NR
161620,NR
161621,NR
161622,NR
161623,NR
161624,NR
161625,NR
161626,NR
161627,NR
161628,NR
161629,NR
161630,NR
161631,NR
161632,NR
161633,NR
161634,NR
161635,NR
161636,NR
161637,NR
161638,NR
161639,NR
161640,NR
161641,NR
161642,NR
161643,NR
161644,NR
161645,NR
161646,NR
161647,NR
161648,NR
161649,NR
161650,NR
161651,NR
161652,NR
161653,NR
161654,NR
161655,NR
161656,NR
161657,NR
161658,NR
161659,NR
161666,NR
161667,NR
161668,NR
161669,NR
161670,NR
161671,NR
161672,NR
161673,NR
161674,NR
161675,NR
161676,NR
161677,NR
161678,NR
161679,NR
161680,NR
161681,NR
161682,NR
161683,NR
161684,NR
161685,NR
161686,NR
161687,NR
161688,NR
161689,NR
161690,NR
161691,NR
161692,NR
161693,NR
161694,NR
161695,NR
161696,NR
161697,NR
161698,NR
161699,NR
161700,NR
161701,NR
161702,NR
161703,NR
161704,NR
161705,NR
161706,NR
161707,NR
161708,NR
161709,NR
161710,NR
161711,NR
161712,NR
161713,NR
161714,NR
161715,NR
161716,NR
161717,NR
161718,NR
161719,NR
161720,NR
161721,NR
161722,NR
161723,NR
161724,NR
161725,NR
161726,NR
161727,NR
161728,NR
161729,NR
161730,NR
161731,NR
161732,NR
161733,NR
161734,NR
161735,NR
161736,NR
161737,NR
161738,NR
161739,NR
161740,NR
161741,NR
161742,NR
161743,NR
161744,NR
161745,NR
161746,NR
161747,NR
161748,NR
161749,NR
161750,NR
161751,NR
161752,NR
161753,NR
161754,NR
161755,NR
161756,NR
161757,NR
161758,NR
161759,NR
161760,NR
161761,NR
161762,NR
161763,NR
161764,NR
161765,NR
161766,NR
161767,NR
161768,NR
161769,NR
161770,NR
161771,NR
161772,NR
161773,NR
161774,NR
161775,NR
161776,NR
161777,NR
161778,NR
161779,NR
161780,NR
161781,NR
161782,NR
161783,NR
161784,NR
161785,NR
161786,NR
161787,NR
161788,NR
161789,NR
161790,NR
161791,NR
161792,NR
161793,NR
161794,NR
161795,NR
161796,NR
161797,NR
161798,NR
161799,NR
161800,NR
161801,NR
161802,NR
161803,NR
161804,NR
161805,NR
161806,NR
161807,NR
161808,NR
161809,NR
161810,NR
161811,NR
161812,NR
161813,NR
161814,NR
161815,NR
161816,NR
161817,NR
161818,NR
161819,NR
161820,NR
161821,NR
161822,NR
161823,NR
161824,NR
161825,NR
161826,NR
161827,NR
161828,NR
161829,NR
161830,NR
161831,NR
161832,NR
161833,NR
161834,NR
161835,NR
161836,NR
161837,NR
161838,NR
161839,NR
161840,NR
161841,NR
161842,NR
161843,NR
161844,NR
161845,NR
161846,NR
161847,NR
161848,NR
161849,NR
161850,NR
161851,NR
161852,NR
161853,NR
161854,NR
161855,NR
161856,NR
161857,NR
161858,NR
161859,NR
161860,NR
161861,NR
161862,NR
161863,NR
161864,NR
161865,NR
161866,NR
161867,NR
161868,NR
161869,NR
161870,NR
161871,NR
161872,NR
161873,NR
161874,NR
161875,NR
161876,NR
161877,NR
161878,NR
161879,NR
161880,NR
161881,NR
161882,NR
161883,NR
161884,NR
161885,NR
161886,NR
161887,NR
161888,NR
162000,NR
162007,NR
162200,NR
162201,NR
162202,NR
162203,NR
162204,NR
162205,NR
162206,NR
162207,NR
162208,NR
162209,NR
162210,NR
162211,NR
162212,NR
162213,NR
162214,NR
162215,NR
162216,NR
162217,NR
162218,NR
162219,NR
162220,NR
162221,NR
162222,NR
162223,NR
162224,NR
162225,NR
162226,NR
162227,NR
162228,NR
162229,NR
162230,NR
162231,NR
162232,NR
162233,NR
162234,NR
162235,NR
162236,NR
162237,NR
162238,NR
162239,NR
162240,NR
162241,NR
162242,NR
162243,NR
162244,NR
162245,NR
162246,NR
162247,NR
162248,NR
162249,NR
162250,NR
162251,NR
162252,NR
162253,NR
162254,NR
162255,NR
162256,NR
162257,NR
162258,NR
162259,NR
162260,NR
162261,NR
162262,NR
162263,NR
162264,NR
162265,NR
162266,NR
162267,NR
162268,NR
162269,NR
162270,NR
162271,NR
162272,NR
162273,NR
162274,NR
162275,NR
162276,NR
162277,NR
162278,NR
162279,NR
162280,NR
162281,NR
162282,NR
162283,NR
162284,NR
162285,NR
162286,NR
162287,NR
162288,NR
162289,NR
162290,NR
162291,NR
162292,NR
162293,NR
162294,NR
162295,NR
162296,NR
162297,NR
162298,NR
162299,NR
162300,NR
162301,NR
162302,NR
162303,NR
162304,NR
162305,NR
162306,NR
162307,NR
162308,NR
162309,NR
162310,NR
162311,NR
162312,NR
162313,NR
162314,NR
162315,NR
162316,NR
162317,NR
162318,NR
162319,NR
162320,NR
162321,NR
162322,NR
162323,NR
162324,NR
162325,NR
162326,NR
162327,NR
162328,NR
162329,NR
162331,NR
162332,NR
162359,NR
162360,NR
162361,NR
162379,NR
162390,NR
162395,NR
162654,NR
162757,NR
162760,NR
162874,NR
162929,NR
164110,NR
164400,NR
164401,NR
164402,NR
164403,NR
164404,NR
164406,NR
164408,NR
164409,NR
164410,NR
164411,NR
164412,NR
164413,NR
164414,NR
164415,NR
164416,NR
164417,NR
164427,NR
164428,NR
164429,NR
164433,NR
164444,NR
164446,NR
164451,NR
164456,NR
164457,NR
164458,NR
164459,NR
164460,NR
164461,NR
167761,NR
167773,NR
168417,NR
168429,NR
168458,NR
168459,NR
182203,NR
182206,NR
182223,NR
182225,NR
182236,NR
182262,NR
182914,NR
182919,NR
182924,NR
182973,NR
184403,NR
184404,NR
184405,NR
184407,NR
184430,NR
184458,NR
184461,NR
184473,NR
184921,NR
491004,ER
491005,ER
491006,ER
491009,ER
491011,ER
491034,ER
491035,ER
491036,ER
491060,ER
491065,ER
492001,ER
492002,ER
492003,ER
492004,ER
492005,ER
492007,ER
492008,ER
492009,ER
494001,ER
494002,ER
494010,ER
494011,ER
494012,ER
494070,ER
541000,SR
541001,SR
541002,SR
541003,SR
541006,SR
541018,SR
541020,SR
541026,SR
541027,SR
541044,SR
541045,SR
541046,SR
541058,SR
541070,SR
541090,SR
541093,SR
541094,SR
541097,SR
541100,SR
541102,SR
541104,SR
541105,SR
541106,SR
541109,SR
541112,SR
541119,SR
541122,SR
541302,SR
541303,SR
541304,SR
541305,SR
541306,SR
541307,SR
541308,SR
541309,SR
541310,SR
541311,SR
541312,SR
541313,SR
541314,SR
541315,SR
541316,SR
541323,SR
541324,SR
541326,SR
541327,SR
541328,SR
541330,SR
541331,SR
541332,SR
541334,SR
541339,SR
541340,SR
541341,SR
541342,SR
541343,SR
541344,SR
541345,SR
541347,SR
541348,SR
541349,SR
541352,SR
541401,SR
541404,SR
541405,SR
541406,SR
541407,SR
541408,SR
541409,SR
541410,SR
541411,SR
541412,SR
541413,SR
541415,SR
541416,SR
541417,SR
541418,SR
541421,SR
541422,SR
541423,SR
541424,SR
541425,SR
542001,SR
542002,SR
542003,SR
542004,SR
542005,SR
542006,SR
542007,SR
542008,SR
542009,SR
542010,SR
542011,SR
542012,SR
542013,SR
542014,SR
542015,SR
542016,SR
542017,SR
542018,SR
542019,SR
542020,SR
542021,SR
542022,SR
542023,SR
542024,SR
542025,SR
542026,SR
542027,SR
542028,SR
542029,SR
542030,SR
542031,SR
542033,SR
542034,SR
542035,SR
542036,SR
542037,SR
542038,SR
542039,SR
542040,SR
542041,SR
542042,SR
542043,SR
542044,SR
542045,SR
542046,SR
542047,SR
542048,SR
542049,SR
542050,SR
542051,SR
542052,SR
542053,SR
542054,SR
542055,SR
542056,SR
542057,SR
542058,SR
542059,SR
542060,SR
542061,SR
542062,SR
542063,SR
542064,SR
542065,SR
542066,SR
542067,SR
542068,SR
542069,SR
542070,SR
542071,SR
542072,SR
542074,SR
542075,SR
542076,SR
542077,SR
542078,SR
542079,SR
542080,SR
542081,SR
542082,SR
542083,SR
542084,SR
542085,SR
542086,SR
542087,SR
542088,SR
542089,SR
542090,SR
542091,SR
542092,SR
542093,SR
542094,SR
542095,SR
542096,SR
542097,SR
542098,SR
542099,SR
542101,SR
542102,SR
542103,SR
542104,SR
542105,SR
542106,SR
542107,SR
542108,SR
542109,SR
542110,SR
542111,SR
542112,SR
542113,SR
542114,SR
542115,SR
542116,SR
542117,SR
542118,SR
542119,SR
542120,SR
542121,SR
542122,SR
542124,SR
542125,SR
542126,SR
542127,SR
542128,SR
542129,SR
542130,SR
542131,SR
542132,SR
542133,SR
542134,SR
542135,SR
542136,SR
542137,SR
542138,SR
542139,SR
542140,SR
542141,SR
542142,SR
542143,SR
542144,SR
542145,SR
542146,SR
542147,SR
542148,SR
542149,SR
542150,SR
542151,SR
542152,SR
542153,SR
542154,SR
542155,SR
542156,SR
542157,SR
542158,SR
542159,SR
542160,SR
542161,SR
542162,SR
542163,SR
542164,SR
542165,SR
542166,SR
542167,SR
542168,SR
542169,SR
542170,SR
544000,SR
544001,SR
544002,SR
544003,SR
544004,SR
544005,SR
544006,SR
544007,SR
544008,SR
544009,SR
544010,SR
544012,SR
544013,SR
544014,SR
544015,SR
544016,SR
544017,SR
544018,SR
544019,SR
544020,SR
544021,SR
544022,SR
544023,SR
544024,SR
544025,SR
544026,SR
544027,SR
544035,SR
544040,SR
544041,SR
544046,SR
544050,SR
544054,SR
544063,SR
544071,SR
544072,SR
544073,SR
544077,SR
544078,SR
544086,SR
544087,SR
544088,SR
544089,SR
544090,SR
544091,SR
544092,SR
544093,SR
544094,SR
544095,SR
544096,SR
544097,SR
544098,SR
544113,SR
544114,SR
544115,SR
544122,SR
544123,SR
544124,SR
544125,SR
544126,SR
544127,SR
544128,SR
544129,SR
544131,SR
544132,SR
544133,SR
544150,SR
544151,SR
544165,SR
544166,SR
544168,SR
544169,SR
548003,SR
548008,SR
548012,SR
548021,SR
548025,SR
548072,SR
548087,SR
548089,SR
548093,SR
548094,SR
548095,SR
548097,SR
548099,SR
548124,SR
548127,SR
548128,SR
548129,SR
511001,SR
511046,SR
511049,SR
511069,SR
511070,SR
512002,SR
512003,SR
512004,SR
512012,SR
512020,SR
512021,SR
512022,SR
512023,SR
512033,SR
512036,SR
512046,SR
512047,SR
512049,SR
512051,SR
512052,SR
512053,SR
512054,SR
512055,SR
512056,SR
512060,SR
512062,SR
512068,SR
512069,SR
512070,SR
512078,SR
512079,SR
512082,SR
512095,SR
512102,SR
512106,SR
512118,SR
512119,SR
512120,SR
512121,SR
512122,SR
512123,SR
512124,SR
512125,SR
512126,SR
512127,SR
512128,SR
512129,SR
512165,SR
512166,SR
512167,SR
514001,SR
514002,SR
514003,SR
514004,SR
514009,SR
514011,SR
514012,SR
514020,SR
514021,SR
514022,SR
514023,SR
514029,SR
514031,SR
514049,SR
514051,SR
514052,SR
514059,SR
514060,SR
514062,SR
514079,SR
514080,SR
514095,SR
514101,SR
514102,SR
514134,SR
514165,SR
518004,SR
518051,SR
518062,SR
518079,SR
522048,SR
271000,NER
271010,NER
271030,NER
271040,NER
271041,NER
271042,NER
271043,NER
271044,NER
271045,NER
271046,NER
271047,NER
271049,NER
271050,NER
271051,NER
271052,NER
271053,NER
271055,NER
271056,NER
271057,NER
271058,NER
271059,NER
271060,NER
271061,NER
271070,NER
271071,NER
271080,NER
271090,NER
271104,NER
271120,NER
271130,NER
271140,NER
271210,NER
271220,NER
271221,NER
271230,NER
271240,NER
271301,NER
271302,NER
271303,NER
271311,NER
271319,NER
271340,NER
271341,NER
271371,NER
271590,NER
271600,NER
274001,NER
274002,NER
274080,NER
276052,NER
276054,NER
276055,NER
276056,NER
276057,NER
276059,NER
276060,NER
276061,NER
276062,NER
276300,NER
276310,NER
276320,NER
276330,NER
276340,NER
276350,NER
276360,NER
276370,NER
276380,NER
276390,NER
276400,NER
276410,NER
276420,NER
276430,NER
144405,NR
152212,NR
171100,NR
171101,NR
171102,NR
171103,NR
171104,NR
171105,NR
171106,NR
171107,NR
171108,NR
171109,NR
171110,NR
171111,NR
171112,NR
171113,NR
171114,NR
171115,NR
171116,NR
171117,NR
171118,NR
171119,NR
171120,NR
171121,NR
171122,NR
171126,NR
171128,NR
171130,NR
171131,NR
171132,NR
171133,NR
171135,NR
171136,NR
171138,NR
171142,NR
171144,NR
171147,NR
171149,NR
171150,NR
171151,NR
171154,NR
171156,NR
171158,NR
171159,NR
171161,NR
171162,NR
171163,NR
171164,NR
171165,NR
171166,NR
171167,NR
171168,NR
171169,NR
171170,NR
171172,NR
171173,NR
171174,NR
171176,NR
171177,NR
171178,NR
171179,NR
171181,NR
171183,NR
171184,NR
171185,NR
171186,NR
171187,NR
171188,NR
171189,NR
171190,NR
171198,NR
171199,NR
171237,NR
171300,NR
171301,NR
171302,NR
171303,NR
171304,NR
171305,NR
171306,NR
171307,NR
171308,NR
171309,NR
171310,NR
171311,NR
171312,NR
171313,NR
171314,NR
171315,NR
171316,NR
171317,NR
171318,NR
171319,NR
171320,NR
171321,NR
171322,NR
171323,NR
171324,NR
171325,NR
171326,NR
171327,NR
171328,NR
171329,NR
171330,NR
171331,NR
171332,NR
171333,NR
171334,NR
171335,NR
171336,NR
171337,NR
171338,NR
171340,NR
171341,NR
171342,NR
171343,NR
171344,NR
171345,NR
171346,NR
171349,NR
171350,NR
171351,NR
171352,NR
171353,NR
171354,NR
171355,NR
171356,NR
171357,NR
171358,NR
171359,NR
171360,NR
171361,NR
171362,NR
171363,NR
171364,NR
171365,NR
171366,NR
171367,NR
171368,NR
171369,NR
171371,NR
171372,NR
171373,NR
171374,NR
171375,NR
171376,NR
171377,NR
171378,NR
171379,NR
171380,NR
171381,NR
171382,NR
171383,NR
171384,NR
171385,NR
171386,NR
171387,NR
171388,NR
171389,NR
171390,NR
171391,NR
171392,NR
171393,NR
171394,NR
171395,NR
171396,NR
171397,NR
171398,NR
171399,NR
171501,NR
171502,NR
171503,NR
171504,NR
171505,NR
171506,NR
171508,NR
171509,NR
171510,NR
171511,NR
171513,NR
171514,NR
171515,NR
171516,NR
171517,NR
171518,NR
171519,NR
171520,NR
171522,NR
171523,NR
171524,NR
171525,NR
171526,NR
171527,NR
171528,NR
171529,NR
171531,NR
171532,NR
171533,NR
171534,NR
171535,NR
171536,NR
171538,NR
171539,NR
171540,NR
171541,NR
171542,NR
171543,NR
171544,NR
171545,NR
171546,NR
171547,NR
171548,NR
171549,NR
171550,NR
171551,NR
171552,NR
171553,NR
171554,NR
171555,NR
171556,NR
171557,NR
171558,NR
171559,NR
171560,NR
171561,NR
171569,NR
171585,NR
171600,NR
171601,NR
171602,NR
171603,NR
171604,NR
171605,NR
171606,NR
171607,NR
171608,NR
171609,NR
171610,NR
171611,NR
171612,NR
171613,NR
171614,NR
171615,NR
171616,NR
171617,NR
171618,NR
171619,NR
171620,NR
171621,NR
171622,NR
171623,NR
171624,NR
171625,NR
171626,NR
171627,NR
171628,NR
171629,NR
171630,NR
171631,NR
171632,NR
171633,NR
171634,NR
171635,NR
171636,NR
171637,NR
171638,NR
171639,NR
171640,NR
171641,NR
171642,NR
171643,NR
171644,NR
171645,NR
171646,NR
171647,NR
171648,NR
171649,NR
171650,NR
171651,NR
171652,NR
171653,NR
171654,NR
171655,NR
171656,NR
171657,NR
171658,NR
171659,NR
171660,NR
171661,NR
171662,NR
171663,NR
171664,NR
171665,NR
171666,NR
171667,NR
171668,NR
171669,NR
171670,NR
171671,NR
171672,NR
171673,NR
171674,NR
171675,NR
171676,NR
171677,NR
171678,NR
171679,NR
171680,NR
171681,NR
171682,NR
171684,NR
171685,NR
171686,NR
171688,NR
171689,NR
171690,NR
171691,NR
171692,NR
171693,NR
171694,NR
171695,NR
171696,NR
171698,NR
171699,NR
171700,NR
171701,NR
171702,NR
171703,NR
171704,NR
171705,NR
171706,NR
171707,NR
171708,NR
171709,NR
171710,NR
171711,NR
171712,NR
171713,NR
171714,NR
171715,NR
171716,NR
171717,NR
171718,NR
171719,NR
171720,NR
171721,NR
171722,NR
171723,NR
171724,NR
171725,NR
171726,NR
171728,NR
171729,NR
171730,NR
171731,NR
171732,NR
171733,NR
171734,NR
171735,NR
171736,NR
171737,NR
171738,NR
171739,NR
171740,NR
171741,NR
171742,NR
171743,NR
171744,NR
171745,NR
171746,NR
171747,NR
171748,NR
171749,NR
171750,NR
171751,NR
171752,NR
171753,NR
171754,NR
171755,NR
171756,NR
171757,NR
171758,NR
171759,NR
171760,NR
171761,NR
171762,NR
171763,NR
171764,NR
171765,NR
171766,NR
171767,NR
171768,NR
171769,NR
171770,NR
171771,NR
171772,NR
171773,NR
171774,NR
171775,NR
171776,NR
171777,NR
171778,NR
171779,NR
171780,NR
171781,NR
171782,NR
171783,NR
171784,NR
171785,NR
171786,NR
171787,NR
171788,NR
172200,NR
172201,NR
172202,NR
172203,NR
172204,NR
172205,NR
172206,NR
172207,NR
172208,NR
172209,NR
172210,NR
172211,NR
172212,NR
172213,NR
172214,NR
172215,NR
172216,NR
172217,NR
172218,NR
172219,NR
172220,NR
172221,NR
172222,NR
172223,NR
172224,NR
172227,NR
172228,NR
172229,NR
172230,NR
172231,NR
172232,NR
172234,NR
172235,NR
172236,NR
172238,NR
172239,NR
172240,NR
172241,NR
172243,NR
172244,NR
172245,NR
172246,NR
172247,NR
172248,NR
172249,NR
172250,NR
172251,NR
172252,NR
172254,NR
172255,NR
172256,NR
172257,NR
172258,NR
172259,NR
172260,NR
172261,NR
172262,NR
172263,NR
172264,NR
172265,NR
172266,NR
172267,NR
172268,NR
172269,NR
172270,NR
172271,NR
172274,NR
172275,NR
172277,NR
172278,NR
172279,NR
172280,NR
172281,NR
172282,NR
172283,NR
172284,NR
172285,NR
172286,NR
172287,NR
172288,NR
172289,NR
172294,NR
172295,NR
172296,NR
172297,NR
172299,NR
172350,NR
172500,NR
172507,NR
172512,NR
172521,NR
172530,NR
172562,NR
172563,NR
172564,NR
172565,NR
172566,NR
172567,NR
172568,NR
172570,NR
172590,NR
172591,NR
172800,NR
172801,NR
172900,NR
172904,NR
172905,NR
172999,NR
173020,NR
174000,NR
174058,NR
174262,NR
174263,NR
174264,NR
174265,NR
174266,NR
174267,NR
174268,NR
174285,NR
174350,NR
174400,NR
174401,NR
174402,NR
174403,NR
174404,NR
174408,NR
174414,NR
174416,NR
174427,NR
174437,NR
174440,NR
174445,NR
174446,NR
174466,NR
174468,NR
174469,NR
174470,NR
174471,NR
174472,NR
174479,NR
174480,NR
174481,NR
174482,NR
174485,NR
174486,NR
174499,NR
174512,NR
174565,NR
177405,NR
177406,NR
177407,NR
178262,NR
178263,NR
178265,NR
178266,NR
178710,NR
178714,NR
182211,NR
182234,NR
182238,NR
182267,NR
182901,NR
182907,NR
182915,NR
182927,NR
182988,NR
184000,NR
184067,NR
184258,NR
184406,NR
184410,NR
184412,NR
184413,NR
184415,NR
184416,NR
184424,NR
184426,NR
184431,NR
184432,NR
184433,NR
184436,NR
184437,NR
184438,NR
184439,NR
184446,NR
184451,NR
184454,NR
184462,NR
184464,NR
184465,NR
184466,NR
184474,NR
184475,NR
184481,NR
184482,NR
184905,NR
184907,NR
184909,NR
184911,NR
184914,NR
184922,NR
184923,NR
184927,NR
187000,NR
187700,NR
187701,NR
187705,NR
187706,NR
187707,NR
187709,NR
187806,NR
187882,NR
188258,NR
188401,NR
188408,NR
188412,NR
188512,NR
188701,NR
188708,NR
188867,NR
188868,NR
171537,NR
172225,NR
174447,NR
182209,NR
182213,NR
182229,NR
182237,NR
182273,NR
184001,NR
184425,NR
184449,NR
184452,NR
184491,NR
184499,NR
188449,NR
191123,NR
191124,NR
191125,NR
191127,NR
191129,NR
191134,NR
191137,NR
191139,NR
191140,NR
191141,NR
191143,NR
191145,NR
191146,NR
191148,NR
191152,NR
191153,NR
191155,NR
191157,NR
191159,NR
191160,NR
191171,NR
191175,NR
191180,NR
191182,NR
191191,NR
191192,NR
191193,NR
191194,NR
191195,NR
191196,NR
191197,NR
191700,NR
191701,NR
191702,NR
191703,NR
191704,NR
191705,NR
191706,NR
191901,NR
191903,NR
191906,NR
191907,NR
191908,NR
191909,NR
191910,NR
191911,NR
191912,NR
191913,NR
192050,NR
192051,NR
192052,NR
192053,NR
192054,NR
192055,NR
192056,NR
192057,NR
192058,NR
192059,NR
192221,NR
192225,NR
192226,NR
192233,NR
192242,NR
192253,NR
192272,NR
192276,NR
192290,NR
192291,NR
192292,NR
192293,NR
192298,NR
192299,NR
192347,NR
192370,NR
192600,NR
192902,NR
194052,NR
194054,NR
194056,NR
194057,NR
194060,NR
194409,NR
194410,NR
194426,NR
194467,NR
431012,ER
431013,ER
431014,ER
431015,ER
431017,ER
431018,ER
431019,ER
431022,ER
431023,ER
431024,ER
431027,ER
431107,ER
431412,ER
431528,ER
431537,ER
431662,ER
431663,ER
431666,ER
432007,ER
432019,ER
432020,ER
432027,ER
432032,ER
432041,ER
432042,ER
432043,ER
432212,ER
432323,ER
432504,ER
432519,ER
432524,ER
432527,ER
432530,ER
432548,ER
432567,ER
432574,ER
432586,ER
432589,ER
432593,ER
432631,ER
434002,ER
434003,ER
434006,ER
434016,ER
434027,ER
434427,ER
440001,ER
441001,ER
441003,ER
441004,ER
441009,ER
441010,ER
441011,ER
441012,ER
441013,ER
441014,ER
441015,ER
441016,ER
441017,ER
441018,ER
441021,ER
441022,ER
441023,ER
441031,ER
441032,ER
441050,ER
441051,ER
441061,ER
441074,ER
441091,ER
441092,ER
441093,ER
441094,ER
441095,ER
441096,ER
441097,ER
441099,ER
441100,ER
441101,ER
441111,ER
441116,ER
441117,ER
441118,ER
441199,ER
441200,ER
441201,ER
441216,ER
441500,ER
441501,ER
441503,ER
441505,ER
441507,ER
441508,ER
441509,ER
441512,ER
441513,ER
441514,ER
441515,ER
441516,ER
441517,ER
441518,ER
441519,ER
441520,ER
441521,ER
441522,ER
441523,ER
441525,ER
441526,ER
441528,ER
441529,ER
441530,ER
441531,ER
441532,ER
441533,ER
441534,ER
441535,ER
441536,ER
441537,ER
441538,ER
441540,ER
441541,ER
441542,ER
441543,ER
441544,ER
441545,ER
441546,ER
441547,ER
441548,ER
441549,ER
441550,ER
441551,ER
441552,ER
441553,ER
441554,ER
441555,ER
441556,ER
441557,ER
441558,ER
441559,ER
441560,ER
441561,ER
441562,ER
441563,ER
441564,ER
441565,ER
441566,ER
441567,ER
441568,ER
441569,ER
441570,ER
441571,ER
441572,ER
441573,ER
441575,ER
441576,ER
441577,ER
441578,ER
441579,ER
441580,ER
441581,ER
441582,ER
441583,ER
441584,ER
441585,ER
441586,ER
441587,ER
441588,ER
441589,ER
441590,ER
441591,ER
441592,ER
441594,ER
441595,ER
441596,ER
441597,ER
441598,ER
441599,ER
441601,ER
441602,ER
441603,ER
441604,ER
441605,ER
441606,ER
441607,ER
441610,ER
441611,ER
441614,ER
441615,ER
441616,ER
441619,ER
441620,ER
441621,ER
441622,ER
441623,ER
441624,ER
441625,ER
441626,ER
441627,ER
441628,ER
441629,ER
441630,ER
441631,ER
441632,ER
441633,ER
441634,ER
441635,ER
441636,ER
441637,ER
441638,ER
441639,ER
441640,ER
441641,ER
441642,ER
441643,ER
441644,ER
441645,ER
441646,ER
441647,ER
441649,ER
441650,ER
441651,ER
441652,ER
441653,ER
441654,ER
441655,ER
441656,ER
441658,ER
441659,ER
441660,ER
441661,ER
441662,ER
441663,ER
441664,ER
441665,ER
441666,ER
441667,ER
441668,ER
441669,ER
441670,ER
441671,ER
441900,ER
441901,ER
441911,ER
442002,ER
442007,ER
442010,ER
442011,ER
442012,ER
442013,ER
442015,ER
442016,ER
442017,ER
442018,ER
442020,ER
442021,ER
442022,ER
442023,ER
442025,ER
442026,ER
442028,ER
442030,ER
442050,ER
442071,ER
442073,ER
442074,ER
442076,ER
442090,ER
442091,ER
442092,ER
442093,ER
442099,ER
442100,ER
442101,ER
442111,ER
442200,ER
442415,ER
442514,ER
442530,ER
442561,ER
442564,ER
442566,ER
442568,ER
442600,ER
442602,ER
442605,ER
442610,ER
442616,ER
442623,ER
442624,ER
442625,ER
442627,ER
442633,ER
442634,ER
442656,ER
442657,ER
442668,ER
442670,ER
443011,ER
443030,ER
443633,ER
444001,ER
444002,ER
444007,ER
444008,ER
444009,ER
444010,ER
444012,ER
444013,ER
444015,ER
444018,ER
444019,ER
444020,ER
444021,ER
444023,ER
444024,ER
444030,ER
444072,ER
444073,ER
444074,ER
444075,ER
444090,ER
444099,ER
444100,ER
444101,ER
444112,ER
444113,ER
448001,ER
448002,ER
448008,ER
