Generator,Node,Max Capacity,Min Stable Level,Status
GEN_441032_JALDAKHA_132_3,441032_JALDAKHA_132,9,4,1
GEN_441032_JALDAKHA_132_4,441032_JALDAKHA_132,9,4,1
GEN_441032_JALDAKHA_132_5,441032_JALDAKHA_132,12.5,0,1
GEN_441032_JALDAKHA_132_6,441032_JALDAKHA_132,12.5,0,0
GEN_441032_JALDAKHA_132_7,441032_JALDAKHA_132,12.5,0,0
GEN_441032_JALDAKHA_132_8,441032_JALDAKHA_132,12.5,0,0
GEN_441061_RAMMAM-II_132_1,441061_RAMMAM-II_132,25,0,1
GEN_441061_RAMMAM-II_132_2,441061_RAMMAM-II_132,25,0,1
GEN_441119_SUBARNAKA_132_1,441119_SUBARNAKA_132,65,0,1
GEN_441119_SUBARNAKA_132_2,441119_SUBARNAKA_132,65,0,1
GEN_441563_BEL_132_1,441563_BEL_132,40,0,1
GEN_441570_TATAPWRHALDI_132_1,441570_TATAPWRHALDI_132,120,0,1
GEN_441620_TCF-1_132_1,441620_TCF-1_132,22.5,0,1
GEN_441627_TCF-2_132_1,441627_TCF-2_132,22.5,0,1
GEN_441629_TCF-3_132_1,441629_TCF-3_132,22.5,0,1
GEN_441641_BUDGEBUDGE_132_1,441641_BUDGEBUDGE_132,250,0,1
GEN_441641_BUDGEBUDGE_132_2,441641_BUDGEBUDGE_132,250,0,1
GEN_441644_SOUTH-TPS_132_1,441644_SOUTH-TPS_132,67.5,0,0
GEN_441644_SOUTH-TPS_132_2,441644_SOUTH-TPS_132,67.5,0,0
GEN_441649_NEWCOSSIPUR_132_1,441649_NEWCOSSIPUR_132,160,0,0
GEN_441652_TITAGARH-CES_132_1,441652_TITAGARH-CES_132,60,0,0
GEN_441652_TITAGARH-CES_132_2,441652_TITAGARH-CES_132,60,0,0
GEN_441652_TITAGARH-CES_132_3,441652_TITAGARH-CES_132,60,0,0
GEN_441652_TITAGARH-CES_132_4,441652_TITAGARH-CES_132,60,0,0
GEN_441911_RAMMAM-III_132_1,441911_RAMMAM-III_132,40,0,1
GEN_441911_RAMMAM-III_132_2,441911_RAMMAM-III_132,40,0,1
GEN_441911_RAMMAM-III_132_3,441911_RAMMAM-III_132,40,0,1
GEN_442012_KTPS220_220_1,442012_KTPS220_220,210,0,1
GEN_442012_KTPS220_220_2,442012_KTPS220_220,210,0,1
GEN_442012_KTPS220_220_3,442012_KTPS220_220,210,0,1
GEN_442017_DPL2_220_6,442017_DPL2_220,110,0,1
GEN_442017_DPL2_220_7,442017_DPL2_220,300,0,1
GEN_442017_DPL2_220_8,442017_DPL2_220,300,0,1
GEN_442023_BAKRESWAR_220_3,442023_BAKRESWAR_220,210,0,1
GEN_442023_BAKRESWAR_220_4,442023_BAKRESWAR_220,210,0,1
GEN_442023_BAKRESWAR_220_5,442023_BAKRESWAR_220,210,0,1
GEN_442028_SANTLDI_220_1,442028_SANTLDI_220,250,0,1
GEN_442028_SANTLDI_220_2,442028_SANTLDI_220,250,0,1
GEN_442028_SANTLDI_220_3,442028_SANTLDI_220,120,0,0
GEN_442028_SANTLDI_220_4,442028_SANTLDI_220,120,0,0
GEN_442028_SANTLDI_220_5,442028_SANTLDI_220,120,0,0
GEN_442028_SANTLDI_220_6,442028_SANTLDI_220,120,0,0
GEN_442090_TSTLD-3_220_1,442090_TSTLD-3_220,33,0,1
GEN_442090_TSTLD-3_220_2,442090_TSTLD-3_220,33,0,1
GEN_442090_TSTLD-3_220_3,442090_TSTLD-3_220,33,0,1
GEN_442090_TSTLD-3_220_4,442090_TSTLD-3_220,33,0,1
GEN_442091_TSTLD-4_220_1,442091_TSTLD-4_220,40,0,1
GEN_442091_TSTLD-4_220_2,442091_TSTLD-4_220,40,0,1
GEN_442091_TSTLD-4_220_3,442091_TSTLD-4_220,40,0,1
GEN_442091_TSTLD-4_220_4,442091_TSTLD-4_220,40,0,1
GEN_442624_IPCL-HALDIA_220_1,442624_IPCL-HALDIA_220,150,0,1
GEN_442624_IPCL-HALDIA_220_2,442624_IPCL-HALDIA_220,150,0,1
GEN_442624_IPCL-HALDIA_220_3,442624_IPCL-HALDIA_220,150,0,1
GEN_442657_BUDGEBU-TPS_220_1,442657_BUDGEBU-TPS_220,250,0,1
GEN_442668_RAGHUNATHPR_220_1,442668_RAGHUNATHPR_220,270,0,0
GEN_442668_RAGHUNATHPR_220_2,442668_RAGHUNATHPR_220,270,0,0
GEN_444010_SAGARDIGHI_4_400_1,444010_SAGARDIGHI_4_400,300,0,1
GEN_444010_SAGARDIGHI_4_400_2,444010_SAGARDIGHI_4_400,300,0,1
GEN_444010_SAGARDIGHI_4_400_3,444010_SAGARDIGHI_4_400,500,0,1
GEN_444010_SAGARDIGHI_4_400_4,444010_SAGARDIGHI_4_400,500,0,1
GEN_444010_SAGARDIGHI_4_400_5,444010_SAGARDIGHI_4_400,500,0,1
GEN_444012_KOLAGHAT_400_1,444012_KOLAGHAT_400,210,0,1
GEN_444012_KOLAGHAT_400_2,444012_KOLAGHAT_400,210,0,1
GEN_444012_KOLAGHAT_400_3,444012_KOLAGHAT_400,210,0,1
GEN_444013_HALDIA-TPS_400_1,444013_HALDIA-TPS_400,300,0,1
GEN_444013_HALDIA-TPS_400_2,444013_HALDIA-TPS_400,300,0,1
GEN_444023_BAKRASWR_400_1,444023_BAKRASWR_400,210,0,1
GEN_444023_BAKRASWR_400_2,444023_BAKRASWR_400,210,0,1
GEN_444075_PURULIAPS_400_1,444075_PURULIAPS_400,225,0,1
GEN_444075_PURULIAPS_400_2,444075_PURULIAPS_400,225,0,1
GEN_444075_PURULIAPS_400_3,444075_PURULIAPS_400,225,0,1
GEN_444075_PURULIAPS_400_4,444075_PURULIAPS_400,225,0,1
GEN_444112_KATWA-TPS_400_1,444112_KATWA-TPS_400,660,0,1
GEN_444112_KATWA-TPS_400_2,444112_KATWA-TPS_400,660,0,1
GEN_444113_TURGA_PSP_400_1,444113_TURGA_PSP_400,250,0,1
GEN_444113_TURGA_PSP_400_2,444113_TURGA_PSP_400,250,0,1
GEN_444113_TURGA_PSP_400_3,444113_TURGA_PSP_400,250,0,1
GEN_444113_TURGA_PSP_400_4,444113_TURGA_PSP_400,250,0,1
GEN_471112_PATRATU_132_1,471112_PATRATU_132,50,0,1
GEN_471112_PATRATU_132_2,471112_PATRATU_132,50,0,1
GEN_471112_PATRATU_132_3,471112_PATRATU_132,50,0,1
GEN_471112_PATRATU_132_4,471112_PATRATU_132,50,0,1
GEN_471526_JOJOBE_132_1,471526_JOJOBE_132,120,0,1
GEN_471526_JOJOBE_132_2,471526_JOJOBE_132,120,0,1
GEN_471526_JOJOBE_132_3,471526_JOJOBE_132,60,0,1
GEN_472012_PATRATU2_220_1,472012_PATRATU2_220,660,0,0
GEN_472012_PATRATU2_220_10,472012_PATRATU2_220,100,0,0
GEN_472012_PATRATU2_220_2,472012_PATRATU2_220,660,0,0
GEN_472012_PATRATU2_220_5,472012_PATRATU2_220,110,0,1
GEN_472012_PATRATU2_220_6,472012_PATRATU2_220,110,0,1
GEN_472012_PATRATU2_220_7,472012_PATRATU2_220,110,0,1
GEN_472012_PATRATU2_220_8,472012_PATRATU2_220,110,0,0
GEN_472012_PATRATU2_220_9,472012_PATRATU2_220,100,0,0
GEN_472214_TENUGHAT2_220_1,472214_TENUGHAT2_220,210,0,1
GEN_472214_TENUGHAT2_220_2,472214_TENUGHAT2_220,210,0,1
GEN_474022_ESSAR_400_1,474022_ESSAR_400,600,0,1
GEN_474022_ESSAR_400_2,474022_ESSAR_400,600,0,1
GEN_474023_CORPORATE-I_400_1,474023_CORPORATE-I_400,270,0,0
GEN_474023_CORPORATE-I_400_2,474023_CORPORATE-I_400,270,0,0
GEN_474024_ADHUNIK_400_1,474024_ADHUNIK_400,270,0,1
GEN_474024_ADHUNIK_400_2,474024_ADHUNIK_400,270,0,1
GEN_474036_CORPORAT-II_400_1,474036_CORPORAT-II_400,270,0,0
GEN_474036_CORPORAT-II_400_2,474036_CORPORAT-II_400,270,0,0
GEN_474050_NORTHKARNPRA_400_1,474050_NORTHKARNPRA_400,660,0,1
GEN_474050_NORTHKARNPRA_400_2,474050_NORTHKARNPRA_400,660,0,1
GEN_474050_NORTHKARNPRA_400_3,474050_NORTHKARNPRA_400,660,0,1
GEN_478025_TILAIYYA_765_1,478025_TILAIYYA_765,660,0,0
GEN_478025_TILAIYYA_765_2,478025_TILAIYYA_765,660,0,0
GEN_478025_TILAIYYA_765_3,478025_TILAIYYA_765,660,0,0
GEN_478025_TILAIYYA_765_4,478025_TILAIYYA_765,660,0,0
GEN_478025_TILAIYYA_765_5,478025_TILAIYYA_765,660,0,0
GEN_478025_TILAIYYA_765_6,478025_TILAIYYA_765,660,0,1
GEN_491004_CHUZACHEN_132_1,491004_CHUZACHEN_132,49.5,0,1
GEN_491004_CHUZACHEN_132_2,491004_CHUZACHEN_132,49.5,0,1
GEN_491006_BHASMEY_132_1,491006_BHASMEY_132,17,0,1
GEN_491006_BHASMEY_132_2,491006_BHASMEY_132,17,0,1
GEN_491006_BHASMEY_132_3,491006_BHASMEY_132,17,0,1
GEN_491035_DIKCHU_132_1,491035_DIKCHU_132,32,0,1
GEN_491035_DIKCHU_132_2,491035_DIKCHU_132,32,0,1
GEN_491035_DIKCHU_132_3,491035_DIKCHU_132,32,0,1
GEN_491060_RANGIT-3_132_1,491060_RANGIT-3_132,60,0,1
GEN_492003_RANGIT4_220_1,492003_RANGIT4_220,40,0,1
GEN_492003_RANGIT4_220_2,492003_RANGIT4_220,40,0,1
GEN_492003_RANGIT4_220_3,492003_RANGIT4_220,40,0,1
GEN_492007_RONGNCHU_220_1,492007_RONGNCHU_220,48,0,1
GEN_492007_RONGNCHU_220_2,492007_RONGNCHU_220,48,0,1
GEN_492008_TASHIDIN_220_1,492008_TASHIDIN_220,48.5,0,1
GEN_492008_TASHIDIN_220_2,492008_TASHIDIN_220,48.5,0,1
GEN_492009_JORETHAN_220_1,492009_JORETHAN_220,48,0,1
GEN_492009_JORETHAN_220_2,492009_JORETHAN_220,48,0,1
GEN_494001_TEESTA3_400_1,494001_TEESTA3_400,200,0,1
GEN_494001_TEESTA3_400_2,494001_TEESTA3_400,200,0,1
GEN_494001_TEESTA3_400_3,494001_TEESTA3_400,200,0,1
GEN_494001_TEESTA3_400_4,494001_TEESTA3_400,200,0,1
GEN_494001_TEESTA3_400_5,494001_TEESTA3_400,200,0,1
GEN_494001_TEESTA3_400_6,494001_TEESTA3_400,200,0,1
GEN_494011_TEESTA-IV_400_1,494011_TEESTA-IV_400,260,0,0
GEN_494011_TEESTA-IV_400_2,494011_TEESTA-IV_400,260,0,0
GEN_494012_PANANHIMGRI_400_1,494012_PANANHIMGRI_400,75,0,1
GEN_494012_PANANHIMGRI_400_2,494012_PANANHIMGRI_400,75,0,1
GEN_494012_PANANHIMGRI_400_3,494012_PANANHIMGRI_400,75,0,1
GEN_494012_PANANHIMGRI_400_4,494012_PANANHIMGRI_400,75,0,1
GEN_494070_TEESTA-5_400_1,494070_TEESTA-5_400,170,0,1
GEN_494070_TEESTA-5_400_2,494070_TEESTA-5_400,170,0,1
GEN_494070_TEESTA-5_400_3,494070_TEESTA-5_400,170,0,1
GEN_511001_RSTP_132_1,511001_RSTP_132,62.5,0,1
GEN_511079_KRPL_132_1,511079_KRPL_132,5,0,0
GEN_512001_RMGD_220_S,512001_RMGD_220,75,0,1
GEN_512003_NSAG_220_1,512003_NSAG_220,110,0,1
GEN_512003_NSAG_220_10,512003_NSAG_220,110,0,1
GEN_512003_NSAG_220_2,512003_NSAG_220,110,0,1
GEN_512003_NSAG_220_3,512003_NSAG_220,110,0,1
GEN_512003_NSAG_220_4,512003_NSAG_220,110,0,1
GEN_512003_NSAG_220_5,512003_NSAG_220,110,0,1
GEN_512003_NSAG_220_6,512003_NSAG_220,110,0,1
GEN_512003_NSAG_220_7,512003_NSAG_220,110,0,1
GEN_512003_NSAG_220_8,512003_NSAG_220,110,0,1
GEN_512003_NSAG_220_9,512003_NSAG_220,110,0,1
GEN_512005_VIJA_220_1,512005_VIJA_220,210,0,1
GEN_512005_VIJA_220_2,512005_VIJA_220,210,0,1
GEN_512005_VIJA_220_3,512005_VIJA_220,210,0,1
GEN_512005_VIJA_220_4,512005_VIJA_220,210,0,1
GEN_512005_VIJA_220_5,512005_VIJA_220,210,0,1
GEN_512005_VIJA_220_6,512005_VIJA_220,210,0,1
GEN_512042_HINDUPUR_220_2,512042_HINDUPUR_220,1000,0,0
GEN_512042_HINDUPUR_220_W,512042_HINDUPUR_220,348.9,0,0
GEN_512043_JAGRPDU2_220_1,512043_JAGRPDU2_220,141,0,1
GEN_512043_JAGRPDU2_220_2,512043_JAGRPDU2_220,110,0,1
GEN_512044_KAKINADA_220_1,512044_KAKINADA_220,141,0,1
GEN_512044_KAKINADA_220_2,512044_KAKINADA_220,68,0,1
GEN_512044_KAKINADA_220_3,512044_KAKINADA_220,68,0,1
GEN_512044_KAKINADA_220_4,512044_KAKINADA_220,68,0,1
GEN_512044_KAKINADA_220_5,512044_KAKINADA_220,112,0,1
GEN_512049_KOTH_220_1,512049_KOTH_220,60,0,1
GEN_512049_KOTH_220_2,512049_KOTH_220,60,0,1
GEN_512049_KOTH_220_3,512049_KOTH_220,60,0,1
GEN_512049_KOTH_220_4,512049_KOTH_220,60,0,1
GEN_512049_KOTH_220_5,512049_KOTH_220,120,0,1
GEN_512049_KOTH_220_6,512049_KOTH_220,120,0,1
GEN_512049_KOTH_220_7,512049_KOTH_220,120,0,1
GEN_512049_KOTH_220_8,512049_KOTH_220,120,0,1
GEN_512049_KOTH_220_9,512049_KOTH_220,250,0,1
GEN_512049_KOTH_220_A,512049_KOTH_220,250,0,1
GEN_512050_LISLRU_220_1,512050_LISLRU_220,115,0,1
GEN_512050_LISLRU_220_2,512050_LISLRU_220,115,0,1
GEN_512050_LISLRU_220_3,512050_LISLRU_220,115,0,1
GEN_512050_LISLRU_220_4,512050_LISLRU_220,115,0,1
GEN_512050_LISLRU_220_5,512050_LISLRU_220,115,0,1
GEN_512057_MUDN_220_1,512057_MUDN_220,210,0,1
GEN_512057_MUDN_220_2,512057_MUDN_220,210,0,1
GEN_512057_MUDN_220_3,512057_MUDN_220,210,0,1
GEN_512057_MUDN_220_4,512057_MUDN_220,210,0,1
GEN_512057_MUDN_220_5,512057_MUDN_220,210,0,1
GEN_512073_SRIS_220_1,512073_SRIS_220,110,0,1
GEN_512073_SRIS_220_2,512073_SRIS_220,110,0,1
GEN_512073_SRIS_220_3,512073_SRIS_220,110,0,1
GEN_512073_SRIS_220_4,512073_SRIS_220,110,0,1
GEN_512073_SRIS_220_5,512073_SRIS_220,110,0,1
GEN_512073_SRIS_220_6,512073_SRIS_220,110,0,1
GEN_512073_SRIS_220_7,512073_SRIS_220,110,0,1
GEN_512077_USILRU_220_1,512077_USILRU_220,60,0,1
GEN_512077_USILRU_220_2,512077_USILRU_220,60,0,1
GEN_512077_USILRU_220_3,512077_USILRU_220,60,0,1
GEN_512077_USILRU_220_4,512077_USILRU_220,60,0,1
GEN_512083_KNDP_220_1,512083_KNDP_220,200,0,0
GEN_512083_KNDP_220_2,512083_KNDP_220,200,0,0
GEN_512083_KNDP_220_3,512083_KNDP_220,200,0,0
GEN_512084_VIJES1_220_1,512084_VIJES1_220,60,0,1
GEN_512084_VIJES1_220_2,512084_VIJES1_220,112,0,1
GEN_512084_VIJES1_220_3,512084_VIJES1_220,112,0,1
GEN_512084_VIJES1_220_5,512084_VIJES1_220,112,0,1
GEN_512085_VIJES2_220_1,512085_VIJES2_220,33,0,1
GEN_512085_VIJES2_220_2,512085_VIJES2_220,33,0,1
GEN_512085_VIJES2_220_3,512085_VIJES2_220,33,0,1
GEN_512087_VEMAGIRI_220_1,512087_VEMAGIRI_220,2000,0,0
GEN_512087_VEMAGIRI_220_2,512087_VEMAGIRI_220,500,0,0
GEN_512087_VEMAGIRI_220_3,512087_VEMAGIRI_220,500,0,1
GEN_512109_RAMAGIRI_220_1,512109_RAMAGIRI_220,140,0,1
GEN_512132_KONDPRM-W_220_V1,512132_KONDPRM-W_220,1109,0,1
GEN_512133_URVKND_220_V1,512133_URVKND_220,570,0,1
GEN_512135_ASPIRI_220_1,512135_ASPIRI_220,150,0,1
GEN_512135_ASPIRI_220_2,512135_ASPIRI_220,150,0,1
GEN_512135_ASPIRI_220_3,512135_ASPIRI_220,150,0,1
GEN_512135_ASPIRI_220_4,512135_ASPIRI_220,150,0,1
GEN_512135_ASPIRI_220_5,512135_ASPIRI_220,150,0,1
GEN_512135_ASPIRI_220_6,512135_ASPIRI_220,150,0,1
GEN_512135_ASPIRI_220_8,512135_ASPIRI_220,150,0,1
GEN_512135_ASPIRI_220_V1,512135_ASPIRI_220,350,0,1
GEN_512136_MOGULV2_220_V1,512136_MOGULV2_220,650,0,1
GEN_512137_BRMPLI_220_V1,512137_BRMPLI_220,791,0,1
GEN_514001_RSTP_400_1,514001_RSTP_400,200,0,1
GEN_514001_RSTP_400_10,514001_RSTP_400,800,0,1
GEN_514001_RSTP_400_11,514001_RSTP_400,200,0,0
GEN_514001_RSTP_400_2,514001_RSTP_400,200,0,1
GEN_514001_RSTP_400_3,514001_RSTP_400,200,0,1
GEN_514001_RSTP_400_4,514001_RSTP_400,500,0,1
GEN_514001_RSTP_400_5,514001_RSTP_400,500,0,1
GEN_514001_RSTP_400_6,514001_RSTP_400,500,0,1
GEN_514001_RSTP_400_7,514001_RSTP_400,500,0,1
GEN_514001_RSTP_400_9,514001_RSTP_400,800,0,1
GEN_514007_CUDP_400_SF,514007_CUDP_400,2000,-9999,0
GEN_514011_SSLBPH4_400_1,514011_SSLBPH4_400,150,0,1
GEN_514011_SSLBPH4_400_2,514011_SSLBPH4_400,150,0,1
GEN_514011_SSLBPH4_400_3,514011_SSLBPH4_400,150,0,1
GEN_514011_SSLBPH4_400_4,514011_SSLBPH4_400,150,0,1
GEN_514011_SSLBPH4_400_5,514011_SSLBPH4_400,150,0,1
GEN_514011_SSLBPH4_400_6,514011_SSLBPH4_400,150,0,1
GEN_514013_KURNOOL4_400_SF,514013_KURNOOL4_400,2000,-9999,0
GEN_514014_SIMHADRI_400_1,514014_SIMHADRI_400,500,0,1
GEN_514014_SIMHADRI_400_2,514014_SIMHADRI_400,500,0,1
GEN_514015_SIMHD-II_400_1,514015_SIMHD-II_400,500,0,1
GEN_514015_SIMHD-II_400_2,514015_SIMHD-II_400,500,0,1
GEN_514017_VEMAGIR4_400_1,514017_VEMAGIR4_400,350,0,1
GEN_514017_VEMAGIR4_400_2,514017_VEMAGIR4_400,350,0,1
GEN_514017_VEMAGIR4_400_3,514017_VEMAGIR4_400,350,0,1
GEN_514018_TPCIL4_400_1,514018_TPCIL4_400,660,0,1
GEN_514018_TPCIL4_400_2,514018_TPCIL4_400,660,0,1
GEN_514027_KRISH-AP_400_1,514027_KRISH-AP_400,800,0,1
GEN_514027_KRISH-AP_400_2,514027_KRISH-AP_400,800,0,1
GEN_514027_KRISH-AP_400_3,514027_KRISH-AP_400,800,0,0
GEN_514029_KAKTIYA_400_1,514029_KAKTIYA_400,500,0,1
GEN_514029_KAKTIYA_400_2,514029_KAKTIYA_400,600,0,1
GEN_514029_KAKTIYA_400_3,514029_KAKTIYA_400,800,0,1
GEN_514030_VIJTP-IV_400_1,514030_VIJTP-IV_400,500,0,1
GEN_514030_VIJTP-IV_400_2,514030_VIJTP-IV_400,800,0,1
GEN_514031_SINGARENI_400_2,514031_SINGARENI_400,300,0,0
GEN_514031_SINGARENI_400_3,514031_SINGARENI_400,600,0,1
GEN_514031_SINGARENI_400_4,514031_SINGARENI_400,600,0,1
GEN_514042_HINDPR40_400_2,514042_HINDPR40_400,1000,0,0
GEN_514042_HINDPR40_400_3,514042_HINDPR40_400,1000,0,0
GEN_514042_HINDPR40_400_W,514042_HINDPR40_400,1000,0,0
GEN_514049_KOTH-IV_400_1,514049_KOTH-IV_400,500,0,1
GEN_514049_KOTH-IV_400_2,514049_KOTH-IV_400,800,0,0
GEN_514050_NPKUNTA_400_S,514050_NPKUNTA_400,2500,0,0
GEN_514057_MUDN400_400_1,514057_MUDN400_400,600,0,1
GEN_514059_MEHBOOBSP_400_S,514059_MEHBOOBSP_400,1000,0,1
GEN_514080_KOTH-VII_400_1,514080_KOTH-VII_400,800,0,1
GEN_514088_LANCO-OA_400_1,514088_LANCO-OA_400,115,0,1
GEN_514088_LANCO-OA_400_2,514088_LANCO-OA_400,115,0,1
GEN_514088_LANCO-OA_400_3,514088_LANCO-OA_400,125,0,1
GEN_514088_LANCO-OA_400_4,514088_LANCO-OA_400,233,0,1
GEN_514088_LANCO-OA_400_5,514088_LANCO-OA_400,133,0,1
GEN_514088_LANCO-OA_400_6,514088_LANCO-OA_400,233,0,1
GEN_514088_LANCO-OA_400_7,514088_LANCO-OA_400,133,0,1
GEN_514088_LANCO-OA_400_8,514088_LANCO-OA_400,233,0,1
GEN_514088_LANCO-OA_400_9,514088_LANCO-OA_400,133,0,1
GEN_514089_SIMHP-OA_400_1,514089_SIMHP-OA_400,150,0,1
GEN_514089_SIMHP-OA_400_2,514089_SIMHP-OA_400,150,0,1
GEN_514089_SIMHP-OA_400_3,514089_SIMHP-OA_400,150,0,1
GEN_514089_SIMHP-OA_400_4,514089_SIMHP-OA_400,150,0,1
GEN_514090_MENAK-OA_400_1,514090_MENAK-OA_400,150,0,1
GEN_514090_MENAK-OA_400_2,514090_MENAK-OA_400,150,0,1
GEN_514090_MENAK-OA_400_3,514090_MENAK-OA_400,350,0,1
GEN_514090_MENAK-OA_400_4,514090_MENAK-OA_400,350,0,1
GEN_514091_EAST-OA_400_1,514091_EAST-OA_400,660,0,1
GEN_514091_EAST-OA_400_2,514091_EAST-OA_400,660,0,1
GEN_514092_VEMAG-II_400_1,514092_VEMAG-II_400,384,0,1
GEN_514092_VEMAG-II_400_2,514092_VEMAG-II_400,384,0,1
GEN_514094_NCCPPL_400_1,514094_NCCPPL_400,660,0,1
GEN_514094_NCCPPL_400_2,514094_NCCPPL_400,660,0,1
GEN_514094_NCCPPL_400_3,514094_NCCPPL_400,660,0,0
GEN_514096_GMR-OA_400_1,514096_GMR-OA_400,850,0,1
GEN_514098_HINDJ-OA_400_1,514098_HINDJ-OA_400,525,0,1
GEN_514098_HINDJ-OA_400_2,514098_HINDJ-OA_400,525,0,1
GEN_514132_KONDPRM_400_1,514132_KONDPRM_400,1000,0,0
GEN_514132_KONDPRM_400_2,514132_KONDPRM_400,1000,0,0
GEN_514133_URVKND_400_1,514133_URVKND_400,1000,0,0
GEN_514133_URVKND_400_2,514133_URVKND_400,1000,0,0
GEN_514134_MANUGURU_400_1,514134_MANUGURU_400,270,0,1
GEN_514134_MANUGURU_400_2,514134_MANUGURU_400,270,0,1
GEN_514134_MANUGURU_400_3,514134_MANUGURU_400,270,0,1
GEN_514134_MANUGURU_400_4,514134_MANUGURU_400,270,0,1
GEN_514401_PUDIMADAKA4_400_1,514401_PUDIMADAKA4_400,1000,0,1
GEN_514401_PUDIMADAKA4_400_2,514401_PUDIMADAKA4_400,1000,0,1
GEN_514401_PUDIMADAKA4_400_3,514401_PUDIMADAKA4_400,1000,0,1
GEN_514401_PUDIMADAKA4_400_4,514401_PUDIMADAKA4_400,1000,0,1
GEN_522003_RAIC_220_1,522003_RAIC_220,210,0,1
GEN_522003_RAIC_220_2,522003_RAIC_220,210,0,1
GEN_522003_RAIC_220_3,522003_RAIC_220,210,0,1
GEN_522003_RAIC_220_4,522003_RAIC_220,210,0,1
GEN_522004_GUTTUR_220_1,522004_GUTTUR_220,500,0,0
GEN_522012_KAIG_220_1,522012_KAIG_220,220,0,1
GEN_522012_KAIG_220_2,522012_KAIG_220,220,0,1
GEN_522019_INDI_220_1,522019_INDI_220,300,0,0
GEN_522020_BIJAPUR_220_1,522020_BIJAPUR_220,300,0,0
GEN_522021_BAGALKOT_220_1,522021_BAGALKOT_220,300,0,0
GEN_522022_VAJRAMATTI_220_1,522022_VAJRAMATTI_220,350,0,0
GEN_522022_VAJRAMATTI_220_W1,522022_VAJRAMATTI_220,110,0,1
GEN_522023_KUDUCHI_220_1,522023_KUDUCHI_220,150,0,0
GEN_522023_KUDUCHI_220_V1,522023_KUDUCHI_220,70,0,1
GEN_522024_ATHANI_220_1,522024_ATHANI_220,500,0,0
GEN_522024_ATHANI_220_V1,522024_ATHANI_220,70,0,1
GEN_522024_ATHANI_220_W1,522024_ATHANI_220,240,0,0
GEN_522025_SOUNDATI_220_1,522025_SOUNDATI_220,150,0,0
GEN_522025_SOUNDATI_220_V1,522025_SOUNDATI_220,20,0,1
GEN_522025_SOUNDATI_220_W1,522025_SOUNDATI_220,280,0,0
GEN_522026_CHIKKODI_220_1,522026_CHIKKODI_220,300,0,0
GEN_522026_CHIKKODI_220_V1,522026_CHIKKODI_220,70,0,1
GEN_522026_CHIKKODI_220_W1,522026_CHIKKODI_220,125,0,0
GEN_522027_GHATPRBH_220_1,522027_GHATPRBH_220,400,0,0
GEN_522027_GHATPRBH_220_V1,522027_GHATPRBH_220,70,0,1
GEN_522027_GHATPRBH_220_W1,522027_GHATPRBH_220,35,0,0
GEN_522031_AMBD_220_V1,522031_AMBD_220,20,0,1
GEN_522033_BELG_220_1,522033_BELG_220,50,0,0
GEN_522033_BELG_220_V1,522033_BELG_220,70,0,1
GEN_522033_BELG_220_W1,522033_BELG_220,35,0,0
GEN_522034_BGWD_220_1,522034_BGWD_220,500,0,0
GEN_522036_DAVA_220_1,522036_DAVA_220,500,0,0
GEN_522036_DAVA_220_V1,522036_DAVA_220,30,0,1
GEN_522036_DAVA_220_W1,522036_DAVA_220,721,0,1
GEN_522039_GADG_220_1,522039_GADG_220,250,0,0
GEN_522039_GADG_220_V1,522039_GADG_220,277,0,1
GEN_522039_GADG_220_W1,522039_GADG_220,90,0,1
GEN_522041_HAVR_220_1,522041_HAVR_220,450,0,0
GEN_522041_HAVR_220_V1,522041_HAVR_220,80,0,1
GEN_522042_ITTAGI_220_1,522042_ITTAGI_220,250,0,0
GEN_522048_JURLPRKR_220_1,522048_JURLPRKR_220,37,0,1
GEN_522048_JURLPRKR_220_10,522048_JURLPRKR_220,40,0,1
GEN_522048_JURLPRKR_220_11,522048_JURLPRKR_220,40,0,1
GEN_522048_JURLPRKR_220_12,522048_JURLPRKR_220,40,0,1
GEN_522048_JURLPRKR_220_13,522048_JURLPRKR_220,39,0,0
GEN_522048_JURLPRKR_220_2,522048_JURLPRKR_220,39,0,1
GEN_522048_JURLPRKR_220_3,522048_JURLPRKR_220,39,0,1
GEN_522048_JURLPRKR_220_4,522048_JURLPRKR_220,39,0,1
GEN_522048_JURLPRKR_220_5,522048_JURLPRKR_220,39,0,1
GEN_522048_JURLPRKR_220_6,522048_JURLPRKR_220,39,0,1
GEN_522048_JURLPRKR_220_7,522048_JURLPRKR_220,40,0,1
GEN_522048_JURLPRKR_220_8,522048_JURLPRKR_220,40,0,1
GEN_522048_JURLPRKR_220_9,522048_JURLPRKR_220,40,0,1
GEN_522049_KADR_220_1,522049_KADR_220,50,0,1
GEN_522049_KADR_220_2,522049_KADR_220,50,0,1
GEN_522049_KADR_220_3,522049_KADR_220,50,0,1
GEN_522050_KDSL_220_1,522050_KDSL_220,40,0,1
GEN_522050_KDSL_220_2,522050_KDSL_220,40,0,1
GEN_522050_KDSL_220_3,522050_KDSL_220,40,0,1
GEN_522052_KLN2_220_1,522052_KLN2_220,135,0,1
GEN_522052_KLN2_220_2,522052_KLN2_220,135,0,1
GEN_522052_KLN2_220_3,522052_KLN2_220,135,0,1
GEN_522052_KLN2_220_4,522052_KLN2_220,135,0,1
GEN_522052_KLN2_220_5,522052_KLN2_220,135,0,1
