Node,Type,Status,Load
161835_SISARMA1_132,CR,0,0
161836_SITAPU-1_132,1,1,25.439
161836_SITAPU-1_132,CR,0,0
161838_SIWANA_132,1,1,25.919
161838_SIWANA_132,CR,0,0
161839_SMS-STA1_132,1,1,50.884
161839_SMS-STA1_132,CR,0,0
161840_SOJAT1_132,1,1,39.832
161840_SOJAT1_132,CR,0,0
161841_SOORSAGA_132,1,1,32.387
161841_SOORSAGA_132,CR,0,0
161842_SOYLA1_132,1,1,30.28
161842_SOYLA1_132,CR,0,0
161843_SPOTRA-1_132,1,1,27.479
161843_SPOTRA-1_132,CR,0,0
161844_SRIDUNG1_132,1,1,18.414
161844_SRIDUNG1_132,CR,0,0
161845_SRIGANGA_132,1,1,58.892
161845_SRIGANGA_132,CR,0,0
161846_SRIKARNP_132,1,1,17.868
161846_SRIKARNP_132,CR,0,0
161847_SRIMADHO_132,1,1,48.881
161847_SRIMADHO_132,CR,0,0
161848_SRIMAHAV_132,1,1,41.226
161848_SRIMAHAV_132,CR,0,0
161849_SRIVIJAY_132,1,1,17.868
161849_SRIVIJAY_132,CR,0,0
161850_SUJANGARH1_132,1,1,18.643
161850_SUJANGARH1_132,CR,0,0
161851_SUKHER1_132,1,1,73.989
161851_SUKHER1_132,CR,0,0
161852_SULTANA_132,1,1,15.35
161852_SULTANA_132,CR,0,0
161853_SUMERPUR_132,1,1,36.162
161853_SUMERPUR_132,CR,0,0
161854_SURAJGAR_132,1,1,15.35
161854_SURAJGAR_132,CR,0,0
161855_SURPURA1_132,CR,0,0
161856_SUWANA_132,1,1,25.439
161856_SUWANA_132,CR,0,0
161858_TAGOREN_132,1,1,30.176
161858_TAGOREN_132,CR,0,0
161859_TALERA_132,1,1,21.438
161859_TALERA_132,CR,0,0
161860_TARANAGA_132,1,1,26.133
161860_TARANAGA_132,CR,0,0
161861_TEHANDESAR_132,1,1,18.643
161861_TEHANDESAR_132,CR,0,0
161862_TELEWARA_132,1,1,22.651
161862_TELEWARA_132,CR,0,0
161864_THADOLI1_132,1,1,73.612
161865_THANAGAZ_132,1,1,34.074
161865_THANAGAZ_132,CR,0,0
161866_THOI_1_132,1,1,24.441
161866_THOI_1_132,CR,0,0
161867_TIZARA_132,1,1,31.027
161867_TIZARA_132,CR,0,0
161868_TODABHIM_132,1,1,28.988
161868_TODABHIM_132,CR,0,0
161869_TODARASI_132,1,1,36.805
161869_TODARASI_132,CR,0,0
161870_TONK_132,1,1,13.325
161870_TONK_132,CR,0,0
161871_TOONGA1_132,1,1,31.657
161871_TOONGA1_132,CR,0,0
161872_UDAIPURW_132,1,1,32.721
161872_UDAIPURW_132,CR,0,0
161873_UMAIDPUR_132,1,1,12.056
161873_UMAIDPUR_132,CR,0,0
161874_UNDOO_132,1,1,13.951
161874_UNDOO_132,CR,0,0
161875_UNIARA1_132,1,1,8.882
161875_UNIARA1_132,CR,0,0
161876_UPANI_1_132,1,1,9.216
161876_UPANI_1_132,CR,0,0
161877_VAISHALI_132,1,1,126.602
161878_VIJAYMAN_132,1,1,22.728
161878_VIJAYMAN_132,CR,0,0
161879_VKIA1_132,1,1,79.077
161879_VKIA1_132,CR,0,0
161880_WEIR1_132,1,1,39.936
161880_WEIR1_132,CR,0,0
161881_Z_MINES_132,1,1,59.185
161881_Z_MINES_132,CR,0,0
161882_BAMANTUKDA_132,1,0,10
161886_KUSHALGARH_132,1,0,5
161887_BIJAIPUR_132,1,0,5
162203_JK-LAXMI_220,1,1,10.691
162217_BHILWA-2_220,BR,0,0
162230_SIROHI_220,BR,0,0
162233_JODHPU-2_220,BR,0,0
162237_AMARSAGAR-W_220,BR,0,0
162240_BHOPALGA_220,1,0,40
162266_BALI_220,1,1,43.54
162295_GAJNER_220,1,0,99
162316_RATANGAR_220,1,0,16.701
162379_BHAWAD-S_220,1,1,45.611
162654_KOLAYAT-S_220,1,0,99
162929_RAPS_C2_220,1,0,4.594
171100_NOIDA_UP_132,1,1,164.627
171101_GOKUL_132,1,1,104.23
171102_GNOIDA1_132,1,1,153.649
171103_ATRAULI1_132,1,1,96.491
171104_BARAUT1_132,1,1,87.475
171104_BARAUT1_132,CR,0,0
171105_AGRAN1_132,1,1,83.057
171105_AGRAN1_132,CR,0,0
171106_AGRACANT_132,1,1,217.917
171107_UNNAO1_132,1,0,0
171108_AGRAFN_132,1,1,170.635
171109_BANDA1_132,1,1,101.442
171109_BANDA1_132,CR,0,0
171110_HATHRAS1_132,1,1,259.821
171111_CHIBRMAU_132,1,1,61.876
171112_ORAI1_132,1,1,44.053
171113_CHINHAT_132,1,1,108.622
171114_PHULPUR1_132,1,1,31.159
171115_SHATABD_132,1,1,211.254
171115_SHATABD_132,CR,0,0
171116_SIMBOLI_132,1,0,0
171116_SIMBOLI_132,CR,0,0
171117_GAJRAULA_132,1,1,165.907
171118_SAMBHAL_132,1,1,138.399
171119_SAHIBAD_132,1,1,208.523
171119_SAHIBAD_132,CR,0,0
171120_HARDROAD_132,1,1,102.904
171121_NEHTOR1_132,1,1,60.175
171121_NEHTOR1_132,CR,0,0
171121_NEHTOR1_132,RG,0,2.25
171122_DOHANA1_132,1,1,221.352
171128_SHAJANP1_132,1,1,109.746
171130_CBGANJ_132,1,1,105.518
171130_CBGANJ_132,CR,0,0
171131_AGRATAJ_132,1,1,139.559
171132_MAU1_132,1,0,0
171133_SITAPUR1_132,1,1,117.336
171133_SITAPUR1_132,CR,0,0
171135_LUCKNOW1_132,1,0,0
171135_LUCKNOW1_132,CR,0,0
171135_LUCKNOW1_132,RE,0,10.6
171136_NAZIBABA_132,1,1,44.056
171138_MURABAD1_132,1,1,139.475
171142_MERUT1_132,1,1,246.713
171142_MERUT1_132,CR,0,0
171144_MURADNG1_132,1,1,99.501
171144_MURADNG1_132,CR,0,0
171147_SHAMLI1_132,1,1,129.159
171149_SAHARAN1_132,1,1,259.821
171149_SAHARAN1_132,CR,0,0
171150_AZAMGAR1_132,1,1,124.986
171151_NARA_132,1,1,225.222
171151_NARA_132,CR,0,0
171154_KHURJA1_132,1,1,143.558
171154_KHURJA1_132,CR,0,0
171156_HARDUGN1_132,1,0,0
171158_AGRA1_132,1,1,159.242
171158_AGRA1_132,CR,0,0
171159_AGRAS_132,1,1,612.323
171161_DEORIA1_132,1,1,85.527
171162_MAINPUR_132,1,1,100.718
171162_MAINPUR_132,CR,0,0
171163_HARDOI1_132,1,1,76.826
171164_PANKI1_132,1,1,90.967
171165_FEROZBD1_132,1,1,156.235
171165_FEROZBD1_132,CR,0,0
171166_NAUBSTA_132,1,1,191.684
171167_BAH_132,1,1,39.114
171168_AKBARPUR_132,1,1,19.475
171169_OBRA1_132,1,0,0
171170_OBRAH1_132,1,1,28.112
171172_RICHA_132,1,1,25.575
171173_ALAHBAD1_132,1,1,109.127
171174_GAZIPR2_132,1,1,87.725
171176_FATEHPR1_132,1,1,72.805
171177_SAHUPR1_132,1,1,100.602
171177_SAHUPR1_132,CR,0,0
171178_SARNATH1_132,1,1,161.906
171178_SARNATH1_132,CR,0,0
171179_BADAUN1_132,1,1,98.773
171179_BADAUN1_132,CR,0,0
171181_GORAKPR1_132,1,1,100.429
171183_SULTANP1_132,1,1,93.486
171184_JAUNPUR1_132,1,1,9.316
171185_GONDA1_132,1,1,23.708
171186_CANT_AL_132,1,0,0
171187_BASTI1_132,1,0,0
171188_ALIGARH2_132,1,1,176.012
171189_RIHND1_132,1,0,0
171190_ROBERTG1_132,1,1,44.879
171198_DHAMPR1_132,1,1,22.136
171199_SARSAUL_132,1,1,193.8
171237_ANPARA1_132,1,1,137.011
171301_ALIGARH3_132,1,1,41.906
171302_AMROHA_132,1,1,43.903
171303_ANANDNAG_132,1,1,68.418
171304_AONLA_132,1,1,54.876
171305_IFFCOAON_132,1,1,54.876
171306_AMRAPUR_132,1,1,46.743
171307_AURAI_132,1,1,45.388
171308_AZADNGR_132,1,1,168.648
171309_AZAMGH13_132,1,1,76.038
171310_B.BNGR_132,1,1,103.366
171311_BABRALA_132,1,1,43.903
171312_BACHRANW_132,1,1,17.441
171313_BAGPAT_132,1,1,69.98
171314_BAHRALCH_132,1,1,23.708
171315_BALIA_UP_132,1,1,77.905
171316_BALRAMPU_132,1,1,51.483
171317_BANDA132_132,1,0,0
171318_BANGERMA_132,1,1,21.186
171319_BANSI_132,1,1,50.808
171320_BARABANK_132,1,1,64.986
171321_BARELYII_132,1,1,65.852
171322_BARELY-1_132,1,1,25.145
171323_BADHALGA_132,1,1,29.3
171324_NOIDA129_132,1,1,22.858
171325_BAHADOHI_132,1,1,79.09
171326_BARTHANA_132,1,1,98.773
171327_SUMERPUR_132,1,1,77.849
171328_BHIMNAGR_132,1,1,41.53
171329_BHOOR_132,1,1,32.925
171330_BHOPAROA_132,1,1,146.138
171331_BIJNOUR_132,1,1,75.213
171332_BILARI_132,1,1,26.438
171333_BILHOUR_132,1,1,27.915
171334_BILASPUR_132,1,1,34.383
171335_SOHAWAL_132,1,0,10
171336_BISAULI_132,1,1,109.746
171337_BODLA_132,1,1,193.199
171338_BUDHANA_132,1,1,71.778
171340_CHANDOLI_132,1,1,19.136
171341_CHANDAUS_132,1,1,76.291
171342_CHANDPUR_132,1,1,75.213
171343_CHHAPRAU_132,1,1,32.925
171344_CHUNNAR_132,1,0,0
171345_CHUTMALP_132,1,1,143.558
171346_DADANGR_132,1,1,124.595
171349_DARSHANN_132,1,1,163.768
171350_DASNA_132,1,1,17.558
171351_DEBAI_132,1,1,64.472
171352_DEOBAND_132,1,1,89.185
171353_DEORIA_1_132,1,0,0
171354_DIBIYAPU_132,1,1,71.631
171355_DIGHAR_132,1,0,0
171356_DOHRIGHA_132,1,1,84.001
171357_DUMERIAG_132,1,1,39.124
171358_ETAH_132,1,1,87.464
171359_ETAWAH_132,1,1,148.5
171360_ETMADPUR_132,1,1,138.83
171361_FARIDPUR_132,1,1,32.925
171362_FATEHGAR_132,1,1,92.815
171363_FATEHABA_132,1,1,86.821
171364_GANGOH_132,1,1,19.77
171365_GAURIGAN_132,1,1,64.398
171366_GAZIPUR1_132,1,0,0
171367_GAJOKHAR_132,1,1,63.68
171368_GHATAMPU_132,1,1,61.876
171369_GIDA_132,1,0,0
171371_FCI_GORA_132,1,1,146.326
171372_GOLA_132,1,1,32.62
171373_GOMTINAG_132,1,1,121.4
171374_GOPIGANJ_132,1,1,30.145
171375_GULAUTI_132,1,1,26.648
171376_GYANPUR_132,1,1,3.22
171377_BULANDSA_132,1,1,54.876
171378_IND_A_GZ_132,1,1,109.746
171379_MOHANNAG_132,1,1,54.876
171380_MEERUTRO_132,1,1,43.903
171381_HALDARPU_132,1,1,27.267
171382_HANDIA_132,1,1,48.609
171383_HAPUR_132,1,1,32.925
171384_HAPURROA_132,1,1,54.876
171385_HARDUG-A_132,1,0,0
171386_HARRIAYA_132,1,1,28.961
171387_INDOGULF_132,1,1,10.911
171388_JAGDISHP_132,1,1,98.18
171389_JAHANGIR_132,1,1,59.313
171389_JAHANGIR_132,CR,0,0
171390_JAHANABA_132,1,1,23.541
171391_JAINPUR_132,1,1,56.162
171392_JALESAR_132,1,1,49.647
171393_JANSETH_132,1,1,113.899
171394_JASALA_132,1,1,43.903
171395_JASRANA_132,1,1,27.687
171396_JAUNPUR1_132,1,1,40.984
171397_JHANSI_132,1,1,232.19
171398_JHINGANA_132,1,1,94.128
171399_JHUSI_132,1,1,56.95
171501_PURKAZI_132,1,1,37.18
171502_RCGREEN_132,1,1,98.773
171504_RAEBAREL_132,1,1,108.116
171505_RAJAPAKA_132,1,1,38.276
171506_RAJAKATA_132,1,1,56.902
171508_RAMPUR_132,1,1,98.773
171509_RAMSENGH_132,1,1,20.683
171510_RASRA_132,1,1,42.845
171511_RATH_132,1,1,15.469
171513_SADABAD_132,1,1,111.324
171514_SAIDPUR_132,1,1,89.758
171515_SALEMPUR_132,1,1,50.808
171516_SANDILA_132,1,1,18.496
171516_SANDILA_132,RF,0,2.25
171517_SARAON_132,1,1,46.742
171518_SARDHANA_132,1,1,148.07
171519_SEFAI_132,1,1,62.215
171520_SEMRIJAM_132,1,1,48.609
171522_SHAHGANJ_132,1,1,37.259
171523_SHAMSABA_132,1,1,118.63
171523_SHAMSABA_132,CR,0,0
171524_SHANKARG_132,1,1,14.734
171525_SHATRUGH_132,1,1,30.317
171526_SHIKARPU_132,1,0,0
171527_SHIKOHAB_132,1,1,91.12
171528_SIDHAULI_132,1,1,27.072
171529_SIKNDARA_132,1,1,4.941
171531_SIKANDRA_132,1,1,101.648
171532_SIKANDAR_132,1,1,46.742
171533_SINGHAVE_132,1,1,59.313
171534_SIRATHU_132,1,1,46.742
171535_SIYANA_132,1,1,64.472
171536_SONEPUMP_132,1,0,0
171537_SREAMBAL_132,1,0,0
171538_SURAJPUR_132,1,1,175.598
171539_TAJPUR_132,1,1,140.547
171539_TAJPUR_132,RH,0,3.75
171540_TANDA_132,1,1,105.629
171541_TELCO_132,1,1,21.663
171542_THAKURWA_132,1,1,56.95
171543_THANABHA_132,1,1,24.715
171544_TRIGLASS_132,1,0,0
171545_TRT_132,1,1,145.778
171546_KUNDANRO_132,1,1,78.187
171547_SONIK_132,1,1,38.838
171548_USWAN_132,1,1,43.903
171549_VARANASI_132,1,1,138.364
171550_VAISHALI_132,1,1,87.802
171551_VRINDAVA_132,1,1,67.052
171552_ZAMNIA_132,1,1,80.104
171553_SAMBHAL_132,1,1,24.285
171554_MATHURA2_132,1,1,32.925
171555_LALGANJ_132,1,1,23.032
171556_DADRI_13_132,1,1,76.826
171557_RAEBRL_P_132,1,0,0
171558_MATH_132_132,1,1,41.53
171559_LEEDOPUR_132,1,0,0
171560_YAMUNAPU_132,1,0,0
171561_BABUGARH_132,1,1,19.77
171569_INDRAVAL_132,1,1,32.925
171600_JIGNA_132,1,1,56.566
171601_KADIPUR_132,1,1,39.97
171602_KAYAMGAN_132,1,1,39.544
171603_BITHOOR_132,1,1,19.336
171604_KAMLAPUR_132,1,1,32.494
171605_KANNAUJ_132,1,1,69.415
171606_KANKANKH_132,1,1,91.98
171607_KARCHANA_132,1,1,21.339
171608_KARVI_132,1,1,80.104
171609_KASGANJ_132,1,1,110.741
171611_KASIA_132,1,1,72.147
171612_KASIMABA_132,1,0,0
171613_KAURIRAM_132,1,1,55.717
171614_KAJARHAA_132,1,0,0
171615_KERAKAT_132,1,1,15.583
171616_KHAGA_132,1,1,27.267
171617_KHAIR_132,1,1,143.558
171618_KHALILAB_132,1,1,76.55
171619_KHATOLI_132,1,1,26.648
171620_KHARAD_132,1,1,32.925
171621_KHURAMNA_132,1,1,86.645
171622_KIRATPUR_132,1,1,31.59
171623_KOLLSA_132,1,1,20.833
171624_KOSIKALA_132,1,1,91.12
171625_KRISHNAN_132,1,1,193.868
171626_KUNDA_132,1,1,56.395
171628_KUNDESHW_132,1,1,39.124
171629_LAKHIMPU_132,1,1,80.71
171630_LAKHAOTI_132,1,1,21.92
171631_LALGANJ_132,1,1,64.187
171632_LALITPUR_132,1,1,118.411
171633_LALUKHER_132,1,1,81.449
171634_LML_132,1,0,0
171635_LONI_132,1,1,120.722
171636_SGPGI_132,1,1,138.211
171637_MACHLISH_132,1,1,27.267
171638_MAHOBA_132,1,1,48.609
171639_MALWA_132,1,1,66.387
171640_MANDUADI_132,1,1,203.907
171641_MANJHANP_132,1,1,15.583
171642_MANKAPUR_132,1,1,23.541
171643_MANAURI_132,1,1,72.147
171644_MARLAHU_132,1,1,27.267
171645_MARTINPU_132,1,1,62.215
171646_MATHURA_132,1,1,117.12
171646_MATHURA_132,CR,0,0
171647_MAU_NEW_132,1,1,56.566
171648_MAU_OLD_132,1,1,68.928
171649_MAU_RANI_132,1,1,13.379
171650_MAWANA_132,1,1,76.721
171651_MEDICALC_132,1,1,143.341
171652_MEJAROAD_132,1,1,55.717
171653_MAHARAJG_132,1,1,36.409
171654_MILKIPUR_132,1,1,22.186
171655_MINTOPAR_132,1,1,210.851
171656_MIRZAPUR_132,1,1,117.026
171657_MODISTEE_132,1,1,54.876
171658_MOHADDIP_132,1,1,128.712
171659_MOHAMMAD_132,1,1,58.598
171660_MOHAMMAD_132,1,1,32.925
171661_GULABARI_132,1,1,50.073
171661_GULABARI_132,CR,0,0
171662_MURADABA_132,1,1,163.112
171664_MOTH_132,1,1,65.914
171665_MUZAFARN_132,1,1,109.746
171667_NAGALIKI_132,1,1,78.657
171669_NAINI_132,1,1,70.283
171670_NAKUR_132,1,1,74.355
171671_NANAUTA_132,1,1,69.847
171672_NANAPARA_132,1,1,50.126
171673_SHAHJAHA_132,1,1,87.802
171674_NARAINPU_132,1,0,0
171675_NASEERPU_132,1,1,39.114
171676_NEBODPAR_132,1,1,184.119
171677_NEWARIRO_132,1,1,43.903
171678_NIBKAROR_132,1,1,27.077
171679_NIRPURA_132,1,1,121.602
171680_NKN_132,1,1,97.473
171681_NOIDA_II_132,1,1,120.722
171682_NOIDA_IV_132,1,1,120.722
171684_NOIDA_VI_132,1,1,120.722
171685_NOIDA62_132,1,1,143.334
171686_NOIDA62_132,1,0,0
171686_NOIDA62_132,CR,0,0
171688_ORAI_132_132,1,1,87.802
171689_PALLIA_132,1,1,45.566
171690_PARTAPGA_132,1,1,72.147
171691_PARICHHA_132,1,0,0
171692_PARTAPPU_132,1,1,165.907
171693_PATTI_132,1,1,23.541
171694_PHOOLPUR_132,1,1,101.442
171695_IFFCOPHU_132,1,1,51.993
171696_PINHAT_132,1,1,39.544
171698_PUVAYAN_132,1,1,27.072
171699_PURKAYAN_132,1,1,34.807
171700_AKBCHIN_132,1,0,0
171701_BALRCHIN_132,1,1,0
171702_DCM01_132,1,1,0
171703_HAIDER01_132,1,0,0
171704_LHSUGAR0_132,1,1,0
171705_MANCHIN_132,1,1,0
171706_RAUCHIN_132,1,1,0
171707_TRIVEN01_132,1,1,0
171708_TRIVEN02_132,1,1,0
171709_KUMBH_132,1,1,0
171710_GULARI01_132,1,1,0
171711_JKSUGAR_132,1,1,0
171712_MAWANA01_132,1,1,0
171713_MAWANA02_132,1,1,0
171714_MAWANA03_132,1,1,0
171715_SBECBIO_132,1,0,0
171716_SIMBHO01_132,1,1,0
171717_SIMBHO02_132,1,1,0
171718_AUGASSI_132,1,1,13.716
171719_OUDH_132,1,1,0
171720_DALMI01_132,1,1,0
171721_DALMI02_132,1,1,0
171722_DALMI03_132,1,1,0
171723_KMSAGA_132,1,1,0
171724_DWARIK01_132,1,1,0
171725_DWARIK02_132,1,1,0
171726_SUKHBI_132,1,1,0
171728_BAJAJ02_132,1,1,0
171729_BAJAJ03_132,1,0,0
171730_BAJAJ04_132,1,0,0
171731_BDLAPUR_132,1,1,6.856
171732_BAJAJ06_132,1,0,0
171733_BAJAJ07_132,1,0,0
171734_BAJAJ08_132,1,0,0
171735_BAJAJ09_132,1,0,0
171736_BAJAJ10_132,1,0,0
171737_DCM02_132,1,0,0
171738_DCM03_132,1,0,0
171739_UTTAM01_132,1,0,0
171740_UTTAM02_132,1,0,0
171741_DHAMPU01_132,1,1,0
171742_DHAMPU02_132,1,0,0
171743_DHAMPU03_132,1,0,0
171744_UPPERG_132,1,0,0
171745_CHADA_132,1,0,0
171746_DAURAL_132,1,0,0
171747_PARLE01_132,1,0,0
171748_NEWIND_132,1,0,0
171749_PARLE02_132,1,0,0
171750_LHSUGAR0_132,1,0,0
171751_GULARI02_132,1,0,0
171752_HAIDER02_132,1,0,0
171753_DCM04_132,1,0,0
171754_BIDHUNA_132,1,1,13.716
171755_BIGHAPU_132,1,1,13.716
171756_CHAKALV_132,1,1,25.147
171757_CHAKIA_132,1,1,13.716
171758_CHANDAK_132,1,1,11.428
171759_DALA1_132,1,1,20.575
171760_DALMAU_132,1,1,50.292
171761_DHAURHRA_132,1,1,11.428
171762_DYALBAGH_132,1,1,6
171763_GARWARA_132,1,1,15.305
171764_HATHRS1_132,1,1,196.404
171765_JALAUN1_132,1,1,28.058
171766_JATTARI_132,1,1,15.305
171767_JOLLYROD_132,1,1,89.276
171768_JWAHRPUR_132,1,1,28.058
171769_KANHUPWN_132,1,1,15.305
171770_KHEKRA_132,1,1,51.016
171771_KHURJAII_132,1,1,28.058
171772_MEHRBANS_132,1,1,28.058
171773_MEHDAWAL_132,1,1,15.305
171774_MEHNAGAR_132,1,1,15.305
171775_NAUGARH_132,1,1,15.305
171776_RHIMABAD_132,1,1,15.305
171777_RAMPURMANIHA_132,1,1,15.305
171778_SAHARACI_132,1,1,15.305
171779_SAIDNGLI_132,1,1,28.058
171780_SALAWA_132,1,1,28.058
171781_SASNI1_132,1,1,43.36
171782_SHAHABAD_132,1,1,15.305
171783_SINGHOLI_132,1,1,99.476
171784_TANDARAM_132,1,1,28.058
171785_TELIARGA_132,1,1,43.36
171786_UJJHANI_132,1,1,15.305
171787_UPSIDCMA_132,1,1,15.305
171788_PILIBHI1_132,1,1,126.149
172211_RPHKANPR_220,1,1,186.812
172222_NEHTOR2_220,1,0,48.9
172231_GOMTINGR_220,1,0,47.118
172257_HARDUGN2_220,1,0,0
172263_PARICHA2_220,1,0,0
172265_PANKI2_220,1,1,74.654
172299_MATHURA_220,1,1,437.373
172500_RASRA_220,1,1,59.466
172564_PRATPGARH_220,1,1,99.112
172565_TANDA2_220,1,1,99.112
172567_BEHAT_220,1,1,79.291
172568_BHELUPR_220,1,1,79.291
172591_CHURK_220,1,1,99.112
173020_KANPU_SO_33,1,0,10
17471_PAKISTANDC_400,1,1,196.353
181126_GANGUWAL_132,1,1,9.076
181135_KOTLA_132,1,0,12.095
182209_PITHORGA_220,BR,0,0
182210_CHARKHIDADRI_220,1,0,135.242
182234_AURYA2_220,RI,0,0
182238_DADRI_G2_220,RJ,0,0
184920_BADARPUR4_400,1,0,-3150.117
184922_AGRA_400,1,0,-5860.461
186014_PONG_66,1,0,0
186015_BHAKRA-L_66,1,0,13.759
188405_GURDASPUR_400,1,0,200
188407_MOHALI_400,1,0,200
188408_MUZAFRNGR_400,1,0,200
188408_MUZAFRNGR_400,2,0,-2930.231
188412_ALIGARH_400,1,1,256.547
188701_MATHURA_765,1,1,272.776
191123_DHAKRANI_132,1,1,70.561
191124_RISHIKE1_132,1,1,59.517
191125_BHOWALI_132,1,1,18.815
191127_ALMORA_132,1,1,19.072
191129_KICCHHA_132,1,1,57.603
191134_HALDWAN1_132,1,1,52.763
191137_KHATIMAH_132,1,1,51.426
191139_KOTDWAR_132,1,1,64.483
191140_MANGLORE_132,1,1,74.731
191141_BHAGWANN_132,1,1,83.573
191143_BINDAL_132,1,1,73.41
191145_PANTNAG1_132,1,1,154.763
191146_PITHORAG_132,1,1,19.124
191148_PURKULGA_132,1,1,38.957
191152_SRINAGAR_132,1,1,33.92
191153_RUDRAPUR_132,1,1,51.301
191155_BHUPATWA_132,1,1,53.476
191157_RAMNAGAR_132,1,1,24.188
191159_JASPUR_132,1,1,85.303
191160_RANIKHET_132,1,1,13.863
191171_HARIDWA1_132,1,1,140.604
191175_BAZPUR_132,1,1,84.492
191182_LAKSAR_132,1,1,58.335
191191_KALAGARH_132,1,1,7.991
191192_KASHIPU1_132,1,1,102.776
191193_ROORKEE1_132,1,1,124.984
191194_JWALAPUR_132,1,1,85.797
191196_MAZRA_132,1,1,96.005
191700_CPP_132,1,1,2.894
191701_IGL_132,1,1,32.386
191702_KVS_132,1,1,19.39
191703_SITARGANJ_132,1,1,65.502
191705_KATHGODAM_132,1,1,27.23
191901_KHODRI_132,1,1,19.868
191906_AIRLIQU_132,1,1,8.6
191907_ASIGLS_132,1,1,8.818
191909_HEHONDA_132,1,1,4.079
191910_MAHUAKHE_132,1,1,20.454
191911_PLYFLEX_132,1,1,10.199
191913_SATPULI_132,1,1,7.89
192226_CHAMBA_220,1,1,8.588
192276_RORKEE2_220,RD,0,6.74
192293_TATA_220,1,1,15.826
192347_RUDRAPUR_220,1,1,85.969
192370_DEHRADUN_220,1,0,0.5
211001_DIGBOI-LOAD_132,1,1,16.236
211002_BORDUBI-LOAD_132,1,1,30.563
211003_SONARI-LOAD_132,1,1,24.831
211004_TITABOR-LOAD_132,1,1,17.191
211005_SONAPUR-LOAD_132,1,1,24.831
211006_BILASIP-LOAD_132,1,1,13.371
211007_KOKRAJH-LOAD_132,1,1,33.427
211008_KAMPUR-LOAD_132,1,1,12.416
211009_KAMALPUR-LOA_132,1,1,40.113
211020_BTPS1-LOAD_132,1,1,9.27
211021_AGIA1-LOAD_132,1,1,21.624
211022_SARUSAJ-LOAD_132,1,1,63.336
211024_GOHPUR1-LOAD_132,1,1,22.667
211025_KAHILIPAR-LO_132,1,1,65.652
211026_CTPS1-LOAD_132,1,1,13.132
211027_JAGIROD1-LOA_132,1,1,21.624
211028_GORIPUR1-LOA_132,2,1,21.624
211029_GOSAIGAON-LD_132,1,1,12.755
211031_JOGIGOPA-LOA_132,1,1,11.254
211032_RANGIA-LOAD_132,1,1,32.261
211033_ROWTA-LOAD_132,1,1,32.199
211034_SISUGRM-LOAD_132,1,1,50.203
211035_PNGRMOLD-LOA_132,1,1,6.523
211036_BORNAGAR-LOA_132,1,1,31.511
211037_DEPOTA-LOAD_132,1,1,47.291
211039_NR-LAKHIM-LD_132,1,1,30.223
211040_DHEMAJI-LOAD_132,1,1,30.223
211041_SAMAGRI-LOAD_132,1,1,43.255
211042_JORHAT-LOAD_132,1,1,53.05
211043_PNCHGRM-N-LO_132,1,1,35.41
211045_PAILAPOL-LD_132,1,1,21.431
211047_DULLAVCH-LOA_132,1,1,9.32
211048_SANKAR-LOAD_132,1,1,23.172
211049_LTPS-LOAD_132,1,1,15.434
211051_TINSUKIA-LOA_132,1,1,24.115
211053_MARGHE-LOAD_132,1,1,18.325
211054_DIBRUGRH-LOA_132,1,1,38.583
211055_PAVOI-LOAD_132,1,1,22.137
211058_NALBRI-LOAD_132,1,1,21.758
211059_BOKAJAN-LOAD_132,1,1,14.468
211061_SIPAJHAR-LOA_132,1,1,12.755
211062_DIPHU-LOAD_132,1,1,11.585
211063_NARANGI-LOAD_132,1,1,26.259
211064_DISPUR-LOAD_132,1,1,4.634
211065_SRIKONA-LOAD_132,1,1,32.616
211066_MORAN-LOAD_132,1,1,17.36
211067_NAJIRA-LOAD_132,1,1,22.183
211068_MAJULI-LOAD_132,1,1,7.557
211069_BOKAGHAT-LOA_132,1,1,14.468
211094_SIBSAGR-LOAD_132,1,1,17.191
211134_DHALIGN-LOAD_132,1,1,18.755
211155_NTPS-LOAD_132,1,1,25.079
211161_KALAIN-LOAD_132,1,1,9.551
211166_GOLAGHT-LOAD_132,1,1,28.935
211168_JORHATW-LOAD_132,1,1,39.157
211171_HAFLONG-A-LD_132,1,1,7.454
211176_BOKO-LOAD_132,1,1,16.991
211177_MAKUM-LOAD_132,1,1,14.957
211201_KAMAKHY-LOAD_132,1,1,42.978
211302_BEHIATING1_132,1,1,40.113
211305_SILAPATHAR1_132,1,1,13.372
211590_UMRNGSHU1_132,1,1,7.454
211940_BRPL1_132,1,1,14.957
211960_HPC-P1_132,1,1,9.73
211970_HPC-J1_132,1,1,6.45
212075_AZARA-LOAD_220,1,1,19.101
213301_GUWT-MEDCOL3_33,1,1,42.978
213302_CHAPAKHOWA3_33,1,1,6.685
213304_HAZO3_33,1,1,22.922
213305_PALTNBAZAR3_33,1,1,40.113
213306_TANGLA3_33,1,1,17.191
213307_SARUPATHAR3_33,1,1,14.326
213308_TEZPUR-NEW_33,1,1,30.563
213309_TEOK3_33,1,1,17.191
214044_BISWA-CHARI_400,1,0,644.904
214151_RANGIA_400,1,0,2415.198
216071_MARIANI6-LOA_66,1,1,25.079
216075_RUPAI-LOAD_66,1,1,23.149
216076_TINSUKIA6-LO_66,1,1,24.115
216080_BOKAJAN6-LOA_66,1,1,2.893
216090_DIPHU-LOAD_66,1,1,2.866
