node.from.number,node.to.number,id,resistance.pu,reactance.pu,charging.susceptance.pu,ratingA,ratingB,ratingC,node.from.admittance.real.pu,node.from.admittance.imag.pu,node.to.admittance.real.pu,node.to.admittance.imag.pu,status,owner.number1,owner.fraction1,owner.number2,owner.fraction2,owner.number3,owner.fraction3,owner.number4,owner.fraction4,metered.end,length
112235,182227,1,0.00879,0.04685,0.08066,208,229,250,0,0,0,0,1,1,56.8,3,1,NA,NA,NA,NA,NA,NA
112235,182227,2,0.00879,0.04685,0.08066,208,229,250,0,0,0,0,1,1,56.8,3,1,NA,NA,NA,NA,NA,NA
112235,182227,3,0.00908,0.04842,0.08335,208,229,250,0,0,0,0,1,1,58.7,3,1,NA,NA,NA,NA,NA,NA
112235,182227,4,0.00908,0.04842,0.08335,208,229,250,0,0,0,0,1,1,58.7,3,1,NA,NA,NA,NA,NA,NA
112236,112247,1,0.003505,0.01868,0.03215,208,229,250,0,0,0,0,1,1,22.65,58,1,NA,NA,NA,NA,NA,NA
112236,132221,1,0.006188,0.032996,0.0568,0,0,0,0,0,0,0,1,2,40,610,1,NA,NA,NA,NA,NA,NA
112236,132221,2,0.006188,0.032996,0.0568,0,0,0,0,0,0,0,1,2,40,610,1,NA,NA,NA,NA,NA,NA
112237,112240,1,0.007426,0.039595,0.06816,208,2000,0,0,0,0,0,1,1,48,58,1,NA,NA,NA,NA,NA,NA
112237,132220,1,0.0192,0.1023,0.1761,208,229,250,0,0,0,0,1,1,124,3,1,NA,NA,NA,NA,NA,NA
112238,112241,1,0.014851,0.07919,0.13632,208,200,0,0,0,0,0,1,1,26,3,1,NA,NA,NA,NA,NA,NA
112238,112241,2,0.014851,0.07919,0.13632,208,200,0,0,0,0,0,1,1,26,3,1,NA,NA,NA,NA,NA,NA
112247,132220,1,0.003505,0.01868,0.03215,208,229,250,0,0,0,0,1,1,22.65,58,1,NA,NA,NA,NA,NA,NA
114401,184422,1,0.00126,0.0141,0.37707,517,1093,961.7,0,0,0,0,1,1,68,58,1,NA,NA,NA,NA,NA,NA
114401,184422,2,0.00126,0.0141,0.37707,517,1093,961.7,0,0,0,0,1,1,68,58,1,NA,NA,NA,NA,NA,NA
114401,184422,3,0.000702,0.0074997,0.23478,517,1093,961.7,0,0,0,0,1,2,39,3,1,NA,NA,NA,NA,NA,NA
114401,184422,4,0.000702,0.0075,0.23478,517,1093,961.7,0,0,0,0,1,2,39,3,1,NA,NA,NA,NA,NA,NA
114401,184476,1,0.001638,0.017499,0.54782,517,1093,961.7,0,0,0,0,1,1,91,3,1,NA,NA,NA,NA,NA,NA
114401,184476,2,0.001638,0.0174993,0.54782,517,1093,961.7,0,0,0,0,1,1,91,3,1,NA,NA,NA,NA,NA,NA
121100,121107,1,0.021,0.0497,0.0115,70,80,90,0,0,0,0,1,1,22.6,57,1,NA,NA,NA,NA,NA,NA
121100,121127,1,0.010185,0.02424,0.00558,70,100,0,0,0,0,0,1,2,10.94,57,1,NA,NA,NA,NA,NA,NA
121102,121104,1,0.0187,0.0442,0.0103,70,80,90,0,0,0,0,1,2,20.11,57,1,NA,NA,NA,NA,NA,NA
121102,121104,2,0.0187,0.0442,0.0103,70,80,90,0,0,0,0,1,2,20.11,57,1,NA,NA,NA,NA,NA,NA
121102,121119,1,0.0233,0.055,0.0128,70,80,90,0,0,0,0,1,2,25,57,1,NA,NA,NA,NA,NA,NA
121102,121124,1,0.0671,0.1587,0.0368,70,80,90,0,0,0,0,1,2,72.15,57,1,NA,NA,NA,NA,NA,NA
121105,121123,1,0.0278,0.0658,0.0153,70,80,90,0,0,0,0,1,2,29.93,57,1,NA,NA,NA,NA,NA,NA
121105,121901,1,0.00047,0.00111,0.00025,50,100,0,0,0,0,0,0,2,0.5,51,1,NA,NA,NA,NA,NA,NA
121106,181111,1,0.01676,0.03988,0.00918,100,100,0,0,0,0,0,1,2,18,305,1,NA,NA,NA,NA,NA,NA
121106,181111,2,0.01676,0.03988,0.00918,100,100,0,0,0,0,0,1,2,18,305,1,NA,NA,NA,NA,NA,NA
121107,121113,1,0.0242,0.0573,0.0133,70,80,90,0,0,0,0,1,1,26.03,57,1,NA,NA,NA,NA,NA,NA
121107,121113,2,0.0242,0.0576,0.01326,50,100,100,0,0,0,0,1,2,26,57,1,NA,NA,NA,NA,NA,NA
121107,121121,1,0.0143,0.0337,0.0078,70,80,90,0,0,0,0,1,1,15.34,57,1,NA,NA,NA,NA,NA,NA
121107,121121,2,0.0149,0.0352,0.0082,70,80,90,0,0,0,0,1,1,16,57,1,NA,NA,NA,NA,NA,NA
121107,121122,1,0.0205,0.0484,0.0112,70,80,90,0,0,0,0,1,1,22,57,1,NA,NA,NA,NA,NA,NA
121107,121122,2,0.0186,0.044,0.0102,70,80,90,0,0,0,0,1,1,20,57,1,NA,NA,NA,NA,NA,NA
121107,121124,1,0.0443,0.1048,0.0243,70,80,90,0,0,0,0,1,2,47.64,57,1,NA,NA,NA,NA,NA,NA
121107,121124,2,0.0443,0.1048,0.0243,70,80,90,0,0,0,0,1,2,47.64,57,1,NA,NA,NA,NA,NA,NA
121108,121109,1,0.0463,0.1095,0.0254,70,80,90,0,0,0,0,1,2,49.75,57,1,NA,NA,NA,NA,NA,NA
121108,121110,1,0.0046,0.0108,0.0025,70,80,90,0,0,0,0,1,2,4.9,57,1,NA,NA,NA,NA,NA,NA
121108,121110,2,0.0046,0.0108,0.0025,70,80,90,0,0,0,0,1,2,4.9,57,1,NA,NA,NA,NA,NA,NA
121108,121140,1,0.02793,0.06648,0.0153,70,80,90,0,0,0,0,1,2,30,57,1,NA,NA,NA,NA,NA,NA
121108,121140,2,0.02793,0.06648,0.0153,70,80,90,0,0,0,0,1,2,30,57,1,NA,NA,NA,NA,NA,NA
121108,131116,1,0.0602,0.1538,0.0317,87,100,0,0,0,0,0,1,2,66,51,1,NA,NA,NA,NA,NA,NA
121109,121115,1,0.0298,0.0704,0.0163,70,80,90,0,0,0,0,1,1,32,57,1,NA,NA,NA,NA,NA,NA
121109,121140,1,0.0463,0.1095,0.0254,70,80,90,0,0,0,0,1,1,5,57,1,NA,NA,NA,NA,NA,NA
121109,121140,2,0.0463,0.1095,0.0254,70,80,90,0,0,0,0,1,1,5,57,1,NA,NA,NA,NA,NA,NA
121109,131192,1,0.0074,0.0144,0.0029,73,80,0,0,0,0,0,1,1,6,51,1,NA,NA,NA,NA,NA,NA
121109,131192,2,0.0074,0.0144,0.0029,73,80,0,0,0,0,0,1,1,6,51,1,NA,NA,NA,NA,NA,NA
121110,121123,1,0.0401,0.0948,0.022,70,80,90,0,0,0,0,1,2,43.11,57,1,NA,NA,NA,NA,NA,NA
121110,121123,2,0.0401,0.0948,0.022,70,80,90,0,0,0,0,1,2,43.11,57,1,NA,NA,NA,NA,NA,NA
121110,121124,1,0.0392,0.0928,0.0215,70,80,90,0,0,0,0,1,1,42.18,57,1,NA,NA,NA,NA,NA,NA
121110,121124,2,0.0392,0.0928,0.0215,70,80,90,0,0,0,0,1,1,42.18,57,1,NA,NA,NA,NA,NA,NA
121112,121114,1,0.03,0.0711,0.0165,70,80,90,0,0,0,0,1,1,32.31,57,1,NA,NA,NA,NA,NA,NA
121112,121116,1,0.0163,0.0385,0.0089,70,80,90,0,0,0,0,1,1,17.5,57,1,NA,NA,NA,NA,NA,NA
121112,121122,1,0.0595,0.1408,0.0326,70,80,90,0,0,0,0,1,2,63.99,57,1,NA,NA,NA,NA,NA,NA
121112,121122,2,0.0611,0.1447,0.0335,70,80,90,0,0,0,0,1,2,65.75,57,1,NA,NA,NA,NA,NA,NA
121112,141107,1,0.015101,0.035944,0.00827,70,80,90,0,0,0,0,1,1,16.22,63,1,NA,NA,NA,NA,NA,NA
121112,191197,1,0.0167,0.0396,0.0092,70,80,90,0,0,0,0,1,2,18,57,1,NA,NA,NA,NA,NA,NA
121117,121118,1,0.0291,0.0689,0.016,70,80,90,0,0,0,0,1,1,31.33,57,1,NA,NA,NA,NA,NA,NA
121117,121123,1,0.0256,0.0605,0.014,70,80,90,0,0,0,0,1,2,27.49,57,1,NA,NA,NA,NA,NA,NA
121117,121123,2,0.0256,0.0605,0.014,70,80,90,0,0,0,0,1,2,27.49,57,1,NA,NA,NA,NA,NA,NA
121119,121124,1,0.0519,0.1228,0.0285,70,80,90,0,0,0,0,1,1,55.83,57,1,NA,NA,NA,NA,NA,NA
121119,121124,2,0.0519,0.1228,0.0285,70,80,90,0,0,0,0,1,1,55.83,57,1,NA,NA,NA,NA,NA,NA
121119,121131,1,0.0186,0.044,0.0102,70,80,90,0,0,0,0,1,1,20,57,1,NA,NA,NA,NA,NA,NA
121120,121123,1,0.0561,0.1328,0.0308,70,80,90,0,0,0,0,1,1,60.37,57,1,NA,NA,NA,NA,NA,NA
121120,121123,2,0.0561,0.1328,0.0308,70,80,90,0,0,0,0,1,1,60.37,57,1,NA,NA,NA,NA,NA,NA
121120,121129,1,0.0358,0.0847,0.0196,70,80,90,0,0,0,0,1,1,38.48,57,1,NA,NA,NA,NA,NA,NA
121120,121135,1,0.0225,0.0533,0.0124,70,80,90,0,0,0,0,1,1,24.23,57,1,NA,NA,NA,NA,NA,NA
121124,121125,1,0.0015,0.0036,8e-04,70,80,90,0,0,0,0,1,1,1.65,57,1,NA,NA,NA,NA,NA,NA
121124,121125,2,0.0015,0.0036,8e-04,70,80,90,0,0,0,0,1,1,1.65,57,1,NA,NA,NA,NA,NA,NA
121124,121126,1,0,1e-04,0,50,100,0,0,0,0,0,1,1,0,57,1,NA,NA,NA,NA,NA,NA
121124,121127,1,0.01558,0.0371,0.0085,70,80,0,0,0,0,0,1,2,16.74,57,1,NA,NA,NA,NA,NA,NA
121124,121131,1,0.0566,0.1339,0.031,70,80,90,0,0,0,0,1,2,60.86,57,1,NA,NA,NA,NA,NA,NA
121126,181118,1,0.002786,0.00663,0.00153,70,80,90,0,0,0,0,1,1,2.99,63,1,NA,NA,NA,NA,NA,NA
121128,182928,1,0.00309,0.0165,0.0284,208,229,250,0,0,0,0,1,1,20,608,1,NA,NA,NA,NA,NA,NA
121128,182928,2,0.00309,0.0165,0.0284,208,229,250,0,0,0,0,1,1,20,608,1,NA,NA,NA,NA,NA,NA
121901,131119,1,0.0856,0.1656,0.0331,73,100,0,0,0,0,0,1,2,69,51,1,NA,NA,NA,NA,NA,NA
121901,131178,1,0.0502,0.1282,0.0264,87,100,0,0,0,0,0,1,1,55,51,1,NA,NA,NA,NA,NA,NA
121901,131191,1,0.0806,0.156,0.0312,73,80,0,0,0,0,0,1,2,65,51,1,NA,NA,NA,NA,NA,NA
121901,131192,1,0.0372,0.0886,0.0204,50,100,0,0,0,0,0,1,2,55.5,51,1,NA,NA,NA,NA,NA,NA
121901,131192,2,0.0372,0.0886,0.0204,50,100,0,0,0,0,0,1,2,0,51,1,NA,NA,NA,NA,NA,NA
122200,122208,1,0.0159,0.085,0.1488,208,229,250,0,0,0,0,1,1,106.3,57,1,NA,NA,NA,NA,NA,NA
122200,122226,1,0.0037,0.0198,0.0346,208,229,250,0,0,0,0,1,1,24.7,57,1,NA,NA,NA,NA,NA,NA
122201,122206,1,0.0037,0.0198,0.0341,208,229,250,0,0,0,0,1,1,24,57,1,NA,NA,NA,NA,NA,NA
122201,182218,1,0.000646,0.003446,0.00593,208,229,250,0,0,0,0,1,2,4.18,63,1,NA,NA,NA,NA,NA,NA
122202,182928,1,0.00309,0.0165,0.0284,208,229,250,0,0,0,0,1,1,20,608,1,NA,NA,NA,NA,NA,NA
122202,182928,2,0.00309,0.0165,0.0284,208,229,250,0,0,0,0,1,1,20,608,1,NA,NA,NA,NA,NA,NA
122203,182904,1,5e-04,0.0029,0.005,208,229,250,0,0,0,0,1,2,3.5,63,1,NA,NA,NA,NA,NA,NA
122203,182904,2,5e-04,0.0029,0.005,208,229,250,0,0,0,0,1,2,3.5,63,1,NA,NA,NA,NA,NA,NA
122205,182202,1,0.00773,0.04124,0.071,208,229,250,0,0,0,0,1,2,50,304,1,NA,NA,NA,NA,NA,NA
122205,182904,1,0.01825,0.09734,0.16756,208,229,250,0,0,0,0,1,2,118,304,1,NA,NA,NA,NA,NA,NA
122206,122208,1,0.00217,0.01155,0.01988,208,229,250,0,0,0,0,1,1,14,57,1,NA,NA,NA,NA,NA,NA
122206,122208,2,0.00217,0.01155,0.01988,208,229,250,0,0,0,0,1,1,14,57,1,NA,NA,NA,NA,NA,NA
122207,122211,1,0.001547,0.008249,0.0142,208,229,250,0,0,0,0,1,1,10,608,1,NA,NA,NA,NA,NA,NA
122207,122211,2,0.001547,0.008249,0.0142,208,229,250,0,0,0,0,1,1,10,608,1,NA,NA,NA,NA,NA,NA
122207,122226,1,0.00286195,0.01526,0.02627,208,229,250,0,0,0,0,1,1,18.5,608,1,NA,NA,NA,NA,NA,NA
122207,122226,2,0.00286195,0.01526,0.02627,208,229,250,0,0,0,0,1,1,18.5,608,1,NA,NA,NA,NA,NA,NA
122208,122226,1,0.0196,0.1047,0.1833,208,229,250,0,0,0,0,1,1,130.9,57,1,NA,NA,NA,NA,NA,NA
122208,122322,1,0.003504,0.018688,0.0327,208,229,250,0,0,0,0,1,2,23.36,63,1,NA,NA,NA,NA,NA,NA
122208,122902,1,0.0039,0.0208,0.0364,208,229,250,0,0,0,0,1,2,26.03,63,1,NA,NA,NA,NA,NA,NA
122208,182904,1,0.00511,0.02722,0.04686,208,229,250,0,0,0,0,1,1,33,57,1,NA,NA,NA,NA,NA,NA
122209,182202,1,0.002598,0.013585,0.02386,208,229,250,0,0,0,0,1,1,16.8,304,1,NA,NA,NA,NA,NA,NA
122209,182904,1,0.023382,0.122265,0.2147,208,229,250,0,0,0,0,1,2,151.2,304,1,NA,NA,NA,NA,NA,NA
122210,122279,1,0.002455,0.014015,0.02404,208,229,250,0,0,0,0,1,2,17.05,3,1,NA,NA,NA,NA,NA,NA
122210,122279,2,0.002455,0.014015,0.02404,208,229,250,0,0,0,0,1,2,17.05,3,1,NA,NA,NA,NA,NA,NA
122212,192902,1,0.01683,0.08597,0.01659,208,229,250,0,0,0,0,1,2,35.02,63,1,NA,NA,NA,NA,NA,NA
122212,192902,2,0.01683,0.08597,0.01659,208,229,250,0,0,0,0,1,2,35,63,1,NA,NA,NA,NA,NA,NA
122279,182918,1,0.0195566,0.111635,0.19149,208,229,250,0,0,0,0,1,2,135.81,3,1,NA,NA,NA,NA,NA,NA
122279,182918,2,0.019557,0.111635,0.19149,208,229,250,0,0,0,0,1,2,135.81,3,1,NA,NA,NA,NA,NA,NA
122322,142204,1,0.003504,0.018688,0.0327,208,229,250,0,0,0,0,1,2,23.36,63,1,NA,NA,NA,NA,NA,NA
122902,142204,1,0.003005,0.016024,0.02804,208,229,250,0,0,0,0,1,2,20.03,63,1,NA,NA,NA,NA,NA,NA
122902,182904,1,0.001728,0.009864,0.01692,208,229,250,0,0,0,0,1,1,12,63,1,NA,NA,NA,NA,NA,NA
122902,182904,2,0.001728,0.009864,0.01692,208,229,250,0,0,0,0,1,1,12,63,1,NA,NA,NA,NA,NA,NA
122920,182201,1,0.00915,0.04877,0.08395,208,229,250,0,0,0,0,1,2,59.12,63,1,NA,NA,NA,NA,NA,NA
122920,182214,1,0.00583,0.0311,0.05353,208,229,250,0,0,0,0,1,2,37.7,63,1,NA,NA,NA,NA,NA,NA
124402,124403,1,0.000158,0.002385,0.09975,636,1270,1440.3,0,0,0,0,1,2,15,608,1,NA,NA,NA,NA,NA,NA
124402,124403,2,0.000158,0.002385,0.09975,636,1270,1440.3,0,0,0,0,1,2,15,608,1,NA,NA,NA,NA,NA,NA
124402,124404,1,0.000158,0.002385,0.09975,636,1270,1440.3,0,0,0,0,1,2,90,608,1,NA,NA,NA,NA,NA,NA
124402,184456,1,0.000267,0.003791,0.1483,636,1270,1440.3,0,0,0,0,1,2,22,608,1,NA,NA,NA,NA,NA,NA
124402,184456,2,0.000267,0.003791,0.1483,636,1270,1440.3,0,0,0,0,1,2,22,608,1,NA,NA,NA,NA,NA,NA
124903,184470,1,3.6e-05,0.003845,0.01204,550,850,0,0,0,0,0,1,2,2,3,1,NA,NA,NA,NA,NA,NA
124903,184472,1,3.6e-05,0.003845,0.01204,550,850,0,0,0,0,0,1,1,2,3,1,NA,NA,NA,NA,NA,NA
124910,184903,1,5.3e-05,0.000795,0.03325,5520,552,0,0,0,0,0,1,1,5,1,1,NA,NA,NA,NA,NA,NA
124910,184903,2,5.3e-05,0.000795,0.03325,5520,552,0,0,0,0,0,1,1,5,1,1,NA,NA,NA,NA,NA,NA
131100,131171,1,0.0043,0.011,0.0023,87,100,0,0,0,0,0,1,1,4.7,51,1,NA,NA,NA,NA,NA,NA
131100,131171,2,0.0043,0.011,0.0023,87,100,0,0,0,0,0,1,1,4.7,51,1,NA,NA,NA,NA,NA,NA
131101,131102,1,0.0198,0.0384,0.0077,73,100,0,0,0,0,0,1,2,16,51,1,NA,NA,NA,NA,NA,NA
131101,131102,2,0.0198,0.0384,0.0077,73,100,0,0,0,0,0,1,2,16,51,1,NA,NA,NA,NA,NA,NA
131101,131195,1,0.0372,0.072,0.0144,73,100,0,0,0,0,0,1,1,30,51,1,NA,NA,NA,NA,NA,NA
131101,131195,2,0.0372,0.072,0.0144,73,100,0,0,0,0,0,1,1,30,51,1,NA,NA,NA,NA,NA,NA
131102,131600,1,0.0236,0.0456,0.0091,73,100,0,0,0,0,0,1,2,19,51,1,NA,NA,NA,NA,NA,NA
131102,131600,2,0.0236,0.0456,0.0091,73,100,0,0,0,0,0,1,2,19,51,1,NA,NA,NA,NA,NA,NA
131103,131110,1,0.0283,0.0722,0.0149,87,100,0,0,0,0,0,1,2,31,51,1,NA,NA,NA,NA,NA,NA
131103,131110,2,0.0283,0.0722,0.0149,87,100,0,0,0,0,0,1,2,31,51,1,NA,NA,NA,NA,NA,NA
131103,131121,1,0.0255,0.0652,0.0134,87,100,0,0,0,0,0,1,1,28,51,1,NA,NA,NA,NA,NA,NA
131103,131121,2,0.0255,0.0652,0.0134,87,100,0,0,0,0,0,1,1,28,51,1,NA,NA,NA,NA,NA,NA
131105,131602,1,0.00228,0.00582,0.0012,87,100,0,0,0,0,0,1,2,2.5,51,1,NA,NA,NA,NA,NA,NA
131105,131614,1,0.00228,0.00582,0.0012,87,100,0,0,0,0,0,1,1,2.5,51,1,NA,NA,NA,NA,NA,NA
131106,131133,1,0.0137,0.035,0.0072,87,100,0,0,0,0,0,1,2,15,51,1,NA,NA,NA,NA,NA,NA
131106,131615,1,0.0055,0.014,0.0029,87,100,0,0,0,0,0,1,2,6,51,1,NA,NA,NA,NA,NA,NA
131107,131148,1,0.0274,0.0699,0.0144,87,100,0,0,0,0,0,1,1,30,51,1,NA,NA,NA,NA,NA,NA
131107,131149,1,0.0182,0.0466,0.0096,87,100,0,0,0,0,0,1,2,20,51,1,NA,NA,NA,NA,NA,NA
131108,131109,1,0.0182,0.0466,0.0096,87,100,0,0,0,0,0,1,1,20,51,1,NA,NA,NA,NA,NA,NA
131108,131113,1,0.0254,0.0648,0.0133,87,100,0,0,0,0,0,1,2,27.8,51,1,NA,NA,NA,NA,NA,NA
131108,131148,1,0.0128,0.0326,0.0067,87,100,0,0,0,0,0,1,2,14,51,1,NA,NA,NA,NA,NA,NA
131109,131129,1,0.0248,0.048,0.0096,73,100,0,0,0,0,0,0,1,20,51,1,NA,NA,NA,NA,NA,NA
131109,131134,1,0.0149,0.0288,0.0058,73,100,0,0,0,0,0,1,2,12,51,1,NA,NA,NA,NA,NA,NA
131109,131134,2,0.0149,0.0288,0.0058,73,100,0,0,0,0,0,1,2,12,51,1,NA,NA,NA,NA,NA,NA
131110,131118,1,0.0091,0.0233,0.0048,87,100,0,0,0,0,0,1,1,10,51,1,NA,NA,NA,NA,NA,NA
131110,131118,2,0.0091,0.0233,0.0048,87,100,0,0,0,0,0,1,1,10,51,1,NA,NA,NA,NA,NA,NA
131111,131151,1,0.0219,0.0559,0.0115,87,100,0,0,0,0,0,1,2,24,51,1,NA,NA,NA,NA,NA,NA
131111,131160,1,0.0186,0.036,0.0072,73,100,0,0,0,0,0,1,2,15,51,1,NA,NA,NA,NA,NA,NA
131112,131114,1,0.0347,0.0672,0.0134,73,100,0,0,0,0,0,1,1,28,51,1,NA,NA,NA,NA,NA,NA
131112,131615,1,0.0186,0.036,0.0072,73,100,0,0,0,0,0,1,2,15,51,1,NA,NA,NA,NA,NA,NA
131113,131176,1,0.0233,0.0594,0.0122,87,100,0,0,0,0,0,0,2,25.5,51,1,NA,NA,NA,NA,NA,NA
131114,131123,1,0.0149,0.0288,0.0058,73,100,0,0,0,0,0,1,1,12,51,1,NA,NA,NA,NA,NA,NA
131114,131137,1,0.0186,0.036,0.0072,73,100,0,0,0,0,0,1,1,15,51,1,NA,NA,NA,NA,NA,NA
131114,131144,1,0.026,0.0504,0.0101,73,100,0,0,0,0,0,1,1,21,51,1,NA,NA,NA,NA,NA,NA
131114,131144,2,0.026,0.0504,0.0101,73,100,0,0,0,0,0,1,1,21,51,1,NA,NA,NA,NA,NA,NA
131114,131615,1,0.0533,0.1032,0.0206,73,100,0,0,0,0,0,1,2,43,51,1,NA,NA,NA,NA,NA,NA
131115,131126,1,0.0096,0.02445,0.00505,87,100,0,0,0,0,0,1,2,10.5,51,1,NA,NA,NA,NA,NA,NA
131115,131157,1,0.0096,0.02445,0.00505,87,100,0,0,0,0,0,1,1,10.5,51,1,NA,NA,NA,NA,NA,NA
131116,131176,1,0.01,0.0256,0.0053,87,100,0,0,0,0,0,1,1,11,51,1,NA,NA,NA,NA,NA,NA
131117,131174,1,0.0119,0.0303,0.0062,87,100,0,0,0,0,0,1,2,13,51,1,NA,NA,NA,NA,NA,NA
131117,131176,1,0.0246,0.0629,0.013,87,100,0,0,0,0,0,1,2,27,51,1,NA,NA,NA,NA,NA,NA
131117,131177,1,0.0137,0.035,0.0072,87,100,0,0,0,0,0,1,1,15,51,1,NA,NA,NA,NA,NA,NA
131117,131190,1,0.0638,0.1631,0.0336,87,100,0,0,0,0,0,1,1,70,51,1,NA,NA,NA,NA,NA,NA
131117,131199,1,0.0073,0.0186,0.0038,87,100,0,0,0,0,0,1,2,8,51,1,NA,NA,NA,NA,NA,NA
131118,131190,1,0.00274,0.00699,0.00144,87,100,0,0,0,0,0,1,2,3,51,1,NA,NA,NA,NA,NA,NA
131118,131190,2,0.00274,0.00699,0.00144,87,100,0,0,0,0,0,1,2,3,51,1,NA,NA,NA,NA,NA,NA
131119,131191,1,0.0087,0.0168,0.0034,73,100,0,0,0,0,0,1,1,7,51,1,NA,NA,NA,NA,NA,NA
131119,131195,1,0.0087,0.0168,0.0034,73,100,0,0,0,0,0,1,2,7,51,1,NA,NA,NA,NA,NA,NA
131119,131195,2,0.0087,0.0168,0.0034,73,100,0,0,0,0,0,1,2,7,51,1,NA,NA,NA,NA,NA,NA
131120,131195,1,0.0046,0.0117,0.0024,87,100,0,0,0,0,0,1,2,5,51,1,NA,NA,NA,NA,NA,NA
131121,131600,1,0.0073,0.0186,0.0038,87,100,0,0,0,0,0,1,1,8,51,1,NA,NA,NA,NA,NA,NA
131121,131600,2,0.0073,0.0186,0.0038,87,100,0,0,0,0,0,1,1,8,51,1,NA,NA,NA,NA,NA,NA
131121,131600,3,0.0073,0.0186,0.0038,87,100,0,0,0,0,0,1,1,8,51,1,NA,NA,NA,NA,NA,NA
131121,131609,1,0.0219,0.0559,0.0115,87,100,0,0,0,0,0,1,2,24,51,1,NA,NA,NA,NA,NA,NA
131122,131615,1,0.021,0.0536,0.011,87,100,0,0,0,0,0,1,2,23,51,1,NA,NA,NA,NA,NA,NA
131123,131125,1,0.0074,0.0144,0.0029,73,100,0,0,0,0,0,1,1,6,51,1,NA,NA,NA,NA,NA,NA
131124,131180,1,0.0109,0.028,0.0058,87,100,0,0,0,0,0,1,1,12,51,1,NA,NA,NA,NA,NA,NA
131124,131182,1,0.0146,0.0373,0.0077,87,100,0,0,0,0,0,1,2,16,51,1,NA,NA,NA,NA,NA,NA
131124,131182,2,0.0146,0.0373,0.0077,87,100,0,0,0,0,0,1,2,16,51,1,NA,NA,NA,NA,NA,NA
131124,131183,1,0.0091,0.0233,0.0048,87,100,0,0,0,0,0,1,1,10,51,1,NA,NA,NA,NA,NA,NA
131124,131185,1,0.0109,0.028,0.0058,87,100,0,0,0,0,0,1,2,12,51,1,NA,NA,NA,NA,NA,NA
131125,131131,1,0.0192,0.0489,0.0101,87,100,0,0,0,0,0,1,1,21,51,1,NA,NA,NA,NA,NA,NA
131126,131153,1,0.0434,0.084,0.0168,73,100,0,0,0,0,0,0,2,35,51,1,NA,NA,NA,NA,NA,NA
131126,131156,1,0.0109,0.028,0.0058,87,100,0,0,0,0,0,1,2,12,51,1,NA,NA,NA,NA,NA,NA
131126,131158,1,0.0012,0.0024,5e-04,73,100,0,0,0,0,0,1,1,1,51,1,NA,NA,NA,NA,NA,NA
131126,131163,1,0.0186,0.036,0.0072,73,100,0,0,0,0,0,1,1,15,51,1,NA,NA,NA,NA,NA,NA
131126,131164,1,0.0248,0.048,0.0096,73,100,0,0,0,0,0,1,1,20,51,1,NA,NA,NA,NA,NA,NA
131126,131611,1,0.0064,0.0163,0.0034,87,100,0,0,0,0,0,1,1,7,51,1,NA,NA,NA,NA,NA,NA
131126,131611,2,0.0064,0.0163,0.0034,87,100,0,0,0,0,0,1,1,7,51,1,NA,NA,NA,NA,NA,NA
131126,131611,3,0.0064,0.0163,0.0034,87,100,0,0,0,0,0,1,1,7,51,1,NA,NA,NA,NA,NA,NA
131127,131140,1,0.0347,0.0885,0.0182,87,100,0,0,0,0,0,1,2,38,51,1,NA,NA,NA,NA,NA,NA
131127,131180,1,0.0228,0.0583,0.012,87,100,0,0,0,0,0,1,1,25,51,1,NA,NA,NA,NA,NA,NA
131127,131181,1,0.0182,0.0466,0.0096,87,100,0,0,0,0,0,1,1,20,51,1,NA,NA,NA,NA,NA,NA
131128,131131,1,0.0137,0.035,0.0072,87,100,0,0,0,0,0,1,1,15,51,1,NA,NA,NA,NA,NA,NA
131129,131169,1,0.0137,0.035,0.0072,87,100,0,0,0,0,0,1,1,15,51,1,NA,NA,NA,NA,NA,NA
131129,131174,1,0.0119,0.0303,0.0062,87,100,0,0,0,0,0,1,1,13,51,1,NA,NA,NA,NA,NA,NA
131129,131199,1,0.0228,0.0583,0.012,87,100,0,0,0,0,0,1,2,25,51,1,NA,NA,NA,NA,NA,NA
131129,131602,1,0.00456,0.01165,0.0024,87,100,0,0,0,0,0,1,1,5,51,1,NA,NA,NA,NA,NA,NA
131129,131603,1,0.0471,0.0912,0.0182,73,100,0,0,0,0,0,1,2,38,51,1,NA,NA,NA,NA,NA,NA
131129,131608,1,0.0182,0.0466,0.0096,87,100,0,0,0,0,0,1,1,20,51,1,NA,NA,NA,NA,NA,NA
131130,131182,1,0.0109,0.028,0.0058,87,100,0,0,0,0,0,1,1,12,51,1,NA,NA,NA,NA,NA,NA
131130,131188,1,0.0023,0.0058,0.0012,87,100,0,0,0,0,0,1,2,2.5,51,1,NA,NA,NA,NA,NA,NA
131133,131615,1,0.0192,0.0489,0.0101,87,100,0,0,0,0,0,1,1,21,51,1,NA,NA,NA,NA,NA,NA
131134,131144,1,0.0372,0.072,0.0144,73,100,0,0,0,0,0,1,1,30,51,1,NA,NA,NA,NA,NA,NA
131134,131148,1,0.0292,0.0746,0.0154,87,100,0,0,0,0,0,1,1,32,51,1,NA,NA,NA,NA,NA,NA
131134,131167,1,0.0292,0.0746,0.0154,87,100,0,0,0,0,0,1,2,32,51,1,NA,NA,NA,NA,NA,NA
131134,131613,1,0.0161,0.0312,0.0062,73,100,0,0,0,0,0,1,1,13,51,1,NA,NA,NA,NA,NA,NA
